datetime,grid1-loss,season_x,dew_point,week_x,dew_point_max,month_x,dew_point_min,dew_point_mean,grid1-temp_min,temperature_min,temperature,temperature_max,grid1-temp,grid1-temp_max,temperature_mean,grid1-temp_mean,grid1-load,demand,ewma
2018-01-03 15:00:00+00:00,29.808,1.0,-8.59,1.0,-0.9,1.0,-8.95,-6.3133333333333335,-3.6999999999999886,-5.16,-4.51,2.41,-3.5,-0.0999999999999659,-2.8408333333333338,-2.629166666666644,562.809,486.5726548735,25.64018300879713
2018-01-04 15:00:00+00:00,28.441,1.0,-4.58,1.0,-4.38,1.0,-8.54,-5.65875,-4.699999999999989,-4.64,-2.2,-2.01,-2.2999999999999545,-0.6999999999999886,-2.9562499999999994,-2.599999999999975,552.793,468.624020299,29.606864270662147
2018-01-05 15:00:00+00:00,30.107,1.0,-9.05,1.0,-4.64,1.0,-9.05,-7.039583333333334,-6.199999999999989,-7.29,-7.29,-2.13,-5.699999999999989,-1.5,-4.432916666666666,-4.020833333333314,551.284,478.3056938845,28.49726373731945
2018-01-06 15:00:00+00:00,27.999,1.0,-7.55,1.0,-4.55,1.0,-9.27,-7.3425,-5.399999999999977,-7.57,-2.25,-0.71,-2.6999999999999886,-2.6999999999999886,-3.504166666666667,-4.4499999999999815,520.182,433.7612641312,30.029315332482387
2018-01-07 15:00:00+00:00,27.638,1.0,-5.59,1.0,-3.87,1.0,-9.6,-6.080416666666667,-3.7999999999999545,-2.71,-0.56,1.78,-0.1999999999999886,1.0,-0.9575,-1.9541666666666468,577.491,424.8801657656,28.096981498719025
2018-01-08 15:00:00+00:00,26.922,1.0,-4.15,0.992708874098054,1.75,1.0,-5.78,-2.472916666666667,-0.6999999999999886,-1.09,-1.07,4.38,1.400000000000034,4.600000000000023,0.8554166666666666,1.3083333333333538,525.399,453.902062023,27.660150103685528
2018-01-09 15:00:00+00:00,32.632,1.0,-9.88,0.992708874098054,-5.23,1.0,-9.88,-7.953749999999999,-6.2999999999999545,-3.75,-3.75,-2.02,-4.899999999999977,0.6000000000000227,-2.9570833333333337,-3.9791666666666408,537.103,512.7526725105,26.95762257166737
2018-01-10 15:00:00+00:00,27.303,1.0,-6.88,0.992708874098054,-6.54,1.0,-10.71,-8.762083333333335,-4.399999999999977,-5.33,0.42,1.78,2.800000000000012,4.400000000000034,-2.4008333333333334,-0.0249999999999747,583.176,462.6768972617,32.35815879128211
2018-01-11 15:00:00+00:00,24.681,1.0,-4.56,0.992708874098054,-3.62,1.0,-7.85,-5.5025,-1.7999999999999543,-1.5,-0.92,2.21,2.900000000000034,4.300000000000011,-0.1270833333333333,1.5083333333333542,568.336,459.1935173002,27.54695818063733
2018-01-12 15:00:00+00:00,26.632,1.0,-4.4,0.992708874098054,-4.06,1.0,-5.23,-4.758333333333334,-1.1999999999999886,-1.8,-1.33,-0.64,-1.099999999999966,2.800000000000012,-1.3862499999999998,0.5208333333333522,586.379,468.9908218231,24.81930899728347
2018-01-13 15:00:00+00:00,26.125,1.0,-8.75,0.992708874098054,-4.62,1.0,-9.15,-7.097916666666666,-3.6999999999999886,-5.45,-5.44,-1.65,-3.5,-1.2999999999999543,-3.96375,-2.391666666666646,563.459,441.3992323277,26.54452088859345
2018-01-14 15:00:00+00:00,26.416,1.0,-6.99,0.992708874098054,-6.99,1.0,-11.54,-9.691666666666666,-6.2999999999999545,-8.75,-2.06,-2.06,-2.5,-1.099999999999966,-6.747916666666666,-4.46666666666665,559.444,451.3311734634,26.145245764168106
2018-01-15 15:00:00+00:00,47.257,1.0,-4.84,0.970941817426052,-4.45,1.0,-6.76,-5.412916666666667,-3.0,-1.49,2.0,2.85,-0.2999999999999545,0.8000000000000114,1.37625,-0.9041666666666424,551.379,462.1074223144,26.40293360317636
2018-01-16 15:00:00+00:00,41.878,1.0,-3.65,0.970941817426052,-3.48,1.0,-5.35,-4.542916666666667,-0.2999999999999545,0.42,1.24,1.91,0.7000000000000455,1.3000000000000114,1.15625,0.3458333333333551,612.701,472.0381154561,46.250598360187446
2018-01-17 15:00:00+00:00,43.435,1.0,-7.35,0.970941817426052,-3.59,1.0,-7.35,-4.7775,-1.599999999999966,-1.77,-1.77,1.54,-0.8999999999999773,1.6000000000000227,0.0470833333333333,0.1541666666666875,555.692,477.9265411413,42.08901832497304
2018-01-18 15:00:00+00:00,45.297,1.0,-9.65,0.970941817426052,-7.62,1.0,-9.65,-8.542916666666667,-4.0,-4.71,-4.71,-2.08,-3.6999999999999886,-1.1999999999999886,-3.3904166666666664,-2.916666666666648,525.368,484.257920817,43.37004393152258
2018-01-19 15:00:00+00:00,47.61,1.0,-11.21,0.970941817426052,-10.1,1.0,-12.21,-11.54416666666667,-7.299999999999954,-9.44,-8.46,-5.26,-5.399999999999977,-3.7999999999999545,-8.252083333333333,-5.695833333333307,548.092,495.4970622961,45.20400654202109
2018-01-20 15:00:00+00:00,44.957,1.0,-8.4,0.970941817426052,-8.01,1.0,-11.68,-10.28375,-5.399999999999977,-9.31,-5.67,-5.03,-3.599999999999966,-2.8999999999999773,-7.767500000000001,-4.35416666666664,542.276,458.5779158955,47.49388855605365
2018-01-21 15:00:00+00:00,46.658,1.0,-10.53,0.970941817426052,-8.72,1.0,-12.19,-10.825833333333334,-7.399999999999977,-8.88,-6.39,-6.01,-6.399999999999977,-3.7999999999999545,-7.654166666666666,-5.695833333333309,545.623,475.9831405262,45.0794283434344
2018-01-22 15:00:00+00:00,54.313,1.0,-11.75,0.9350162426854148,-10.55,1.0,-11.75,-11.100416666666668,-10.099999999999966,-8.43,-6.71,-6.35,-6.5,-5.7999999999999545,-7.210416666666667,-8.358333333333311,590.027,514.8267986177,46.58181931305392
2018-01-23 15:00:00+00:00,52.968,1.0,-4.05,0.9350162426854148,-4.05,1.0,-12.05,-8.520000000000001,-8.099999999999966,-9.52,-2.57,-2.55,-0.6999999999999886,-0.6999999999999886,-5.477916666666666,-4.704166666666642,553.852,498.9065068769,53.93989900506816
2018-01-24 15:00:00+00:00,39.137,1.0,-0.57,0.9350162426854148,0.55,1.0,-4.27,-1.4745833333333334,-1.099999999999966,-2.63,3.96,4.75,2.200000000000045,3.5,1.4991666666666668,1.7875000000000274,564.563,472.0610857272,53.01490311874051
2018-01-25 15:00:00+00:00,39.813,1.0,0.29,0.9350162426854148,2.19,1.0,-2.07,0.2829166666666666,1.3000000000000114,2.45,2.78,5.1,2.400000000000034,4.0,3.686666666666667,2.645833333333357,577.105,457.3158158059,39.80673722007462
2018-01-26 15:00:00+00:00,39.187,1.0,-2.35,0.9350162426854148,0.09,1.0,-2.46,-1.590833333333333,0.9000000000000341,0.73,0.73,2.75,1.400000000000034,2.200000000000045,1.68,1.4583333333333617,592.323,458.6712661684,39.812697762927066
2018-01-27 15:00:00+00:00,35.675,1.0,-6.26,0.9350162426854148,-2.17,1.0,-6.97,-4.548333333333333,-2.7999999999999545,-3.38,-2.17,0.77,-1.099999999999966,1.2000000000000457,-1.3595833333333334,-0.3791666666666439,574.841,445.5410573454,39.21719570584722
2018-01-28 15:00:00+00:00,36.582,1.0,-1.4,0.9350162426854148,-1.4,1.0,-9.19,-4.829166666666667,-1.1999999999999886,-2.15,2.22,2.25,0.5,2.200000000000045,0.5870833333333333,-0.0291666666666448,586.111,435.7660131254,35.845943714241
2018-01-29 15:00:00+00:00,43.831,1.0,-3.68,0.8854560256532099,0.92,1.0,-4.26,-2.4066666666666667,-0.6999999999999886,-1.9,-1.4,3.39,-0.6999999999999886,1.8000000000000114,0.1970833333333333,0.3708333333333584,634.356,474.1844335181,36.54647847441903
2018-01-30 15:00:00+00:00,44.807,1.0,-0.15,0.8854560256532099,0.55,1.0,-6.46,-3.914583333333333,-2.0,-3.04,3.32,3.7,-0.3999999999999772,0.3000000000000113,-0.96,-1.187499999999979,626.15,473.5371268315,43.47945444197343
2018-01-31 15:00:00+00:00,40.945,1.0,-0.52,0.8854560256532099,-0.46,1.0,-7.25,-3.141666666666666,-2.099999999999966,-2.24,4.0,4.0,1.8000000000000114,1.8000000000000114,1.055416666666667,0.0125000000000218,534.481,465.2198100022,44.7429336447338
2018-02-01 15:00:00+00:00,44.956,1.0,-7.22,0.8854560256532099,-0.75,0.8660254037844387,-7.22,-3.43125,-1.1999999999999886,-1.51,-1.51,3.91,-1.1999999999999886,1.8000000000000114,1.7954166666666669,0.879166666666689,539.32,458.4789742294,41.128285435810334
2018-02-02 15:00:00+00:00,50.07,1.0,-14.22,0.8854560256532099,-7.64,0.8660254037844387,-14.93,-12.592916666666666,-9.899999999999975,-10.93,-9.96,-1.96,-8.599999999999966,-1.6999999999999886,-8.012083333333333,-6.96249999999998,534.841,498.5623724916,44.77127735930094
2018-02-03 15:00:00+00:00,45.443,1.0,-12.98,0.8854560256532099,-12.81,0.8660254037844387,-16.06,-14.522083333333336,-12.5,-11.83,-7.41,-6.96,-6.099999999999966,-5.099999999999966,-9.855416666666668,-9.529166666666647,508.955,472.4423975365,49.81428761024163
2018-02-04 15:00:00+00:00,46.999,1.0,-10.55,0.8854560256532099,-10.55,0.8660254037844387,-14.93,-14.00125,-10.199999999999989,-11.23,-6.29,-6.29,-3.599999999999966,-3.599999999999966,-9.56,-7.7958333333333085,515.767,475.2909565165,45.653955069161455
2018-02-05 15:00:00+00:00,42.763,1.0,-5.01,0.8229838658936564,-2.73,0.8660254037844387,-9.63,-5.059583333333333,-3.1999999999999886,-5.84,-1.41,0.06,2.6000000000000227,2.6000000000000227,-1.7687499999999998,-0.266666666666642,567.253,466.1116615503,46.93408913809617
2018-02-06 15:00:00+00:00,43.101,1.0,-6.31,0.8229838658936564,-5.53,0.8660254037844387,-8.23,-7.056666666666668,-3.7999999999999545,-5.52,-3.9,-2.03,-0.5,2.0,-4.09125,-1.7791666666666448,573.834,495.5145560552,42.96429364069847
2018-02-07 15:00:00+00:00,43.024,1.0,-2.19,0.8229838658936564,-2.19,0.8660254037844387,-9.7,-7.232916666666667,-5.099999999999966,-7.28,-0.83,-0.83,2.5,2.5,-4.9470833333333335,-2.237499999999978,547.336,477.9671802876,43.09440265339354
2018-02-08 15:00:00+00:00,43.557,1.0,-4.65,0.8229838658936564,-1.89,0.8660254037844387,-8.58,-5.160833333333334,-3.5,-3.94,-1.1,0.43,0.0,1.6000000000000227,-1.8429166666666668,-1.1999999999999769,574.833,459.8169274832,43.02739757937249
2018-02-09 15:00:00+00:00,36.168,1.0,-0.8,0.8229838658936564,-0.74,0.8660254037844387,-8.3,-4.373333333333333,-2.3999999999999773,-5.2,4.21,4.78,3.400000000000034,5.0,-0.6720833333333335,0.7500000000000213,608.084,446.1811086663,43.531441783466775
2018-02-10 15:00:00+00:00,32.773,1.0,-3.81,0.8229838658936564,-1.09,0.8660254037844387,-4.35,-3.0875000000000004,0.5,-0.79,1.87,3.86,1.8000000000000114,3.1000000000000227,1.0141666666666669,1.604166666666688,578.08,424.091490631,36.52335419061838
2018-02-11 15:00:00+00:00,33.505,1.0,-5.86,0.8229838658936564,-4.1,0.8660254037844387,-5.86,-4.7195833333333335,-1.099999999999966,0.04,0.04,1.61,0.7000000000000455,1.900000000000034,1.1670833333333337,0.4541666666666871,588.341,427.0889566659,32.95398928695706
2018-02-12 15:00:00+00:00,41.946,1.0,-5.5,0.7485107481711011,-5.47,0.8660254037844387,-8.6,-7.342083333333332,-3.2999999999999545,-2.4,0.2,0.68,0.4000000000000341,0.4000000000000341,-1.1316666666666666,-1.2916666666666403,559.963,474.5549116615,33.478408635294024
2018-02-13 15:00:00+00:00,38.27,1.0,-4.46,0.7485107481711011,-2.9,0.8660254037844387,-6.52,-4.822916666666667,-2.3999999999999773,-3.3,-1.02,-0.3,0.5,1.400000000000034,-1.95,-1.0374999999999752,562.281,469.595369948,41.53736037679439
2018-02-14 15:00:00+00:00,38.65,1.0,-3.34,0.7485107481711011,-2.89,0.8660254037844387,-9.81,-6.944166666666667,-2.599999999999966,-6.39,2.66,2.8,3.1000000000000227,4.100000000000023,-3.137916666666667,-0.2708333333333143,561.758,448.4611217383,38.42768036691229
2018-02-15 15:00:00+00:00,42.329,1.0,-5.1,0.7485107481711011,-3.8,0.8660254037844387,-5.98,-5.282916666666666,1.5,1.38,2.12,2.48,1.7000000000000457,3.0,2.132916666666667,2.150000000000022,565.396,437.5622864243,38.63927102086257
2018-02-16 15:00:00+00:00,34.953,1.0,-4.55,0.7485107481711011,-4.55,0.8660254037844387,-5.4,-5.0275,-0.7999999999999545,-0.08,-0.08,1.87,2.400000000000034,2.700000000000045,0.9945833333333334,0.8041666666666885,512.667,438.3714226149,42.15093644038491
2018-02-17 15:00:00+00:00,31.09,1.0,-2.8,0.7485107481711011,-2.47,0.8660254037844387,-6.18,-4.0945833333333335,-2.0,-2.82,0.79,1.47,2.5,2.5,-1.3283333333333334,0.1541666666666852,486.534,415.7882675701,35.30036702660414
2018-02-18 15:00:00+00:00,33.446,1.0,-7.05,0.7485107481711011,-3.4,0.8660254037844387,-8.98,-7.2275,-5.199999999999989,-5.91,-3.0,-0.05,-0.1999999999999886,1.5,-3.852083333333333,-2.616666666666653,492.287,430.946969856,31.293189162207355
2018-02-19 15:00:00+00:00,40.181,1.0,-6.02,0.6631226582407953,-6.02,0.8660254037844387,-10.45,-8.928749999999999,-8.699999999999989,-7.44,-2.18,-2.01,-0.0999999999999659,-0.0999999999999659,-5.5825,-5.070833333333312,554.323,470.8072362414,33.34210695985456
2018-02-20 15:00:00+00:00,44.335,1.0,-5.95,0.6631226582407953,-5.95,0.8660254037844387,-10.67,-8.821666666666667,-7.299999999999954,-8.25,-3.76,-2.75,-1.3999999999999773,-1.0,-5.826666666666667,-4.429166666666641,528.207,475.1229353788,39.85096013922957
2018-02-21 15:00:00+00:00,39.089,1.0,0.78,0.6631226582407953,0.98,0.8660254037844387,-5.73,-3.733333333333333,-4.0,-3.86,3.17,3.26,2.800000000000012,2.800000000000012,-2.157083333333333,-1.212499999999977,530.961,437.5691979971,44.1186035915973
2018-02-22 15:00:00+00:00,33.644,1.0,-1.07,0.6631226582407953,1.67,0.8660254037844387,-1.07,-0.10875,-0.5,1.49,1.75,3.37,2.900000000000034,2.900000000000034,2.18375,1.3958333333333597,556.977,428.9411889417,39.33172490582276
2018-02-23 15:00:00+00:00,32.618,1.0,-2.25,0.6631226582407953,-1.5,0.8660254037844387,-5.38,-4.003333333333333,-2.7999999999999545,-2.36,1.4,1.7,1.900000000000034,2.200000000000045,-0.9008333333333334,-0.4666666666666352,503.474,431.4213367905,33.91848534799402
2018-02-24 15:00:00+00:00,31.962,1.0,-6.42,0.6631226582407953,-2.28,0.8660254037844387,-8.43,-6.19125,-6.099999999999966,-5.58,-2.08,0.92,-0.3999999999999772,1.5,-3.083333333333333,-2.058333333333311,473.047,409.1845227911,32.68076044977841
2018-02-25 15:00:00+00:00,35.107,1.0,-7.63,0.6631226582407953,-4.75,0.8660254037844387,-7.85,-6.367083333333333,-2.599999999999966,-5.24,-4.79,-2.45,-1.8999999999999773,-0.5999999999999659,-4.111666666666666,-1.770833333333307,491.828,416.2468148765,31.99668684147853
2018-02-26 15:00:00+00:00,47.351,1.0,-11.05,0.5680647467311559,-8.0,0.8660254037844387,-16.45,-13.227916666666667,-9.899999999999975,-12.41,-5.71,-4.96,-5.699999999999989,-2.5,-8.9675,-6.929166666666643,541.938,483.9819321923,34.95689861432764
2018-02-27 15:00:00+00:00,48.328,1.0,-12.63,0.5680647467311559,-10.88,0.8660254037844387,-13.75,-12.48,-13.299999999999956,-10.2,-6.27,-5.82,-7.599999999999966,-5.899999999999977,-8.000416666666666,-9.66666666666664,570.661,493.713125052,46.75286994127708
2018-02-28 15:00:00+00:00,54.283,1.0,-15.6,0.5680647467311559,-13.2,0.8660254037844387,-19.25,-17.307916666666667,-17.19999999999999,-15.67,-8.83,-7.03,-9.099999999999966,-8.699999999999989,-12.204166666666666,-12.97499999999998,534.133,494.8513437998,48.25198540199056
2018-03-01 15:00:00+00:00,47.8,1.0,-12.35,0.5680647467311559,-12.35,0.5000000000000001,-19.39,-17.340416666666666,-16.399999999999977,-15.14,-5.9,-5.88,-5.5,-5.5,-11.919166666666667,-12.12499999999998,493.369,491.2651471639,53.991947748334844
2018-03-02 15:00:00+00:00,45.115,1.0,-9.81,0.5680647467311559,-9.81,0.5000000000000001,-15.64,-13.857916666666666,-11.5,-10.75,-3.17,-2.99,-2.0,-2.0,-8.324166666666667,-8.083333333333316,485.309,465.0856561953,48.09881876507821
2018-03-03 15:00:00+00:00,39.382,1.0,-6.93,0.5680647467311559,-6.93,0.5000000000000001,-12.81,-10.922916666666666,-7.199999999999989,-8.39,-2.96,-2.77,-1.8999999999999773,-1.0,-6.26125,-4.870833333333306,480.08,421.5167043081,45.25899686089691
2018-03-04 15:00:00+00:00,40.649,1.0,-6.57,0.5680647467311559,-6.51,0.5000000000000001,-8.76,-7.2025,-4.7999999999999545,-6.95,-3.12,-3.04,-3.3999999999999773,-2.2999999999999545,-4.957083333333333,-3.799999999999971,504.651,431.7180055212,39.66561947091914
2018-03-05 15:00:00+00:00,46.429,1.0,-7.9,0.4647231720437686,-6.55,0.5000000000000001,-11.96,-9.475,-8.5,-9.09,-1.31,-1.03,-2.099999999999966,-2.099999999999966,-5.549166666666667,-5.754166666666642,590.636,485.189174521,40.60154279150193
2018-03-06 15:00:00+00:00,40.842,1.0,-7.65,0.4647231720437686,-7.65,0.5000000000000001,-12.79,-10.610833333333334,-9.599999999999966,-9.29,-1.95,-1.95,-1.0,-1.0,-5.66125,-5.449999999999977,596.964,491.0187296921,46.14777127563653
2018-03-07 15:00:00+00:00,45.686,1.0,-3.76,0.4647231720437686,-3.76,0.5000000000000001,-11.12,-8.436666666666666,-8.799999999999955,-8.65,-0.2,-0.2,-0.7999999999999545,-0.7999999999999545,-5.254583333333334,-5.566666666666642,634.174,477.5194448289,41.09805255160616
2018-03-08 15:00:00+00:00,38.457,1.0,-3.89,0.4647231720437686,-3.14,0.5000000000000001,-7.33,-5.332083333333333,-5.2999999999999545,-5.06,1.57,2.2,3.0,3.0,-2.2220833333333334,-2.1499999999999724,593.557,447.3545462789,45.46458908916965
2018-03-09 15:00:00+00:00,38.111,1.0,-6.12,0.4647231720437686,-4.44,0.5000000000000001,-8.06,-6.702083333333333,-3.5,-4.07,-0.55,0.89,0.3000000000000113,2.300000000000012,-1.9054166666666663,-0.933333333333311,575.891,433.8315684802,38.795181005865935
2018-03-10 15:00:00+00:00,34.921,1.0,0.03,0.4647231720437686,0.03,0.5000000000000001,-6.5,-4.45,-1.7999999999999543,-4.33,1.95,2.02,1.0,2.0,-1.9429166666666664,-0.1666666666666429,536.239,390.1755888186,38.144018063390114
2018-03-11 15:00:00+00:00,28.792,1.0,-3.25,0.4647231720437686,-0.07,0.5000000000000001,-6.55,-4.104166666666667,-5.2999999999999545,-4.82,0.45,1.63,0.8000000000000114,0.8000000000000114,-1.82375,-1.7791666666666448,545.254,408.7669420206,35.076540440047474
2018-03-12 15:00:00+00:00,39.015,1.0,-1.82,0.3546048870425355,-1.82,0.5000000000000001,-5.53,-3.8175,-2.6999999999999886,-2.91,-0.05,0.06,0.1000000000000227,0.3000000000000113,-1.4691666666666665,-1.0666666666666416,584.606,452.1268621391,29.095287219095813
2018-03-13 15:00:00+00:00,32.184,1.0,-1.84,0.3546048870425355,-1.84,0.5000000000000001,-7.05,-4.100833333333333,-3.5,-5.27,1.23,1.4,1.8000000000000114,1.8000000000000114,-1.9904166666666665,-1.3249999999999769,546.613,451.8253840299,38.53628208382937
2018-03-14 15:00:00+00:00,32.994,1.0,-4.22,0.3546048870425355,-2.18,0.5000000000000001,-6.34,-4.778333333333333,-4.199999999999989,-3.96,0.45,0.81,1.2000000000000457,1.8000000000000114,-1.85125,-1.22083333333331,579.698,445.4214410357,32.4905563801356
2018-03-15 15:00:00+00:00,37.413,1.0,-7.9,0.3546048870425355,-4.54,0.5000000000000001,-12.03,-8.714583333333334,-9.899999999999975,-8.91,-1.61,-0.37,-0.7999999999999545,0.0,-4.884166666666666,-5.09166666666663,529.568,446.6252228578,32.96970418761773
2018-03-16 15:00:00+00:00,38.868,1.0,-11.31,0.3546048870425355,-8.42,0.5000000000000001,-14.11,-11.843333333333334,-8.699999999999989,-9.19,-2.95,-2.26,-2.599999999999966,-1.6999999999999886,-5.58875,-5.254166666666644,527.047,433.2468840665,37.1985698688849
