datetime,grid1-loss,season_y,snow_depth,season_x,week_x,month_x,grid1-temp_max,grid1-temp,temperature_max,dew_point_max,grid1-load,dew_point,dew_point_min,dew_point_mean,grid1-temp_mean,temperature,grid1-temp_min,temperature_mean,temperature_min,demand,ewma
2017-12-23 00:00:00+00:00,12.796,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,5.600000000000023,5.600000000000023,5.49,4.25,456.469,4.25,-2.59,-1.0679166666666668,2.108333333333356,5.49,0.9000000000000341,2.735,1.28,299.8510277795,14.372999994948506
2017-12-24 00:00:00+00:00,12.227,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,6.300000000000011,0.8000000000000114,5.79,4.99,419.711,-0.15,-1.07,0.4749999999999998,2.9750000000000205,2.89,0.8000000000000114,3.9479166666666665,2.39,298.0580480122,12.796000023499133
2017-12-25 00:00:00+00:00,12.437,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,1.2000000000000457,-0.6999999999999886,2.78,-0.15,409.198,-1.75,-1.81,-1.1483333333333332,0.3208333333333589,-0.39,-0.6999999999999886,1.1258333333333332,-0.39,307.7055027624,12.22700000847876
2017-12-26 00:00:00+00:00,13.201,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,0.0,-4.0,0.49,-0.96,386.838,-4.86,-4.86,-2.2045833333333333,-0.8874999999999863,-3.11,-4.0,-0.5629166666666666,-3.11,313.5349389084,12.436999996870757
2017-12-27 00:00:00+00:00,15.627,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,-3.7999999999999545,-1.77,-4.96,363.36,-6.99,-7.04,-5.921250000000001,-3.374999999999974,-1.77,-4.7999999999999545,-2.9441666666666664,-3.38,347.0158773693,13.200999988615514
2017-12-28 00:00:00+00:00,17.939,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-3.3999999999999773,-7.299999999999954,-1.81,-6.54,378.062,-9.6,-10.86,-8.511666666666667,-5.187499999999979,-6.77,-8.099999999999966,-4.665833333333333,-7.53,354.0195529559,15.626999963849784
2017-12-29 00:00:00+00:00,15.942,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.5,-2.7999999999999545,-1.27,-4.6,383.621,-7.25,-9.61,-7.22625,-4.7333333333333085,-4.47,-7.899999999999977,-4.289583333333334,-6.85,344.7455320424,17.938999965548515
2017-12-30 00:00:00+00:00,16.031,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,-4.199999999999989,-3.35,-5.23,357.005,-5.23,-8.05,-6.558333333333333,-3.708333333333312,-3.35,-5.0,-4.05375,-5.34,336.3722643897,15.94200002975762
2017-12-31 00:00:00+00:00,19.341,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-4.099999999999966,-7.699999999999989,-3.7,-5.88,346.888,-11.95,-11.95,-9.535416666666668,-5.533333333333313,-8.57,-7.699999999999989,-5.956666666666667,-8.57,358.8676696392,16.030999998673796
2018-01-01 00:00:00+00:00,16.325,0.0,0.0,1.0,1.0,1.0,-1.1999999999999886,-1.1999999999999886,2.83,-2.22,350.652,-2.76,-12.2,-8.056666666666667,-4.35833333333331,2.24,-8.099999999999966,-4.273333333333333,-8.81,356.6579133348,19.340999950677155
2018-01-02 00:00:00+00:00,14.604,0.0,0.0,1.0,1.0,1.0,0.6000000000000227,0.6000000000000227,2.79,-1.95,364.025,-2.85,-4.25,-2.84,-0.7041666666666444,-0.23,-1.6999999999999886,1.1795833333333332,-1.37,339.5379316159,16.3250000449419
2018-01-03 00:00:00+00:00,16.667,0.0,0.0,1.0,1.0,1.0,1.6000000000000227,-3.099999999999966,3.65,1.33,403.539,-8.12,-8.12,-1.3416666666666668,0.0541666666666908,-3.89,-3.099999999999966,1.5941666666666665,-3.89,340.157023229,14.6040000256449
2018-01-04 00:00:00+00:00,16.965,0.0,0.0,1.0,1.0,1.0,-1.099999999999966,-1.099999999999966,-3.26,-5.85,437.879,-5.85,-8.95,-7.995833333333333,-3.5083333333333115,-3.26,-4.699999999999989,-4.394166666666666,-5.16,346.6681575943,16.666999969258907
2018-01-05 00:00:00+00:00,16.746,0.0,0.0,1.0,1.0,1.0,-0.6999999999999886,-1.5,-2.01,-4.38,408.379,-6.45,-6.45,-4.984166666666666,-2.1333333333333093,-3.37,-3.3999999999999773,-2.3895833333333334,-3.37,340.8977361054,16.964999995559456
2018-01-06 00:00:00+00:00,17.398,0.0,0.0,1.0,1.0,1.0,-2.1999999999999886,-4.899999999999977,-3.24,-4.55,409.737,-4.55,-9.27,-7.866666666666666,-4.758333333333314,-3.24,-6.199999999999989,-5.776666666666667,-7.57,351.4160135306,16.74600000326335
2018-01-07 00:00:00+00:00,18.291,0.0,0.0,1.0,1.0,1.0,-2.5,-2.5,-0.71,-4.82,457.447,-4.97,-8.74,-6.917916666666667,-3.891666666666649,-1.11,-5.099999999999966,-1.85125,-2.48,340.3064172119,17.397999990284443
2018-01-08 00:00:00+00:00,16.226,0.0,0.0,1.0,0.992708874098054,1.0,1.0,0.2000000000000454,1.78,-3.13,414.194,-3.13,-9.6,-5.635416666666667,-0.91249999999998,0.32,-3.099999999999966,-0.6166666666666667,-2.71,322.1155300215,18.290999986693265
2018-01-09 00:00:00+00:00,16.773,0.0,0.0,1.0,0.992708874098054,1.0,4.600000000000023,-3.6999999999999886,4.38,1.75,387.37,-7.25,-7.43,-3.002083333333333,0.7583333333333565,-2.27,-3.6999999999999886,0.1054166666666666,-3.36,340.9751256371,16.226000030770894
2018-01-10 00:00:00+00:00,19.647,0.0,0.0,1.0,0.992708874098054,1.0,-2.2999999999999545,-2.2999999999999545,-2.44,-7.52,419.336,-10.55,-10.71,-9.361666666666666,-4.570833333333307,-5.3,-6.2999999999999545,-3.7675,-5.33,356.5695607719,16.772999991849066
2018-01-11 00:00:00+00:00,15.216,0.0,0.0,1.0,0.992708874098054,1.0,4.400000000000034,1.7000000000000457,1.78,-6.54,423.752,-7.85,-10.03,-7.537083333333334,1.295833333333358,-0.86,-1.7999999999999543,-0.9595833333333332,-4.98,338.3321893102,19.64699995717406
2018-01-12 00:00:00+00:00,13.653,0.0,0.0,1.0,0.992708874098054,1.0,4.300000000000011,1.1000000000000227,2.21,-3.62,420.508,-4.75,-7.1,-4.58,2.3000000000000185,-1.47,1.1000000000000227,-0.2275,-1.47,324.4162756574,15.216000066027044
2018-01-13 00:00:00+00:00,16.957,0.0,0.0,1.0,0.992708874098054,1.0,0.7000000000000455,-3.099999999999966,-0.64,-4.06,430.091,-6.25,-6.25,-4.99625,-1.2999999999999805,-3.7,-3.6999999999999886,-1.83,-3.7,335.5296951964,13.653000023290517
2018-01-14 00:00:00+00:00,18.499,0.0,0.0,1.0,0.992708874098054,1.0,-1.5,-4.5,-3.88,-6.45,442.868,-11.45,-11.45,-8.6625,-3.34999999999998,-8.66,-6.2999999999999545,-5.515000000000001,-8.66,353.1115030567,16.956999950766566
2018-01-15 00:00:00+00:00,26.515,0.0,0.0,1.0,0.970941817426052,1.0,0.8000000000000114,0.8000000000000114,1.31,-5.65,412.699,-5.65,-11.54,-8.4125,-3.308333333333316,1.31,-5.699999999999989,-4.2700000000000005,-8.75,334.7990598684,18.498999977022407
2018-01-16 00:00:00+00:00,25.436,0.0,0.0,1.0,0.970941817426052,1.0,1.3000000000000114,1.3000000000000114,2.85,-4.44,420.911,-5.35,-5.6,-4.9262500000000005,0.0083333333333565,0.85,-0.7999999999999545,1.9995833333333333,0.85,337.1122919232,26.51499988055229
2018-01-17 00:00:00+00:00,22.241,0.0,0.0,1.0,0.970941817426052,1.0,1.5,1.5,1.54,-3.48,461.61,-3.95,-5.32,-4.167916666666667,0.483333333333358,1.01,-0.2999999999999545,0.92625,0.08,340.8483022332,25.43600001607835
2018-01-18 00:00:00+00:00,25.316,0.0,0.0,1.0,0.970941817426052,1.0,1.6000000000000227,-2.1999999999999886,0.5,-4.25,397.111,-8.25,-8.88,-6.404583333333334,-0.9041666666666496,-3.59,-2.6999999999999886,-1.4116666666666664,-3.63,341.9082224208,22.24100004760921
2018-01-19 00:00:00+00:00,26.965,0.0,0.0,1.0,0.970941817426052,1.0,-2.1999999999999886,-5.899999999999977,-3.39,-8.3,371.7,-11.75,-11.96,-9.724166666666669,-4.158333333333313,-8.65,-6.599999999999966,-5.004166666666667,-8.7,362.7480767664,25.315999954178928
2018-01-20 00:00:00+00:00,29.32,0.0,0.0,1.0,0.970941817426052,1.0,-3.7999999999999545,-5.0,-7.82,-10.81,423.625,-10.95,-12.21,-11.61875,-5.57916666666664,-8.59,-7.299999999999954,-8.957083333333333,-9.44,361.4643322333,26.964999975427983
2018-01-21 00:00:00+00:00,31.675,0.0,0.0,1.0,0.970941817426052,1.0,-2.8999999999999773,-5.0,-5.03,-8.01,445.806,-11.05,-11.05,-9.692916666666669,-4.008333333333309,-8.42,-5.0,-7.09625,-8.57,362.1412741603,29.319999964907765
2018-01-22 00:00:00+00:00,33.046,0.0,0.0,1.0,0.9350162426854148,1.0,-5.399999999999977,-10.099999999999966,-6.01,-10.29,434.257,-10.55,-12.19,-11.120833333333335,-7.299999999999976,-7.14,-10.099999999999966,-7.481666666666666,-8.88,377.6446702917,31.67499996490777
2018-01-23 00:00:00+00:00,33.785,0.0,0.0,1.0,0.9350162426854148,1.0,-5.7999999999999545,-6.7999999999999545,-3.51,-7.77,424.591,-12.05,-12.05,-10.8,-7.879166666666639,-9.52,-10.0,-6.795833333333333,-9.52,388.7683556493,33.04599997957051
2018-01-24 00:00:00+00:00,23.704,0.0,0.0,1.0,0.9350162426854148,1.0,3.5,3.5,4.75,0.45,394.586,0.45,-11.65,-5.765833333333333,-1.8916666666666444,4.75,-6.199999999999989,-3.585833333333333,-9.22,351.5703769118,33.78499998898804
2018-01-25 00:00:00+00:00,20.495,0.0,0.0,1.0,0.9350162426854148,1.0,4.0,4.0,5.1,1.17,423.499,-1.29,-1.89,-0.3891666666666666,2.6791666666666907,4.01,2.200000000000045,3.5187500000000003,1.51,323.3798149251,23.704000150218608
2018-01-26 00:00:00+00:00,22.092,0.0,0.0,1.0,0.9350162426854148,1.0,3.400000000000034,1.400000000000034,3.63,2.19,438.223,-1.67,-2.07,-0.13,2.3208333333333613,1.84,1.3000000000000114,2.8591666666666664,1.84,327.0169073315,20.495000047817832
2018-01-27 00:00:00+00:00,20.385,0.0,0.0,1.0,0.9350162426854148,1.0,2.1000000000000227,0.5,1.82,-1.66,458.422,-3.35,-3.7,-2.325,1.0000000000000262,-0.12,0.1000000000000227,0.8341666666666666,-0.64,325.4014950579,22.09199997620285
2018-01-28 00:00:00+00:00,25.013,0.0,0.0,1.0,0.9350162426854148,1.0,1.2000000000000457,1.2000000000000457,1.06,-3.77,477.772,-4.55,-9.19,-6.422083333333333,-0.8833333333333092,1.06,-2.7999999999999545,-1.95875,-3.38,339.5391028609,20.385000025436284
2018-01-29 00:00:00+00:00,24.954,0.0,0.0,1.0,0.8854560256532099,1.0,2.200000000000045,0.7000000000000455,3.39,0.92,488.687,-3.26,-3.98,-2.115833333333333,0.2125000000000222,-1.9,-0.5,1.8583333333333332,-1.9,328.6407921682,25.012999931037427
2018-01-30 00:00:00+00:00,25.422,0.0,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,-1.0,-0.14,-3.07,494.471,-6.05,-6.05,-4.091666666666666,-0.1333333333333115,-3.04,-2.0,-1.5366666666666668,-3.04,343.7567232901,24.95400000087917
2018-01-31 00:00:00+00:00,23.117,0.0,0.0,1.0,0.8854560256532099,1.0,0.3000000000000113,-0.2999999999999545,3.7,0.55,408.599,-7.25,-7.25,-3.474166666666667,-1.1249999999999762,-2.03,-2.099999999999966,-0.0016666666666667,-2.99,347.7087980919,25.42199999302625
2018-02-01 00:00:00+00:00,21.607,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,1.8000000000000114,4.0,-0.46,377.185,-3.34,-6.85,-2.3641666666666667,1.0041666666666866,2.22,-0.1999999999999886,2.225,-1.9,318.891519793,23.11700003434717
2018-02-02 00:00:00+00:00,28.89,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.5,-7.399999999999977,2.93,-2.1,393.136,-12.36,-12.36,-6.489583333333333,-1.2041666666666444,-7.77,-7.399999999999977,-1.106666666666667,-7.77,347.0013429625,21.60700002250076
2018-02-03 00:00:00+00:00,33.945,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-7.5,-10.599999999999966,-8.43,-12.83,376.067,-15.15,-16.06,-14.579166666666666,-9.56249999999998,-10.91,-12.5,-10.427083333333334,-11.83,386.1712307337,28.889999891474844
2018-02-04 00:00:00+00:00,33.473,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,-8.699999999999989,-6.96,-12.81,420.744,-14.35,-14.98,-14.1025,-8.341666666666645,-10.22,-11.0,-9.190416666666668,-10.71,388.5474398808,33.944999924674626
2018-02-05 00:00:00+00:00,27.516,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-1.1999999999999886,-1.7999999999999543,-0.83,-3.22,420.203,-3.22,-14.93,-11.169583333333334,-5.574999999999974,-0.83,-10.199999999999989,-7.4675,-11.23,354.4702586717,33.47300000703334
2018-02-06 00:00:00+00:00,26.47,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,-2.5,0.06,-2.73,424.46,-7.25,-7.48,-5.157916666666666,0.1666666666666904,-4.19,-2.8999999999999773,-1.6958333333333335,-4.57,319.6073977612,27.516000088766216
2018-02-07 00:00:00+00:00,26.585,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,-3.099999999999966,-2.94,-5.9,403.034,-8.35,-9.7,-7.624583333333333,-2.53333333333331,-6.05,-4.0,-5.042083333333333,-7.28,347.8981456781,26.470000015586614
2018-02-08 00:00:00+00:00,26.907,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.5,-3.099999999999966,0.43,-1.89,388.36,-4.75,-8.5,-5.134166666666666,-1.770833333333312,-2.29,-5.099999999999966,-2.85625,-6.0,328.7375383624,26.584999998286367
2018-02-09 00:00:00+00:00,25.653,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,0.5,-0.74,-4.65,454.801,-7.25,-8.58,-6.607499999999999,-0.9999999999999764,-4.07,-2.6999999999999886,-2.9829166666666667,-5.2,333.0516840291,26.906999995201826
2018-02-10 00:00:00+00:00,21.673,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,5.0,2.1000000000000227,4.78,-0.74,495.716,-2.38,-7.22,-2.9458333333333333,1.925000000000021,0.84,-0.5,1.3866666666666667,-4.14,318.6724554083,25.65300001868605
2018-02-11 00:00:00+00:00,23.241,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,1.7000000000000457,1.99,-2.18,492.038,-4.9,-4.9,-3.7904166666666663,0.9458333333333542,1.11,-1.099999999999966,0.6774999999999999,-0.79,331.3681291682,21.67300005930662
2018-02-12 00:00:00+00:00,25.921,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.900000000000034,-0.5,1.61,-4.43,443.028,-7.82,-7.82,-5.628333333333334,-0.0416666666666452,-1.6,-2.1999999999999886,0.3833333333333333,-1.6,315.506173474,23.24099997663498
2018-02-13 00:00:00+00:00,25.544,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,-1.5,0.68,-2.9,433.854,-3.2,-8.6,-6.458749999999999,-1.3708333333333087,-2.4,-3.2999999999999545,-1.4266666666666667,-2.53,352.5027744002,25.920999960064886
2018-02-14 00:00:00+00:00,26.83,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,-2.1999999999999886,-0.31,-2.96,434.871,-9.4,-9.52,-5.975833333333334,-1.2416666666666412,-6.33,-2.599999999999966,-2.9704166666666665,-6.33,346.9471086381,25.54400000561774
2018-02-15 00:00:00+00:00,23.259,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,3.0,2.8,-2.89,437.715,-5.92,-9.81,-6.010416666666667,1.1541666666666852,1.54,-2.1999999999999886,-0.755,-6.39,320.9532239866,26.829999980837105
2018-02-16 00:00:00+00:00,25.099,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,1.400000000000034,2.48,-4.78,426.552,-4.95,-5.87,-5.230416666666667,1.612500000000021,1.57,-0.5,2.02875,1.32,333.7073028291,23.259000053212045
2018-02-17 00:00:00+00:00,23.366,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,-0.0999999999999659,1.68,-2.54,389.009,-4.19,-5.4,-4.291666666666667,0.562500000000019,-2.26,-0.7999999999999545,-0.1466666666666667,-2.26,336.6808298868,25.098999972581865
2018-02-18 00:00:00+00:00,25.82,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.5,-4.5,1.47,-2.47,404.215,-7.45,-7.45,-5.082083333333333,-0.5666666666666486,-4.48,-4.5,-1.79,-4.48,346.8749420741,23.36600002582372
2018-02-19 00:00:00+00:00,29.348,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.1999999999999886,-7.399999999999977,-2.53,-6.98,428.957,-9.88,-9.93,-8.424166666666666,-3.774999999999982,-6.91,-7.399999999999977,-5.01125,-6.91,345.0449910248,25.81999996343255
2018-02-20 00:00:00+00:00,29.347,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,-5.599999999999966,-2.01,-6.02,425.563,-9.25,-10.45,-8.57125,-4.6749999999999785,-6.68,-8.699999999999989,-5.287916666666667,-7.44,367.2423960001,29.3479999474287
2018-02-21 00:00:00+00:00,26.815,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,-4.0,-3.49,-5.05,437.035,-5.73,-10.67,-7.813333333333333,-3.812499999999977,-3.8,-7.299999999999954,-5.3029166666666665,-8.25,356.5507988786,29.347000000014905
2018-02-22 00:00:00+00:00,23.873,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,-0.5,3.37,1.67,404.392,-0.63,-5.71,-1.5004166666666665,0.2291666666666929,1.55,-3.599999999999966,0.21,-3.86,328.7528648377,26.81500003772974
2018-02-23 00:00:00+00:00,23.285,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,-2.3999999999999773,2.44,-0.03,421.528,-4.5,-4.71,-1.593333333333333,0.5541666666666981,-2.27,-2.7999999999999545,0.71125,-2.36,339.1524521624,23.87300004383922
2018-02-24 00:00:00+00:00,23.306,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,-1.8999999999999773,1.7,-2.25,405.406,-6.15,-6.15,-4.174166666666667,-0.1833333333333085,-3.89,-2.2999999999999545,-0.95125,-3.89,331.5093623731,23.285000008761884
2018-02-25 00:00:00+00:00,27.078,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,-1.8999999999999773,-1.96,-4.75,428.055,-4.75,-8.43,-6.8116666666666665,-2.416666666666643,-3.62,-6.099999999999966,-3.7375,-5.58,344.0460956636,23.30599999968708
2018-02-26 00:00:00+00:00,31.62,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-1.7999999999999543,-7.899999999999977,-3.72,-4.96,458.661,-14.99,-14.99,-8.22625,-3.420833333333308,-11.52,-7.899999999999977,-5.634166666666666,-11.52,350.4292949633,27.07799994379282
2018-02-27 00:00:00+00:00,34.724,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,-9.5,-5.71,-10.88,458.651,-13.16,-16.45,-13.6325,-8.337499999999972,-9.2,-11.399999999999975,-9.040416666666667,-12.41,397.3312248574,31.61999993231893
2018-02-28 00:00:00+00:00,37.2,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,-15.899999999999975,-5.82,-12.25,436.907,-18.45,-18.45,-14.17,-11.004166666666643,-14.37,-15.899999999999975,-9.25,-14.37,409.3824543589,34.72399995374679
2018-03-01 00:00:00+00:00,38.269,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-8.799999999999955,-14.599999999999966,-8.79,-15.6,410.19,-18.53,-19.25,-17.82125,-12.804166666666646,-14.71,-17.19999999999999,-12.84666666666667,-15.67,411.8662179574,37.19999996310473
2018-03-02 00:00:00+00:00,36.961,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-5.5,-10.899999999999975,-5.88,-12.3,404.634,-15.06,-19.39,-16.15875,-11.149999999999984,-10.22,-16.399999999999977,-10.695,-15.14,407.1976578133,38.26899998407065
2018-03-03 00:00:00+00:00,30.902,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.0,-5.099999999999966,-2.99,-9.81,404.836,-12.23,-15.45,-12.85375,-6.616666666666646,-7.81,-11.0,-7.485833333333333,-10.75,382.095076173,36.96100001949072
2018-03-04 00:00:00+00:00,29.33,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-1.0,-4.399999999999977,-2.77,-6.83,439.211,-7.25,-12.41,-9.457083333333332,-4.062499999999972,-5.67,-6.399999999999977,-5.716666666666666,-8.11,379.6313183704,30.902000090286137
2018-03-05 00:00:00+00:00,30.18,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.5,-8.5,-3.04,-6.51,477.329,-11.46,-11.46,-7.459166666666666,-4.820833333333304,-8.83,-8.5,-5.06375,-8.83,374.1888352799,29.330000023424628
2018-03-06 00:00:00+00:00,30.628,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,-6.0,-1.03,-7.8,501.722,-11.43,-11.96,-10.00375,-5.354166666666643,-6.69,-8.399999999999977,-5.025833333333334,-9.09,393.4797114776,30.17999998733401
2018-03-07 00:00:00+00:00,31.222,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.0,-8.599999999999966,-1.95,-7.63,520.355,-10.35,-12.79,-10.215,-5.73333333333331,-7.74,-9.599999999999966,-6.045833333333334,-9.29,391.9051099901,30.62799999332428
2018-03-08 00:00:00+00:00,29.943,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,-4.5,-0.2,-3.76,528.198,-7.17,-11.12,-7.09875,-4.54166666666664,-4.92,-8.799999999999955,-4.20625,-8.65,368.7283276853,31.22199999114872
2018-03-09 00:00:00+00:00,24.214,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,3.0,-0.7999999999999545,2.2,-3.14,518.587,-6.06,-7.33,-5.65625,-0.920833333333306,-1.72,-5.2999999999999545,-1.6358333333333333,-5.06,347.0072678366,29.943000019058584
2018-03-10 00:00:00+00:00,24.75,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,-1.7999999999999543,-0.43,-5.11,471.512,-6.25,-8.06,-6.700833333333333,-1.1874999999999762,-4.33,-3.5,-2.5091666666666668,-4.33,340.089755942,24.214000085368752
2018-03-11 00:00:00+00:00,23.255,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,2.0,-3.0,2.02,0.03,458.51,-6.33,-6.33,-2.936666666666667,-0.3249999999999815,-4.66,-3.0,-0.9804166666666666,-4.66,341.7263376738,24.749999992012977
