datetime,grid1-loss,season_y,season_x,week_x,month_x,dew_point,dew_point_max,grid1-temp_max,dew_point_min,dew_point_mean,temperature_max,temperature,grid1-temp_min,grid1-temp,temperature_min,grid1-temp_mean,temperature_mean,grid1-load,demand,ewma
2018-01-11 20:00:00+00:00,20.2,0.0,1.0,0.992708874098054,1.0,-4.72,-3.62,4.300000000000011,-7.85,-5.067083333333334,2.21,-1.46,-1.7999999999999543,2.400000000000034,-1.5,1.9500000000000215,-0.2120833333333333,507.073,415.5694033257,23.80600007750094
2018-01-12 20:00:00+00:00,21.734,0.0,1.0,0.992708874098054,1.0,-5.43,-4.06,2.300000000000012,-5.43,-4.791250000000001,-0.64,-2.6,-3.0,-3.0,-2.6,-0.4333333333333158,-1.5525,513.622,412.4182263715,20.200000053733586
2018-01-13 20:00:00+00:00,23.046,0.0,1.0,0.992708874098054,1.0,-9.28,-5.55,-1.5,-9.28,-7.94,-2.75,-6.5,-5.599999999999966,-5.599999999999966,-6.5,-2.974999999999978,-4.8,510.259,403.9207849348,21.73399997714162
2018-01-14 20:00:00+00:00,24.041,0.0,1.0,0.992708874098054,1.0,-6.07,-6.07,-1.099999999999966,-11.54,-9.130416666666669,-0.02,-0.02,-6.2999999999999545,-2.7999999999999545,-8.75,-3.97916666666665,-5.6275,504.867,418.908674788,23.045999980449675
2018-01-15 20:00:00+00:00,38.508,0.0,1.0,0.970941817426052,1.0,-4.62,-4.45,0.8000000000000114,-5.95,-5.10875,2.85,1.81,-3.0,0.3000000000000113,0.37,-0.3749999999999763,1.877916666666667,519.994,412.3022544992,24.040999985173347
2018-01-16 20:00:00+00:00,35.023,0.0,1.0,0.970941817426052,1.0,-3.88,-3.48,1.3000000000000114,-5.35,-4.327916666666666,1.91,0.96,-0.2999999999999545,0.4000000000000341,0.42,0.4875000000000232,1.0962500000000002,574.529,431.2673250978,38.5079997844249
2018-01-17 20:00:00+00:00,37.242,0.0,1.0,0.970941817426052,1.0,-8.14,-3.59,1.6000000000000227,-8.14,-5.60625,1.01,-2.92,-2.2999999999999545,-2.2999999999999545,-2.92,-0.3958333333333144,-0.7533333333333333,514.858,434.4668081945,35.02300005193055
2018-01-18 20:00:00+00:00,38.546,0.0,1.0,0.970941817426052,1.0,-11.56,-8.25,-2.1999999999999886,-11.56,-9.1725,-3.15,-7.35,-5.7999999999999545,-5.7999999999999545,-7.35,-3.5083333333333138,-4.181666666666667,469.045,442.9104964455,37.24199996693432
2018-01-19 20:00:00+00:00,39.585,0.0,1.0,0.970941817426052,1.0,-11.67,-10.81,-3.7999999999999545,-12.21,-11.690833333333332,-7.82,-9.31,-7.299999999999954,-5.099999999999966,-9.44,-5.824999999999972,-8.840416666666668,489.05,436.0480751631,38.54599998056889
2018-01-20 20:00:00+00:00,39.392,0.0,1.0,0.970941817426052,1.0,-10.0,-8.01,-2.8999999999999773,-11.62,-9.824583333333331,-5.03,-7.41,-5.0,-4.099999999999966,-9.29,-4.070833333333309,-7.274583333333333,505.541,421.3733749142,39.584999984517694
2018-01-21 20:00:00+00:00,44.496,0.0,1.0,0.970941817426052,1.0,-10.76,-10.25,-4.099999999999966,-12.19,-11.104583333333332,-6.01,-6.83,-8.699999999999989,-8.699999999999989,-8.88,-6.449999999999977,-7.640416666666666,517.702,452.4742541598,39.392000002875925
2018-01-22 20:00:00+00:00,49.737,0.0,1.0,0.9350162426854148,1.0,-9.33,-9.33,-5.7999999999999545,-11.75,-11.05125,-5.14,-5.14,-10.099999999999966,-7.699999999999989,-8.43,-8.249999999999973,-7.069583333333334,529.936,464.7100450326,44.49599992394448
2018-01-23 20:00:00+00:00,39.506,0.0,1.0,0.9350162426854148,1.0,-2.3,-2.3,-0.0999999999999659,-12.05,-7.085833333333333,-0.86,-0.86,-8.099999999999966,-0.0999999999999659,-9.52,-3.3833333333333093,-4.6375,504.01,451.8234012773,49.73699992190301
2018-01-24 20:00:00+00:00,32.803,0.0,1.0,0.9350162426854148,1.0,1.17,1.17,3.5,-2.22,-0.585,4.8,4.71,0.4000000000000341,2.400000000000034,-0.52,2.4583333333333592,2.887916666666666,520.665,420.9176637877,39.50600015245378
2018-01-25 20:00:00+00:00,33.39,0.0,1.0,0.9350162426854148,1.0,-0.82,2.19,4.0,-2.07,0.08875,5.1,2.69,1.3000000000000114,1.900000000000034,2.45,2.5416666666666927,3.28,530.209,408.8447607116,32.80300009988248
2018-01-26 20:00:00+00:00,30.014,0.0,1.0,0.9350162426854148,1.0,-2.52,-1.15,2.1000000000000227,-2.52,-2.01375,2.54,0.29,0.5,0.5,0.29,1.2000000000000266,1.2408333333333337,537.693,400.0789575599,33.38999999125302
2018-01-27 20:00:00+00:00,31.94,0.0,1.0,0.9350162426854148,1.0,-9.19,-2.85,0.5,-9.19,-5.8125,-0.04,-1.97,-2.7999999999999545,-1.099999999999966,-3.38,-0.7791666666666449,-1.9054166666666668,536.31,401.9944671111,30.01400005030632
2018-01-28 20:00:00+00:00,34.294,0.0,1.0,0.9350162426854148,1.0,0.43,0.43,2.200000000000045,-8.77,-3.230833333333333,2.29,2.22,-1.0,-0.3999999999999772,-1.77,0.1750000000000232,1.4733333333333334,571.745,410.4632238964,31.939999971300363
2018-01-29 20:00:00+00:00,37.475,0.0,1.0,0.8854560256532099,1.0,-4.99,0.92,1.8000000000000114,-4.99,-3.2100000000000004,3.39,-2.62,-2.0,-1.6999999999999886,-2.64,0.0708333333333565,-0.7712499999999999,605.976,436.1362531628,34.29399996492266
2018-01-30 20:00:00+00:00,38.195,0.0,1.0,0.8854560256532099,1.0,-3.79,0.55,0.3000000000000113,-6.46,-3.3820833333333327,3.7,-0.46,-2.099999999999966,-1.6999999999999886,-3.04,-1.187499999999979,-0.1666666666666667,537.129,432.1131493316,37.47499995259941
2018-01-31 20:00:00+00:00,33.508,0.0,1.0,0.8854560256532099,1.0,-1.67,-0.46,1.8000000000000114,-7.25,-2.990416666666667,4.0,3.0,-1.5,1.2000000000000457,-2.24,0.6791666666666908,1.4804166666666667,486.772,416.3648643034,38.19499998927116
2018-02-01 20:00:00+00:00,40.287,0.0,1.0,0.8854560256532099,0.8660254037844387,-9.98,-1.8,1.8000000000000114,-9.98,-4.995833333333334,2.93,-4.74,-4.099999999999966,-4.099999999999966,-4.74,-0.0374999999999801,0.3904166666666667,491.384,426.0503393102,33.50800006984175
2018-02-02 20:00:00+00:00,43.906,0.0,1.0,0.8854560256532099,0.8660254037844387,-15.36,-10.52,-4.699999999999989,-15.36,-13.847916666666665,-5.42,-11.36,-12.0,-12.0,-11.36,-8.629166666666649,-9.576666666666666,464.215,450.1168095819,40.28699989898502
2018-02-03 20:00:00+00:00,42.499,0.0,1.0,0.8854560256532099,0.8660254037844387,-14.18,-12.81,-5.099999999999966,-16.06,-14.32125,-6.96,-9.51,-12.5,-8.299999999999955,-11.83,-8.774999999999977,-9.445416666666668,479.906,437.6849775096,43.90599994607269
2018-02-04 20:00:00+00:00,41.981,0.0,1.0,0.8854560256532099,0.8660254037844387,-6.5,-6.5,-1.8999999999999773,-14.93,-12.789166666666668,-3.9,-3.9,-10.199999999999989,-1.8999999999999773,-11.23,-6.816666666666642,-8.735000000000001,498.413,448.8390159721,42.49900002096594
2018-02-05 20:00:00+00:00,38.644,0.0,1.0,0.8229838658936564,0.8660254037844387,-6.99,-2.73,2.6000000000000227,-6.99,-4.7195833333333335,0.06,-3.79,-1.7999999999999543,-1.3999999999999773,-3.79,0.3541666666666927,-1.3775000000000002,522.38,433.4087558954,41.981000007718805
2018-02-06 20:00:00+00:00,39.423,0.0,1.0,0.8229838658936564,0.8660254037844387,-8.55,-5.9,-0.1999999999999886,-8.55,-7.324583333333333,-2.94,-6.41,-3.7999999999999545,-3.3999999999999773,-6.41,-2.349999999999978,-4.629583333333334,527.655,463.6124635197,38.64400004972517
2018-02-07 20:00:00+00:00,37.893,0.0,1.0,0.8229838658936564,0.8660254037844387,-2.62,-1.89,2.5,-9.7,-6.096666666666667,0.43,-0.29,-5.099999999999966,-2.3999999999999773,-7.28,-1.833333333333312,-3.766666666666667,492.309,438.0544470255,39.422999988392
2018-02-08 20:00:00+00:00,38.05,0.0,1.0,0.8229838658936564,0.8660254037844387,-6.73,-2.73,0.6000000000000227,-8.58,-5.877083333333334,-0.73,-3.9,-3.5,-1.5,-3.94,-1.3208333333333115,-2.4254166666666666,542.692,397.95829291,37.89300002279877
2018-02-09 20:00:00+00:00,29.526,0.0,1.0,0.8229838658936564,0.8660254037844387,-3.12,-0.74,5.0,-8.3,-3.63625,4.78,1.69,-2.3999999999999773,1.8000000000000114,-5.2,1.4416666666666889,0.4762499999999999,567.76,373.3202708513,38.049999997660514
2018-02-10 20:00:00+00:00,30.695,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.81,-2.18,2.400000000000034,-4.81,-3.592916666666667,1.99,0.72,-0.5999999999999659,-0.5999999999999659,-0.79,1.2000000000000195,0.6325000000000001,558.149,377.8172370459,29.526000127017497
2018-02-11 20:00:00+00:00,35.261,0.0,1.0,0.8229838658936564,0.8660254037844387,-6.97,-4.43,1.900000000000034,-7.3,-5.228750000000001,1.61,-0.97,-1.3999999999999773,-1.3999999999999773,-1.27,0.2125000000000247,0.7541666666666668,554.567,398.3604820398,30.694999982580544
2018-02-12 20:00:00+00:00,36.716,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.7,-4.7,0.4000000000000341,-8.6,-7.112916666666667,0.68,-2.33,-3.2999999999999545,-1.599999999999966,-2.4,-1.2874999999999777,-1.2083333333333333,530.922,427.2801656595,35.2609999319613
2018-02-13 20:00:00+00:00,38.525,0.0,1.0,0.7485107481711011,0.8660254037844387,-8.21,-2.9,1.400000000000034,-8.21,-4.972916666666666,-0.31,-5.02,-2.3999999999999773,-2.2999999999999545,-5.02,-1.187499999999974,-2.4133333333333336,536.531,414.4259171187,36.71599997831881
2018-02-14 20:00:00+00:00,34.872,0.0,1.0,0.7485107481711011,0.8660254037844387,-5.62,-2.89,4.100000000000023,-9.81,-6.560833333333332,2.8,1.6,-2.599999999999966,1.6000000000000227,-6.39,0.4291666666666862,-1.9608333333333328,525.45,403.9455815804,38.5249999730438
2018-02-15 20:00:00+00:00,37.77,0.0,1.0,0.7485107481711011,0.8660254037844387,-5.27,-4.78,3.0,-5.98,-5.377916666666667,2.48,1.32,0.0,0.0,1.32,1.9333333333333536,2.0204166666666667,526.604,410.8043062564,34.87200005443394
2018-02-16 20:00:00+00:00,32.796,0.0,1.0,0.7485107481711011,0.8660254037844387,-2.54,-2.54,2.700000000000045,-5.4,-4.6000000000000005,1.68,-1.59,-0.7999999999999545,-0.5,-1.64,0.6333333333333518,0.4041666666666666,460.153,399.8032640811,37.76999995681644
2018-02-17 20:00:00+00:00,31.683,0.0,1.0,0.7485107481711011,0.8660254037844387,-6.1,-2.47,2.5,-6.18,-4.439166666666666,1.47,-3.15,-2.5,-2.5,-3.15,0.0250000000000176,-1.419166666666667,469.821,395.8151323871,32.796000074118375
2018-02-18 20:00:00+00:00,36.393,0.0,1.0,0.7485107481711011,0.8660254037844387,-9.27,-6.55,-0.1999999999999886,-9.27,-7.968333333333333,-2.53,-6.27,-5.599999999999966,-5.599999999999966,-6.27,-3.2541666666666487,-4.566666666666666,505.818,423.1825970382,31.68300001658499
2018-02-19 20:00:00+00:00,39.872,0.0,1.0,0.6631226582407953,0.8660254037844387,-8.27,-6.02,-0.0999999999999659,-10.45,-8.717083333333333,-2.01,-5.36,-8.699999999999989,-4.599999999999966,-7.44,-4.920833333333313,-5.372916666666668,516.762,445.7054412052,36.39299992981553
2018-02-20 20:00:00+00:00,36.608,0.0,1.0,0.6631226582407953,0.8660254037844387,-5.53,-5.1,-1.3999999999999773,-10.67,-8.389166666666666,-3.49,-3.73,-7.299999999999954,-2.2999999999999545,-8.25,-4.224999999999973,-5.702916666666667,530.06,431.1807941374,39.87199994815886
2018-02-21 20:00:00+00:00,35.399,0.0,1.0,0.6631226582407953,0.8660254037844387,0.98,0.98,2.800000000000012,-5.73,-2.5725,3.26,3.04,-4.0,1.7000000000000457,-3.86,-0.3833333333333089,-0.8691666666666666,502.854,411.8525531387,36.608000048637386
2018-02-22 20:00:00+00:00,31.603,0.0,1.0,0.6631226582407953,0.8660254037844387,-3.57,1.67,2.900000000000034,-3.57,-0.6970833333333334,3.37,-1.77,-1.2999999999999543,-1.2999999999999543,-1.77,1.0666666666666962,1.5304166666666668,524.553,411.6714595158,35.399000018015506
2018-02-23 20:00:00+00:00,30.345,0.0,1.0,0.6631226582407953,0.8660254037844387,-3.83,-2.25,1.900000000000034,-5.38,-4.093333333333334,1.7,-1.65,-2.7999999999999545,0.1000000000000227,-2.36,-0.4208333333333057,-0.8641666666666667,486.719,399.4674554632,31.60300005656481
2018-02-24 20:00:00+00:00,32.583,0.0,1.0,0.6631226582407953,0.8660254037844387,-5.36,-4.22,-0.1999999999999886,-8.43,-6.78125,-1.96,-3.24,-6.099999999999966,-1.0,-5.58,-2.412499999999978,-3.6366666666666663,477.841,397.7320155646,30.34500001874566
2018-02-25 20:00:00+00:00,41.197,0.0,1.0,0.6631226582407953,0.8660254037844387,-10.14,-4.75,-0.7999999999999545,-10.14,-7.0370833333333325,-3.17,-6.94,-5.699999999999989,-5.699999999999989,-6.94,-2.4083333333333075,-4.70375,514.357,425.0304503691,32.582999966651194
2018-02-26 20:00:00+00:00,47.935,0.0,1.0,0.5680647467311559,0.8660254037844387,-11.41,-10.73,-5.699999999999989,-16.45,-13.680833333333334,-5.71,-7.47,-9.899999999999975,-9.799999999999956,-12.41,-7.758333333333307,-9.194583333333332,539.74,468.0023209262,41.1969998716414
2018-02-27 20:00:00+00:00,51.301,0.0,1.0,0.5680647467311559,0.8660254037844387,-16.22,-11.41,-5.899999999999977,-16.22,-13.214583333333332,-5.82,-10.9,-13.299999999999956,-13.099999999999966,-10.9,-10.262499999999976,-8.42625,515.96,467.5595832672,47.93499989959598
2018-02-28 20:00:00+00:00,53.501,0.0,1.0,0.5680647467311559,0.8660254037844387,-17.57,-15.6,-8.799999999999955,-19.25,-17.747083333333332,-8.79,-12.83,-17.19999999999999,-12.5,-15.67,-13.033333333333312,-12.670833333333334,506.87,478.2459822974,51.30099994984269
2018-03-01 20:00:00+00:00,48.947,0.0,1.0,0.5680647467311559,0.5000000000000001,-14.6,-12.3,-5.5,-19.39,-16.623749999999998,-5.88,-9.72,-16.399999999999977,-10.5,-15.14,-11.579166666666652,-11.316666666666665,477.193,477.623079111,53.500999967217446
2018-03-02 20:00:00+00:00,41.28,0.0,1.0,0.5680647467311559,0.5000000000000001,-11.86,-9.81,-2.0,-15.64,-13.322916666666666,-2.99,-7.63,-11.5,-6.699999999999989,-10.75,-7.395833333333312,-7.852916666666666,466.944,443.9956390293,48.94700006785989
2018-03-03 20:00:00+00:00,37.078,0.0,1.0,0.5680647467311559,0.5000000000000001,-7.81,-6.83,-1.0,-12.81,-10.17875,-2.77,-5.92,-7.199999999999989,-3.7999999999999545,-8.39,-4.429166666666639,-6.00125,485.03,422.3409623446,41.2800001142472
2018-03-04 20:00:00+00:00,39.689,0.0,1.0,0.5680647467311559,0.5000000000000001,-7.99,-6.51,-2.5,-8.76,-7.159583333333334,-3.04,-5.75,-6.2999999999999545,-6.2999999999999545,-6.95,-4.312499999999969,-4.87,549.107,450.1458598921,37.07800006261469
2018-03-05 20:00:00+00:00,43.682,0.0,1.0,0.4647231720437686,0.5000000000000001,-9.78,-7.8,-2.099999999999966,-11.96,-9.889166666666666,-1.03,-4.59,-8.5,-5.7999999999999545,-9.09,-5.433333333333311,-5.345,594.432,472.9839443148,39.68899996109307
2018-03-06 20:00:00+00:00,43.428,0.0,1.0,0.4647231720437686,0.5000000000000001,-8.63,-7.63,-1.0,-12.79,-10.424166666666666,-1.95,-5.78,-9.599999999999966,-6.599999999999966,-9.29,-5.504166666666644,-5.868333333333333,615.824,461.0816761463,43.68199994049967
2018-03-07 20:00:00+00:00,42.101,0.0,1.0,0.4647231720437686,0.5000000000000001,-5.03,-3.76,-0.7999999999999545,-11.12,-7.660833333333334,-0.2,-2.71,-8.799999999999955,-3.5,-8.65,-5.170833333333306,-4.714166666666666,629.415,449.7737437277,43.428000003784895
2018-03-08 20:00:00+00:00,36.014,0.0,1.0,0.4647231720437686,0.5000000000000001,-6.38,-3.14,3.0,-7.33,-5.553333333333334,2.2,-1.41,-5.2999999999999545,-0.5,-5.06,-1.4708333333333077,-1.92125,600.943,433.8841014914,42.10100001977384
2018-03-09 20:00:00+00:00,33.932,0.0,1.0,0.4647231720437686,0.5000000000000001,-6.02,-6.02,0.3000000000000113,-8.06,-6.874166666666667,-0.43,-2.88,-3.5,-0.6999999999999886,-4.07,-1.208333333333312,-2.27375,549.686,410.5332142865,36.01400009070337
2018-03-10 20:00:00+00:00,30.682,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.33,0.03,2.0,-6.25,-3.29,2.02,0.49,-1.7999999999999543,-1.1999999999999886,-4.33,-0.1666666666666453,-1.2904166666666663,519.453,388.5420752191,33.93200003102422
2018-03-11 20:00:00+00:00,31.925,0.0,1.0,0.4647231720437686,0.5000000000000001,-4.62,-1.75,0.8000000000000114,-6.55,-4.7908333333333335,0.45,-1.97,-5.2999999999999545,-2.2999999999999545,-4.82,-1.9624999999999748,-2.252083333333333,538.44,416.1601477831,30.68200004842877
2018-03-12 20:00:00+00:00,35.202,0.0,1.0,0.3546048870425355,0.5000000000000001,-2.45,-1.82,0.3000000000000113,-5.53,-3.421666666666667,-0.01,-1.34,-2.6999999999999886,-2.2999999999999545,-2.91,-1.104166666666643,-1.4124999999999996,566.241,438.9442547956,31.92499998147786
2018-03-13 20:00:00+00:00,33.468,0.0,1.0,0.3546048870425355,0.5000000000000001,-4.39,-1.84,1.8000000000000114,-7.05,-4.355833333333333,1.4,-2.31,-3.5,-1.1999999999999886,-5.27,-0.954166666666642,-2.038333333333333,564.518,431.0309377924,35.201999951168894
