datetime,grid1-loss,snow_depth,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,grid1-temp,temperature_max,temperature,grid1-temp_max,temperature_min,grid1-load,grid1-temp_mean,temperature_mean,ewma,demand
2017-12-19 11:00:00+00:00,22.591,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,1.16,1.61,-4.73,-1.2066666666666668,0.9000000000000341,4.800000000000011,4.5,2.98,4.800000000000011,0.38,578.57,2.862500000000024,2.71125,24.77553267252911,439.6108800106
2017-12-20 11:00:00+00:00,21.048,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,2.69,3.72,1.66,2.9745833333333334,3.1000000000000227,3.1000000000000227,4.97,3.76,4.5,3.54,576.995,4.020833333333353,4.587083333333333,22.933175124394577,435.6537008237
2017-12-21 11:00:00+00:00,22.38,0.0,1.0,0.970941817426052,0.8660254037844384,-1.56,2.25,-2.84,-0.3716666666666667,0.6000000000000227,3.200000000000045,4.49,3.78,3.200000000000045,1.25,610.193,2.058333333333356,3.0537499999999995,21.343285138467834,425.5181376932
2017-12-22 11:00:00+00:00,23.415,0.0,1.0,0.970941817426052,0.8660254037844384,-2.48,-0.04,-2.59,-1.5920833333333333,1.5,1.8000000000000114,3.74,3.11,2.900000000000034,2.67,613.515,2.100000000000018,3.072083333333333,22.217613764642948,425.0285655536
2017-12-23 11:00:00+00:00,19.053,0.0,1.0,0.970941817426052,0.8660254037844384,-0.35,4.99,-2.25,0.7875,0.9000000000000341,3.0,5.79,4.29,6.300000000000011,1.28,556.555,3.4125000000000205,3.786666666666666,23.2274469415432,360.0977380953
2017-12-24 11:00:00+00:00,17.047,0.0,1.0,0.970941817426052,0.8660254037844384,-1.67,-0.15,-1.71,-0.7258333333333334,0.4000000000000341,0.9000000000000341,4.05,0.92,2.1000000000000227,0.92,508.454,1.1916666666666915,2.498333333333333,19.706866119497032,370.5284232081
2017-12-25 11:00:00+00:00,16.764,0.0,1.0,0.992708874098054,0.8660254037844384,-1.59,-0.5,-1.81,-1.305416666666667,-0.6999999999999886,-0.2999999999999545,1.72,-0.16,0.1000000000000227,-0.39,528.088,-0.1791666666666458,0.2841666666666666,17.46362916364538,376.5223661457
2017-12-26 11:00:00+00:00,20.488,0.0,1.0,0.992708874098054,0.8660254037844384,-6.27,-1.75,-6.6,-4.239999999999999,-4.7999999999999545,-2.0,-0.26,-3.16,-0.5,-3.38,499.886,-2.433333333333318,-2.1212500000000003,16.873586686027117,383.9823609639
2017-12-27 11:00:00+00:00,26.324,0.0,1.0,0.992708874098054,0.8660254037844384,-7.89,-5.49,-7.89,-6.595416666666668,-5.2999999999999545,-5.2999999999999545,-1.77,-3.97,-1.599999999999966,-3.97,480.203,-3.6458333333333095,-2.715833333333333,19.921854965469464,446.3912914462
2017-12-28 11:00:00+00:00,25.532,0.0,1.0,0.992708874098054,0.8660254037844384,-7.53,-7.53,-10.86,-9.425,-8.099999999999966,-4.7999999999999545,-4.23,-4.72,-4.699999999999989,-7.53,497.247,-6.504166666666642,-6.333333333333333,25.321197523694444,464.0295246449
2017-12-29 11:00:00+00:00,24.386,0.0,1.0,0.992708874098054,0.8660254037844384,-6.0,-4.6,-7.25,-5.932083333333334,-3.7999999999999545,-3.7999999999999545,-1.27,-3.6,-2.2999999999999545,-4.5,510.089,-2.8208333333333093,-3.07625,25.49898087217481,448.3976494403
2017-12-30 11:00:00+00:00,21.857,0.0,1.0,0.992708874098054,0.8660254037844384,-9.11,-5.23,-9.11,-7.43625,-5.599999999999966,-5.5,-3.35,-4.97,-3.6999999999999886,-5.34,453.504,-4.624999999999979,-4.451666666666667,24.56033219158233,405.5994718066
2017-12-31 11:00:00+00:00,25.266,0.0,1.0,0.992708874098054,0.8660254037844384,-9.65,-9.25,-12.2,-10.905,-8.099999999999966,-3.7999999999999545,-5.1,-6.29,-3.7999999999999545,-8.81,424.954,-6.195833333333314,-7.538333333333334,22.28043748874381,408.2069183153
2018-01-01 11:00:00+00:00,20.631,0.0,1.0,1.0,1.0,-2.09,-2.09,-9.15,-3.984583333333333,-3.899999999999977,0.0,2.83,2.5,0.0,-5.69,420.772,-1.6958333333333069,0.5854166666666667,24.79835525541756,376.839100319
2018-01-02 11:00:00+00:00,24.647,0.0,1.0,1.0,1.0,-0.52,1.33,-4.25,-1.91625,-1.6999999999999886,1.3000000000000114,3.65,3.3,1.6000000000000227,-1.37,472.862,0.0875000000000199,1.1416666666666666,21.283755310483865,431.7803792332
2018-01-03 11:00:00+00:00,29.033,0.0,1.0,1.0,1.0,-7.97,-0.76,-8.95,-5.09125,-3.6999999999999886,-2.6999999999999886,3.03,-4.04,0.7000000000000455,-5.16,544.567,-2.037499999999975,-1.705,24.12019686060258,462.6021140899
2018-01-04 11:00:00+00:00,26.497,0.0,1.0,1.0,1.0,-4.68,-4.38,-8.59,-6.255833333333334,-4.699999999999989,-2.1999999999999886,-2.01,-2.01,-1.099999999999966,-4.64,535.401,-2.854166666666643,-3.2916666666666665,28.263481170417485,443.0080483544
2018-01-05 11:00:00+00:00,27.2,0.0,1.0,1.0,1.0,-8.71,-4.58,-8.71,-6.341250000000001,-6.199999999999989,-6.199999999999989,-2.04,-6.34,-0.6999999999999886,-6.34,521.849,-3.3166666666666464,-3.640833333333333,26.773693464844584,459.1592258197
2018-01-06 11:00:00+00:00,26.931,0.0,1.0,1.0,1.0,-8.74,-4.55,-9.27,-7.479583333333333,-5.699999999999989,-4.0,-0.71,-2.22,-4.0,-7.57,490.622,-4.883333333333314,-4.2825,27.133225310140062,417.5499029816
2018-01-07 11:00:00+00:00,24.154,0.0,1.0,1.0,1.0,-4.28,-3.87,-9.6,-6.525833333333334,-3.7999999999999545,0.6000000000000227,1.78,1.31,0.6000000000000227,-2.71,532.278,-2.5374999999999823,-1.31875,26.9626756400685,395.448557932
2018-01-08 11:00:00+00:00,23.697,0.0,1.0,0.992708874098054,1.0,1.27,1.75,-5.78,-3.0491666666666664,-0.6999999999999886,4.100000000000023,4.38,4.09,4.600000000000023,-1.09,474.757,0.9416666666666864,0.6662499999999999,24.59393800074951,423.1789946115
2018-01-09 11:00:00+00:00,30.05,0.0,1.0,0.992708874098054,1.0,-8.94,0.27,-9.16,-6.717916666666667,-6.0,-6.0,3.23,-3.15,3.8000000000000114,-3.39,524.961,-2.612499999999976,-2.217083333333333,23.837492232430364,482.6294020478
2018-01-10 11:00:00+00:00,24.787,0.0,1.0,0.992708874098054,1.0,-6.83,-6.83,-10.71,-9.20875,-6.2999999999999545,2.900000000000034,1.57,1.57,2.900000000000034,-5.33,574.818,-1.5583333333333065,-3.1591666666666662,29.076901430726,441.7113830276
2018-01-11 11:00:00+00:00,22.756,0.0,1.0,0.992708874098054,1.0,-3.62,-3.62,-7.85,-5.935,-1.7999999999999543,2.400000000000034,2.21,-0.19,4.400000000000034,-1.5,546.544,1.5083333333333542,0.1595833333333333,25.458950378292897,436.0222880395
2018-01-12 11:00:00+00:00,24.328,0.0,1.0,0.992708874098054,1.0,-4.39,-3.65,-5.23,-4.7387500000000005,-1.1999999999999886,-1.1999999999999886,-0.18,-0.91,4.300000000000011,-1.8,554.527,1.2541666666666866,-1.3212499999999998,23.1793776832708,452.011275834
2018-01-13 11:00:00+00:00,24.065,0.0,1.0,0.992708874098054,1.0,-8.52,-4.06,-9.15,-6.388750000000001,-3.6999999999999886,-1.5,-0.64,-4.76,-0.5,-5.45,551.488,-2.041666666666648,-3.296666666666667,24.14808509689435,421.9606553084
2018-01-14 11:00:00+00:00,22.904,0.0,1.0,0.992708874098054,1.0,-8.76,-8.25,-11.54,-9.856666666666667,-6.2999999999999545,-3.5,-4.53,-6.22,-2.2999999999999545,-8.75,519.068,-4.649999999999982,-6.970416666666666,24.07801406645122,423.2822591663
2018-01-15 11:00:00+00:00,43.108,0.0,1.0,0.970941817426052,1.0,-4.49,-4.49,-8.05,-5.885833333333333,-3.0,-0.0999999999999659,2.85,2.85,0.8000000000000114,-5.21,513.524,-1.1666666666666454,0.3779166666666667,23.087892149694355,435.318916624
2018-01-16 11:00:00+00:00,37.907,0.0,1.0,0.970941817426052,1.0,-3.78,-3.78,-5.35,-4.720416666666666,-0.2999999999999545,0.5,2.77,1.31,1.3000000000000114,0.42,585.77,0.2000000000000218,1.3341666666666665,39.972142624088015,443.6566073966
2018-01-17 11:00:00+00:00,38.162,0.0,1.0,0.970941817426052,1.0,-5.87,-3.48,-5.87,-4.2562500000000005,-1.599999999999966,0.2000000000000454,1.54,-0.74,1.5,-0.83,526.625,0.2000000000000241,0.475,38.23047441774434,450.9993366373
2018-01-18 11:00:00+00:00,40.351,0.0,1.0,0.970941817426052,1.0,-8.8,-6.04,-9.05,-8.134166666666667,-4.0,-3.599999999999966,-0.75,-3.47,1.6000000000000227,-3.8,501.948,-2.3624999999999807,-2.927916666666667,38.172725517042686,456.3377818546
2018-01-19 11:00:00+00:00,42.467,0.0,1.0,0.970941817426052,1.0,-11.16,-8.75,-12.21,-11.239583333333334,-7.299999999999954,-4.699999999999989,-3.43,-8.2,-2.1999999999999886,-9.44,521.154,-5.42083333333331,-7.577083333333334,40.00980512956186,481.8359183968
2018-01-20 11:00:00+00:00,41.873,0.0,1.0,0.970941817426052,1.0,-8.47,-8.47,-11.68,-10.75,-5.399999999999977,-3.1999999999999886,-5.59,-5.59,-3.1999999999999886,-9.31,517.987,-4.574999999999972,-8.23,42.08211632623903,436.0282187927
2018-01-21 11:00:00+00:00,41.81,0.0,1.0,0.970941817426052,1.0,-10.93,-8.01,-12.19,-10.451666666666666,-7.399999999999977,-6.099999999999966,-5.03,-6.78,-2.8999999999999773,-8.88,503.78,-5.183333333333311,-7.502083333333334,41.905755017054034,437.8029042818
2018-01-22 11:00:00+00:00,49.536,0.0,1.0,0.9350162426854148,1.0,-11.52,-10.29,-11.75,-10.899166666666666,-10.099999999999966,-6.7999999999999545,-6.01,-7.02,-6.2999999999999545,-8.43,562.331,-8.395833333333307,-7.155833333333333,41.82499862432085,483.2176043873
2018-01-23 11:00:00+00:00,49.711,0.0,1.0,0.9350162426854148,1.0,-6.02,-6.02,-12.05,-9.690416666666666,-8.099999999999966,-2.099999999999966,-3.37,-3.37,-2.099999999999966,-9.52,525.552,-5.516666666666644,-6.118750000000001,48.328184301883184,475.5021879784
2018-01-24 11:00:00+00:00,38.099,0.0,1.0,0.9350162426854148,1.0,-1.67,0.55,-5.35,-2.0708333333333333,-1.7999999999999543,2.5,4.75,1.63,3.5,-2.9,527.421,1.1208333333333609,0.5604166666666667,49.49440212555847,443.452570277
2018-01-25 11:00:00+00:00,35.792,0.0,1.0,0.9350162426854148,1.0,2.02,2.19,-2.07,-0.0433333333333333,1.3000000000000114,3.400000000000034,5.1,3.43,4.0,2.0,543.148,2.620833333333356,3.6808333333333336,39.88392324187804,432.9249454211
2018-01-26 11:00:00+00:00,37.382,0.0,1.0,0.9350162426854148,1.0,-1.91,1.65,-2.46,-1.08125,0.9000000000000341,1.7000000000000457,3.26,1.39,3.400000000000034,0.73,557.93,1.6458333333333617,1.992916666666667,36.43293998771905,444.3760004177
2018-01-27 11:00:00+00:00,29.976,0.0,1.0,0.9350162426854148,1.0,-6.18,-1.88,-6.97,-3.9308333333333327,-2.7999999999999545,-1.6999999999999886,1.49,-2.34,2.1000000000000227,-3.38,553.817,0.0625000000000237,-0.8441666666666667,37.23334361603107,423.2627430585
2018-01-28 11:00:00+00:00,30.06,0.0,1.0,0.9350162426854148,1.0,-3.02,-3.02,-9.19,-5.4875,-1.1999999999999886,0.7000000000000455,2.02,2.02,1.2000000000000457,-2.17,553.383,-0.4041666666666448,-0.1112499999999999,31.11275683857573,404.3337937554
2018-01-29 11:00:00+00:00,38.932,0.0,1.0,0.8854560256532099,1.0,-3.95,0.92,-4.26,-2.120833333333333,-0.5,0.9000000000000341,3.39,-1.05,2.200000000000045,-1.9,604.697,0.6000000000000251,0.7349999999999999,30.22489897666756,438.5201938573
2018-01-30 11:00:00+00:00,40.741,0.0,1.0,0.8854560256532099,1.0,-0.16,-0.16,-6.46,-4.559166666666667,-2.0,0.3000000000000113,2.87,2.87,0.7000000000000455,-3.04,605.813,-1.15833333333331,-1.7154166666666668,37.56815984634114,450.8129954387
2018-01-31 11:00:00+00:00,37.561,0.0,1.0,0.8854560256532099,1.0,-0.86,0.55,-7.25,-3.00375,-2.099999999999966,1.3000000000000114,3.7,3.25,1.3000000000000114,-2.24,526.961,-0.2874999999999801,1.0133333333333334,40.24402094909599,441.5768710141
2018-02-01 11:00:00+00:00,38.84,0.0,1.0,0.8854560256532099,0.8660254037844387,-6.17,-0.46,-6.17,-2.384583333333333,0.5,0.5,4.0,-0.36,1.8000000000000114,-0.36,509.841,1.1750000000000231,2.6079166666666667,37.98125602938101,428.2591292278
2018-02-02 11:00:00+00:00,46.874,0.0,1.0,0.8854560256532099,0.8660254037844387,-14.63,-6.47,-14.93,-11.35,-9.899999999999975,-7.5,-0.71,-10.13,0.9000000000000341,-10.93,521.702,-5.608333333333313,-6.562916666666666,38.705490304326986,484.4914182236
2018-02-03 11:00:00+00:00,44.389,0.0,1.0,0.8854560256532099,0.8660254037844387,-13.6,-13.6,-16.06,-14.747916666666669,-12.5,-6.699999999999989,-7.92,-7.92,-6.699999999999989,-11.83,463.898,-9.974999999999982,-10.292916666666668,45.594522308325445,456.3145886917
2018-02-04 11:00:00+00:00,43.805,0.0,1.0,0.8854560256532099,0.8660254037844387,-14.14,-12.81,-14.93,-14.152916666666668,-10.199999999999989,-6.099999999999966,-6.96,-8.93,-5.099999999999966,-11.23,464.596,-7.97916666666664,-9.581666666666669,44.57782745540909,448.9303679829
2018-02-05 11:00:00+00:00,41.832,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.54,-2.73,-13.43,-6.297083333333333,-5.399999999999977,2.0,0.06,-0.19,2.0,-7.93,533.005,-1.3249999999999746,-2.8370833333333336,43.92605212891323,439.8845659818
2018-02-06 11:00:00+00:00,40.404,0.0,1.0,0.8229838658936564,0.8660254037844387,-6.72,-4.36,-8.23,-6.808333333333333,-3.7999999999999545,-1.099999999999966,-0.04,-3.65,2.6000000000000227,-5.52,545.898,-1.4124999999999777,-3.647083333333333,42.16000266927116,473.380560883
2018-02-07 11:00:00+00:00,42.325,0.0,1.0,0.8229838658936564,0.8660254037844387,-5.98,-5.9,-9.7,-7.64875,-5.099999999999966,0.3000000000000113,-2.94,-3.5,0.3000000000000113,-7.28,523.015,-2.504166666666644,-5.1762500000000005,40.67905216074403,465.9289159962
2018-02-08 11:00:00+00:00,42.424,0.0,1.0,0.8229838658936564,0.8660254037844387,-5.71,-1.89,-8.58,-4.939166666666667,-3.5,0.6000000000000227,0.43,-1.59,2.5,-3.94,532.338,-1.0416666666666454,-2.0108333333333333,42.067186320339005,444.1432676393
2018-02-09 11:00:00+00:00,36.564,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.86,-0.74,-8.3,-5.045416666666667,-2.3999999999999773,3.5,4.78,4.78,3.5,-5.2,587.525,0.1000000000000227,-1.55875,42.36811035057565,444.3323445747
2018-02-10 11:00:00+00:00,31.03,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.0,-0.8,-4.35,-2.623333333333333,0.5,2.200000000000045,4.59,0.55,5.0,-0.79,571.022,1.954166666666687,1.4570833333333333,37.47312908109942,412.6378146839
2018-02-11 11:00:00+00:00,31.39,0.0,1.0,0.8229838658936564,0.8660254037844387,-4.57,-3.56,-4.9,-4.462916666666667,-1.099999999999966,1.6000000000000227,1.99,1.61,2.400000000000034,0.67,567.078,0.58750000000002,1.315,32.03922202837235,402.3784925895
2018-02-12 11:00:00+00:00,42.332,0.0,1.0,0.7485107481711011,0.8660254037844387,-6.93,-4.69,-8.6,-7.2475,-3.2999999999999545,-0.0999999999999659,1.55,-0.02,1.900000000000034,-2.4,553.536,-1.141666666666642,-1.0675,31.491691144797947,454.5431368965
2018-02-13 11:00:00+00:00,35.411,0.0,1.0,0.7485107481711011,0.8660254037844387,-5.59,-2.9,-6.52,-5.0225,-2.3999999999999773,0.9000000000000341,0.68,-1.34,0.9000000000000341,-3.3,543.523,-1.1291666666666391,-1.7691666666666668,40.634024008315706,461.0246262676
2018-02-14 11:00:00+00:00,37.436,0.0,1.0,0.7485107481711011,0.8660254037844387,-3.73,-3.73,-9.81,-7.192916666666666,-2.599999999999966,2.300000000000012,1.21,1.21,2.300000000000012,-6.39,556.952,-0.7124999999999818,-3.672916666666666,36.22911039598331,442.2761243852
2018-02-15 11:00:00+00:00,39.226,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.8,-2.89,-5.98,-4.976666666666667,1.5,2.400000000000034,2.8,2.47,4.100000000000023,1.38,557.634,2.395833333333357,2.1804166666666664,37.246958377698775,418.7278619383
2018-02-16 11:00:00+00:00,36.107,0.0,1.0,0.7485107481711011,0.8660254037844387,-4.92,-4.74,-5.4,-5.067916666666667,-0.7999999999999545,2.400000000000034,2.46,0.63,2.5,0.03,515.632,0.7333333333333534,1.30375,38.916012046142136,439.0225234082
2018-02-17 11:00:00+00:00,31.434,0.0,1.0,0.7485107481711011,0.8660254037844387,-3.59,-2.54,-6.18,-4.432916666666666,-2.0,2.400000000000034,0.81,0.38,2.700000000000045,-2.82,472.558,0.2750000000000199,-1.4483333333333333,36.54699069384564,411.6961683572
2018-02-18 11:00:00+00:00,30.035,0.0,1.0,0.7485107481711011,0.8660254037844387,-7.9,-2.47,-8.98,-6.474583333333334,-5.199999999999989,-0.1999999999999886,1.47,-3.55,2.5,-5.91,475.479,-2.216666666666652,-3.197083333333333,32.23487528499605,416.2563363139
2018-02-19 11:00:00+00:00,41.201,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.87,-6.98,-10.45,-9.048333333333334,-8.699999999999989,-1.3999999999999773,-2.53,-3.81,-0.1999999999999886,-7.44,556.996,-5.062499999999981,-5.650833333333334,30.379578320462745,466.7086597285
2018-02-20 11:00:00+00:00,43.609,0.0,1.0,0.6631226582407953,0.8660254037844387,-9.08,-6.02,-10.67,-8.705416666666666,-7.299999999999954,-1.6999999999999886,-2.01,-4.85,-0.0999999999999659,-8.25,506.961,-4.208333333333307,-5.552916666666666,39.50598240841831,471.5520023152
2018-02-21 11:00:00+00:00,40.429,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.76,-0.76,-8.39,-5.043333333333334,-4.0,2.1000000000000227,0.88,0.88,2.1000000000000227,-4.3,522.096,-1.874999999999976,-3.299583333333333,42.96632224450221,435.2049882641
2018-02-22 11:00:00+00:00,31.901,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.72,1.67,-0.94,0.1354166666666666,-0.5,2.800000000000012,3.37,2.16,2.800000000000012,1.49,535.122,1.312500000000024,2.29625,40.82643445614686,418.4472526728
2018-02-23 11:00:00+00:00,32.837,0.0,1.0,0.6631226582407953,0.8660254037844387,-3.9,-0.59,-5.38,-3.675416666666667,-2.7999999999999545,1.5,2.44,0.81,2.900000000000034,-2.36,512.21,-0.3541666666666334,-0.7912500000000001,33.299038895784456,438.9615928133
2018-02-24 11:00:00+00:00,30.93,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.91,-2.25,-8.43,-5.48375,-6.099999999999966,-1.3999999999999773,1.7,-3.23,1.900000000000034,-5.58,475.835,-1.6333333333333115,-2.4616666666666664,32.909371642057955,411.8476180865
2018-02-25 11:00:00+00:00,33.105,0.0,1.0,0.6631226582407953,0.8660254037844387,-7.43,-4.75,-7.85,-6.300833333333333,-2.599999999999966,-1.7999999999999543,-1.96,-5.24,-0.3999999999999772,-5.24,464.388,-1.5791666666666415,-3.650416666666666,31.240039646630763,395.5472201726
2018-02-26 11:00:00+00:00,46.805,0.0,1.0,0.5680647467311559,0.8660254037844387,-14.67,-7.22,-16.45,-12.405416666666666,-9.899999999999975,-6.099999999999966,-4.79,-8.43,-1.7999999999999543,-12.41,549.133,-6.224999999999973,-8.732083333333334,32.81288121005017,471.0941967171
2018-02-27 11:00:00+00:00,47.581,0.0,1.0,0.5680647467311559,0.8660254037844387,-12.56,-10.88,-13.75,-12.465416666666668,-13.299999999999956,-7.399999999999977,-5.71,-6.75,-5.699999999999989,-10.2,565.744,-9.549999999999976,-8.0575,44.61333903392629,489.2421823374
2018-02-28 11:00:00+00:00,51.645,0.0,1.0,0.5680647467311559,0.8660254037844387,-17.48,-12.25,-19.25,-16.699166666666667,-17.19999999999999,-9.5,-5.82,-11.24,-5.899999999999977,-15.67,543.7,-12.61249999999998,-11.665416666666664,47.116159270906415,496.5818119709
2018-03-01 11:00:00+00:00,48.006,0.0,1.0,0.5680647467311559,0.5000000000000001,-16.48,-15.6,-19.39,-17.729166666666668,-16.399999999999977,-8.199999999999989,-8.79,-8.82,-8.199999999999989,-15.14,479.593,-12.487499999999978,-12.39,50.93562327182009,493.7863205566
2018-03-02 11:00:00+00:00,42.992,0.0,1.0,0.5680647467311559,0.5000000000000001,-12.73,-12.3,-15.64,-14.350833333333332,-11.5,-3.3999999999999773,-5.55,-5.55,-3.3999999999999773,-10.75,487.043,-8.76666666666665,-8.815833333333334,48.46488268006709,477.9069320327
2018-03-03 11:00:00+00:00,37.951,0.0,1.0,0.5680647467311559,0.5000000000000001,-9.3,-9.3,-12.81,-11.437083333333334,-7.199999999999989,-2.8999999999999773,-2.99,-3.89,-2.0,-8.39,471.741,-5.074999999999974,-6.3429166666666665,43.84924710616518,419.8801057486
2018-03-04 11:00:00+00:00,37.332,0.0,1.0,0.5680647467311559,0.5000000000000001,-6.56,-6.56,-8.76,-7.390000000000001,-4.7999999999999545,-2.7999999999999545,-2.77,-3.68,-1.0,-6.95,489.151,-3.549999999999971,-4.93,38.87487422840668,416.3355004349
2018-03-05 11:00:00+00:00,44.682,0.0,1.0,0.4647231720437686,0.5000000000000001,-8.61,-6.51,-11.96,-9.24125,-8.5,-3.099999999999966,-2.16,-2.16,-2.5,-9.09,587.069,-5.870833333333309,-5.866666666666667,37.57366870455594,478.3737636917
2018-03-06 11:00:00+00:00,41.497,0.0,1.0,0.4647231720437686,0.5000000000000001,-10.48,-7.8,-12.79,-10.519583333333332,-9.599999999999966,-2.7999999999999545,-1.03,-4.97,-2.099999999999966,-9.29,592.137,-5.579166666666642,-5.42625,43.56858376418767,489.3257538531
2018-03-07 11:00:00+00:00,46.308,0.0,1.0,0.4647231720437686,0.5000000000000001,-6.41,-6.41,-11.12,-9.0825,-8.799999999999955,-1.8999999999999773,-1.95,-2.45,-1.0,-8.65,617.966,-5.591666666666643,-5.590833333333333,41.82148332822784,480.8600737193
2018-03-08 11:00:00+00:00,40.963,0.0,1.0,0.4647231720437686,0.5000000000000001,-3.52,-3.52,-7.33,-5.534583333333333,-5.2999999999999545,1.900000000000034,1.02,1.02,1.900000000000034,-5.06,594.886,-2.8374999999999724,-2.64875,45.605252716992034,449.2381829832
2018-03-09 11:00:00+00:00,40.606,0.0,1.0,0.4647231720437686,0.5000000000000001,-7.24,-3.14,-8.06,-6.199999999999999,-3.5,-0.2999999999999545,2.2,-1.69,3.0,-4.07,561.537,-0.4916666666666434,-1.4712500000000002,41.69014105899308,437.6705849344
2018-03-10 11:00:00+00:00,35.999,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.39,-2.39,-6.84,-5.401666666666666,-1.7999999999999543,2.0,0.5,0.5,2.0,-4.33,525.878,-0.3291666666666444,-2.3516666666666666,40.77581485623318,390.0178169444
2018-03-11 11:00:00+00:00,26.987,0.0,1.0,0.4647231720437686,0.5000000000000001,-4.73,0.03,-6.55,-3.609166666666667,-5.2999999999999545,-0.1999999999999886,2.02,-1.46,1.2000000000000457,-4.82,521.332,-1.666666666666643,-1.5279166666666664,36.747218251983895,396.0141491898
2018-03-12 11:00:00+00:00,36.835,0.0,1.0,0.3546048870425355,0.5000000000000001,-2.53,-2.53,-5.53,-4.096666666666667,-2.6999999999999886,0.1000000000000227,0.45,-0.37,0.8000000000000114,-2.91,572.997,-1.0249999999999773,-1.4545833333333331,28.515795580166024,442.1193700262
2018-03-13 11:00:00+00:00,33.462,0.0,1.0,0.3546048870425355,0.5000000000000001,-3.99,-1.82,-7.05,-4.04375,-3.5,0.9000000000000341,-0.01,-0.3,0.9000000000000341,-5.27,551.203,-1.4749999999999754,-2.184583333333333,35.5319181816242,449.1565969693
