datetime,grid1-loss,season_y,snow_depth,season_x,week_x,month_x,grid1-temp_max,temperature_max,grid1-load,dew_point_max,grid1-temp,dew_point_mean,dew_point,grid1-temp_mean,dew_point_min,temperature,grid1-temp_min,temperature_mean,temperature_min,demand,ewma
2017-12-19 02:00:00+00:00,13.575,-1.0,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,3.400000000000034,4.75,439.872,1.61,2.5,-0.6445833333333334,-4.35,2.412500000000028,-5.61,0.74,0.2000000000000454,2.950416666666667,-3.53,317.6538808292,15.088000006183982
2017-12-20 02:00:00+00:00,12.476,-1.0,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,4.800000000000011,4.97,441.287,3.35,3.8000000000000114,0.86125,3.27,3.9500000000000193,-3.97,4.92,3.300000000000012,3.5729166666666665,1.07,308.2646860906,13.575000022545456
2017-12-21 02:00:00+00:00,13.39,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,4.400000000000034,4.96,449.821,3.72,2.1000000000000227,1.34375,-0.34,2.445833333333359,-2.84,3.99,0.6000000000000227,3.2216666666666662,1.25,301.5601256314,12.476000016376378
2017-12-22 02:00:00+00:00,13.313,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,3.200000000000045,4.49,468.078,0.69,1.900000000000034,-1.1408333333333334,-2.59,2.458333333333348,-2.59,2.73,1.5,3.535833333333333,2.71,298.5973592594,13.38999998638034
2017-12-23 02:00:00+00:00,11.741,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,6.100000000000023,5.79,438.366,4.99,6.100000000000023,-0.4379166666666667,4.97,2.445833333333354,-2.5,5.65,0.9000000000000341,2.97875,1.28,246.9423612782,13.31300000114739
2017-12-24 02:00:00+00:00,11.65,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,6.300000000000011,5.38,401.611,4.35,0.5,0.0441666666666665,-0.23,2.529166666666688,-1.07,2.64,0.5,3.6970833333333335,2.39,263.0837743886,11.741000023424624
2017-12-25 02:00:00+00:00,11.421,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,1.2000000000000457,2.49,395.095,-0.34,-0.2999999999999545,-1.2579166666666668,-1.35,0.2375000000000256,-1.81,0.14,-0.6999999999999886,0.8962500000000001,-0.39,284.9995164785,11.650000001356004
2017-12-26 02:00:00+00:00,12.813,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,0.0,0.49,370.384,-0.96,-4.5,-2.4945833333333334,-5.01,-1.2208333333333197,-5.01,-3.34,-4.5,-0.8337499999999999,-3.34,297.3396606858,11.421000003412365
2017-12-27 02:00:00+00:00,15.745,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,-1.77,351.349,-5.05,-3.5,-6.067083333333333,-6.64,-3.3083333333333087,-7.04,-1.84,-4.7999999999999545,-2.8216666666666668,-3.38,333.4063916937,12.812999979257585
2017-12-28 02:00:00+00:00,17.324,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-3.3999999999999773,-1.94,367.257,-6.54,-7.699999999999989,-8.750416666666666,-9.59,-5.520833333333312,-10.86,-6.74,-8.099999999999966,-5.077083333333333,-7.53,348.1769630264,15.744999956309794
2017-12-29 02:00:00+00:00,14.959,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.5,-1.27,365.938,-4.6,-2.6999999999999886,-7.016666666666667,-6.99,-4.324999999999974,-9.57,-4.36,-7.899999999999977,-4.095416666666666,-6.85,336.4586828603,17.323999976471068
2017-12-30 02:00:00+00:00,14.977,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,-3.35,338.027,-5.23,-4.099999999999966,-6.497916666666666,-6.84,-3.829166666666645,-8.05,-4.25,-5.0,-4.015833333333334,-5.34,293.3441773505,14.959000035241246
2017-12-31 02:00:00+00:00,18.372,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-4.099999999999966,-4.63,336.332,-7.74,-8.0,-10.018333333333333,-12.2,-5.84999999999998,-12.2,-8.81,-8.0,-6.355833333333334,-8.81,312.1720843859,14.97699999973178
2018-01-01 02:00:00+00:00,15.018,0.0,0.0,1.0,1.0,1.0,-0.8999999999999773,2.83,332.056,-2.22,-0.8999999999999773,-7.248333333333334,-2.4,-3.7791666666666415,-12.15,2.66,-8.099999999999966,-3.3262500000000004,-8.81,306.2726188307,18.371999949410554
2018-01-02 02:00:00+00:00,14.148,0.0,0.0,1.0,1.0,1.0,0.8000000000000114,2.79,357.305,-1.95,0.8000000000000114,-2.8504166666666664,-2.43,-0.558333333333311,-4.25,0.49,-1.6999999999999886,0.985,-1.37,321.560019933,15.018000049978497
2018-01-03 02:00:00+00:00,16.45,0.0,0.0,1.0,1.0,1.0,1.6000000000000227,3.65,405.36,1.33,-3.5,-1.84875,-8.81,-0.291666666666643,-8.81,-4.71,-3.5,1.1966666666666663,-4.71,330.5778836312,14.14800001296401
2018-01-04 02:00:00+00:00,16.282,0.0,0.0,1.0,1.0,1.0,-1.099999999999966,-2.83,429.005,-5.17,-1.3999999999999773,-7.717083333333334,-5.17,-3.3374999999999773,-8.95,-2.83,-4.699999999999989,-4.262083333333334,-5.16,330.0755678863,16.449999965697526
2018-01-05 02:00:00+00:00,16.114,0.0,0.0,1.0,1.0,1.0,-0.6999999999999886,-2.01,393.043,-4.38,-2.8999999999999773,-5.0945833333333335,-6.71,-2.2333333333333107,-6.71,-3.89,-3.3999999999999773,-2.459583333333333,-3.89,327.9856591096,16.282000002503395
2018-01-06 02:00:00+00:00,16.671,0.0,0.0,1.0,1.0,1.0,-3.599999999999966,-1.21,393.336,-4.55,-4.699999999999989,-7.7425,-5.49,-4.941666666666646,-9.27,-1.21,-6.199999999999989,-5.604166666666667,-7.57,306.8398172349,16.114000002503396
2018-01-07 02:00:00+00:00,17.183,0.0,0.0,1.0,1.0,1.0,-2.5,-0.71,444.01,-4.24,-2.8999999999999773,-6.848333333333334,-4.24,-3.72916666666665,-8.74,-1.15,-5.099999999999966,-1.8016666666666667,-2.48,308.4477317523,16.67099999170005
2018-01-08 02:00:00+00:00,15.951,0.0,0.0,1.0,0.992708874098054,1.0,1.0,1.78,393.985,-1.89,0.3000000000000113,-5.45625,-1.89,-0.6541666666666472,-9.6,0.85,-3.099999999999966,-0.4645833333333333,-2.71,323.7711835807,17.182999992370604
2018-01-09 02:00:00+00:00,16.585,0.0,0.0,1.0,0.992708874098054,1.0,4.600000000000023,4.38,379.939,1.75,-4.599999999999966,-3.4599999999999995,-7.81,0.3708333333333584,-7.81,-2.64,-4.599999999999966,-0.1670833333333334,-3.36,345.2927405535,15.951000018358233
2018-01-10 02:00:00+00:00,17.789,0.0,0.0,1.0,0.992708874098054,1.0,-0.0999999999999659,-2.79,416.082,-8.05,-0.0999999999999659,-9.532083333333334,-9.39,-4.262499999999974,-10.71,-4.48,-6.2999999999999545,-3.95,-5.33,347.9926624198,16.584999990552667
2018-01-11 02:00:00+00:00,15.091,0.0,0.0,1.0,0.992708874098054,1.0,4.400000000000034,1.78,413.545,-6.13,1.6000000000000227,-7.279166666666666,-6.13,1.483333333333358,-8.78,1.24,-1.7999999999999543,-0.5091666666666667,-3.82,327.7377623862,17.788999982059003
2018-01-12 02:00:00+00:00,13.013,0.0,0.0,1.0,0.992708874098054,1.0,4.300000000000011,2.21,411.0,-3.62,0.4000000000000341,-4.4383333333333335,-4.97,2.21250000000002,-5.25,-1.64,0.4000000000000341,-0.4175,-1.64,318.7698533108,15.091000040203332
2018-01-13 02:00:00+00:00,16.261,0.0,0.0,1.0,0.992708874098054,1.0,0.1000000000000227,-0.64,419.397,-4.06,-2.599999999999966,-5.135416666666667,-6.72,-1.5749999999999815,-6.72,-4.11,-3.6999999999999886,-2.029166666666667,-4.11,300.756239884,13.013000030964614
2018-01-14 02:00:00+00:00,17.544,0.0,0.0,1.0,0.992708874098054,1.0,-1.5,-4.33,426.952,-7.05,-5.2999999999999545,-9.075,-11.54,-3.545833333333313,-11.54,-8.75,-6.2999999999999545,-5.91125,-8.75,323.063958519,16.260999951601026
2018-01-15 02:00:00+00:00,24.746,0.0,0.0,1.0,0.970941817426052,1.0,0.8000000000000114,1.53,408.523,-5.59,-0.2999999999999545,-7.9175,-5.59,-2.8833333333333164,-11.45,1.53,-5.699999999999989,-3.415833333333333,-8.65,329.0807854855,17.54399998088181
2018-01-16 02:00:00+00:00,24.172,0.0,0.0,1.0,0.970941817426052,1.0,1.3000000000000114,2.85,418.101,-4.44,0.3000000000000113,-4.900833333333334,-5.26,0.0541666666666884,-5.55,0.5,-0.7999999999999545,1.923333333333333,0.5,335.6558064825,24.74599989268184
2018-01-17 02:00:00+00:00,21.087,0.0,0.0,1.0,0.970941817426052,1.0,1.5,1.54,435.738,-3.48,0.5,-4.1025,-4.63,0.5000000000000236,-5.15,0.09,-0.2999999999999545,0.9020833333333332,0.08,335.4907655059,24.172000008553265
2018-01-18 02:00:00+00:00,24.633,0.0,0.0,1.0,0.970941817426052,1.0,1.6000000000000227,0.03,395.141,-4.25,-3.099999999999966,-6.721666666666668,-8.32,-1.2083333333333144,-8.88,-3.5,-3.099999999999966,-1.7304166666666667,-3.63,336.4883500753,21.087000045970083
2018-01-19 02:00:00+00:00,25.992,0.0,0.0,1.0,0.970941817426052,1.0,-2.1999999999999886,-3.39,360.775,-8.35,-6.7999999999999545,-10.025,-11.97,-4.462499999999977,-11.97,-9.24,-6.7999999999999545,-5.47,-9.24,359.4746018946,24.63299994716048
2018-01-20 02:00:00+00:00,27.589,0.0,0.0,1.0,0.970941817426052,1.0,-3.7999999999999545,-7.82,413.229,-10.81,-4.599999999999966,-11.53125,-10.84,-5.424999999999973,-12.21,-8.5,-7.299999999999954,-8.908333333333333,-9.44,330.4182510036,25.991999979749323
2018-01-21 02:00:00+00:00,30.199,0.0,0.0,1.0,0.970941817426052,1.0,-2.8999999999999773,-5.03,432.201,-8.01,-5.7999999999999545,-9.738333333333332,-11.51,-4.08333333333331,-11.51,-8.79,-5.7999999999999545,-7.111249999999999,-8.79,337.9347885214,27.58899997620284
2018-01-22 02:00:00+00:00,32.327,0.0,0.0,1.0,0.9350162426854148,1.0,-6.099999999999966,-6.01,418.295,-10.29,-9.399999999999975,-11.060833333333331,-10.75,-7.633333333333309,-12.19,-7.44,-10.099999999999966,-7.3691666666666675,-8.88,380.4396686293,30.19899996110797
2018-01-23 02:00:00+00:00,33.498,0.0,0.0,1.0,0.9350162426854148,1.0,-5.5,-3.51,412.98,-7.77,-5.5,-10.85875,-11.15,-7.566666666666642,-12.05,-8.81,-10.0,-6.933333333333333,-9.52,384.7780693949,32.32699996829033
2018-01-24 02:00:00+00:00,21.772,0.0,0.0,1.0,0.9350162426854148,1.0,3.5,4.75,383.179,0.55,2.900000000000034,-4.77125,0.52,-1.1499999999999748,-10.55,4.24,-4.899999999999977,-2.465,-8.25,342.7368063778,33.49799998255074
2018-01-25 02:00:00+00:00,19.312,0.0,0.0,1.0,0.9350162426854148,1.0,4.0,5.1,417.252,1.17,2.200000000000045,-0.5945833333333334,-2.07,2.645833333333357,-2.07,3.05,2.200000000000045,3.4275,1.51,319.0386394396,21.772000174731016
2018-01-26 02:00:00+00:00,21.211,0.0,0.0,1.0,0.9350162426854148,1.0,3.400000000000034,3.55,429.594,2.19,1.1000000000000227,-0.1075,-1.66,2.1958333333333613,-2.03,1.76,1.1000000000000227,2.73,1.76,321.7758236161,19.312000036656865
2018-01-27 02:00:00+00:00,19.878,0.0,0.0,1.0,0.9350162426854148,1.0,2.1000000000000227,1.64,443.663,-1.75,0.4000000000000341,-2.5191666666666666,-4.21,0.9416666666666914,-4.21,-1.39,0.1000000000000227,0.5966666666666667,-1.39,296.6716627139,21.21099997170269
2018-01-28 02:00:00+00:00,23.352,0.0,0.0,1.0,0.9350162426854148,1.0,1.2000000000000457,1.45,465.741,-3.59,0.3000000000000113,-6.405,-3.59,-0.8749999999999764,-9.19,1.45,-2.7999999999999545,-1.7533333333333332,-3.38,312.9394884167,19.878000019863247
2018-01-29 02:00:00+00:00,24.208,0.0,0.0,1.0,0.8854560256532099,1.0,2.200000000000045,3.39,482.997,0.92,0.3000000000000113,-2.0641666666666665,-3.25,0.2000000000000218,-3.83,-1.06,-0.5,1.6362499999999998,-1.9,330.2782104784,23.351999948233367
2018-01-30 02:00:00+00:00,23.715,0.0,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,-0.14,492.232,-3.07,-1.599999999999966,-4.324166666666667,-5.94,-0.2874999999999753,-6.05,-2.91,-2.0,-1.6754166666666668,-3.04,343.2605565545,24.207999987244605
2018-01-31 02:00:00+00:00,22.348,0.0,0.0,1.0,0.8854560256532099,1.0,0.3000000000000113,3.7,389.992,0.55,-0.1999999999999886,-3.5245833333333327,-6.27,-1.020833333333312,-7.25,-1.75,-2.099999999999966,0.0899999999999999,-2.99,343.0519287831,23.71500000734628
2018-02-01 02:00:00+00:00,20.376,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,4.0,364.928,-0.46,1.3000000000000114,-2.07125,-2.9,1.1375000000000195,-5.58,2.31,-0.1999999999999886,2.5658333333333334,-1.32,315.0097813994,22.348000020369888
2018-02-02 02:00:00+00:00,28.848,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.1000000000000227,2.93,384.415,-2.1,-7.899999999999977,-7.320833333333333,-13.21,-1.9666666666666424,-13.21,-9.04,-7.899999999999977,-2.023333333333333,-9.04,348.1568242879,20.376000029385093
2018-02-03 02:00:00+00:00,33.597,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-7.5,-9.56,370.845,-13.55,-10.699999999999989,-14.735833333333332,-14.82,-9.804166666666648,-16.06,-10.5,-12.5,-10.582916666666668,-11.83,359.8439370582,28.84799987375736
2018-02-04 02:00:00+00:00,31.987,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,-6.96,405.274,-12.81,-9.399999999999975,-14.073333333333332,-14.61,-8.220833333333312,-14.77,-10.66,-11.0,-9.185833333333331,-10.66,368.1712000136,33.596999929234386
2018-02-05 02:00:00+00:00,26.257,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.7999999999999545,0.0,413.317,-2.73,-0.7999999999999545,-10.190833333333332,-2.73,-4.895833333333305,-14.93,0.0,-10.199999999999989,-6.602083333333333,-11.23,353.2005732617,31.987000023990863
2018-02-06 02:00:00+00:00,24.991,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,0.06,408.707,-2.85,-3.3999999999999773,-5.536666666666666,-7.38,-0.0083333333333115,-7.48,-4.53,-3.3999999999999773,-2.052916666666667,-4.57,327.6191884162,26.25700008538365
2018-02-07 02:00:00+00:00,25.84,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,-2.94,395.634,-5.9,-4.5,-7.719166666666666,-8.47,-2.616666666666644,-9.7,-5.81,-4.5,-5.163333333333333,-7.28,343.1474340356,24.99100001886487
2018-02-08 02:00:00+00:00,25.822,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.5,0.43,375.967,-1.89,-2.3999999999999773,-4.985,-7.33,-1.637499999999979,-8.35,-3.39,-5.099999999999966,-2.6241666666666665,-5.64,326.7235322029,25.839999987348914
2018-02-09 02:00:00+00:00,23.725,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,-0.74,454.446,-4.65,-0.1999999999999886,-6.639583333333334,-6.94,-0.791666666666643,-8.58,-4.03,-2.3999999999999773,-3.063333333333334,-5.2,329.2186216413,25.82200000026822
2018-02-10 02:00:00+00:00,20.64,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,5.0,4.78,493.005,-0.74,1.3000000000000114,-2.5375,-2.18,2.0541666666666885,-6.45,0.44,-0.5,1.7729166666666665,-3.74,295.6187409594,23.72500003124774
2018-02-11 02:00:00+00:00,22.243,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,1.99,480.276,-2.28,0.3000000000000113,-4.014166666666667,-4.86,0.875000000000019,-4.9,1.2,-1.099999999999966,0.7300000000000001,-0.79,307.7234966194,20.640000045970083
2018-02-12 02:00:00+00:00,24.76,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.900000000000034,1.61,431.961,-4.43,-2.099999999999966,-5.902083333333334,-8.26,-0.2374999999999757,-8.26,-2.15,-2.1999999999999886,0.1170833333333333,-2.15,315.4878441859,22.242999976113435
2018-02-13 02:00:00+00:00,24.8,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,0.68,420.541,-2.9,-2.0,-6.0375000000000005,-3.23,-1.3833333333333115,-8.6,-2.12,-3.2999999999999545,-1.4383333333333332,-2.53,351.9648699451,24.759999962493776
2018-02-14 02:00:00+00:00,25.307,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,-0.31,428.237,-3.75,-2.1999999999999886,-6.529166666666668,-9.81,-1.2708333333333073,-9.81,-6.35,-2.599999999999966,-3.3216666666666668,-6.39,341.4339653902,24.799999999403955
2018-02-15 02:00:00+00:00,22.016,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,2.8,428.073,-2.89,2.1000000000000227,-5.684583333333333,-5.78,1.5333333333333528,-9.78,2.11,-2.1999999999999886,-0.0608333333333333,-6.25,315.4126360006,25.30699999244511
2018-02-16 02:00:00+00:00,23.993,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,2.48,408.798,-4.74,0.2000000000000454,-5.141666666666667,-4.74,1.4583333333333546,-5.7,1.64,-0.5,2.00375,1.32,328.5523051234,22.01600004903972
2018-02-17 02:00:00+00:00,22.742,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,1.46,378.658,-2.54,-0.1999999999999886,-4.309583333333333,-5.2,0.5083333333333518,-5.4,-2.65,-0.7999999999999545,-0.49875,-2.65,312.644539632,23.992999970540403
2018-02-18 02:00:00+00:00,25.106,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.5,1.47,394.606,-2.47,-4.899999999999977,-5.315833333333333,-7.88,-0.9541666666666492,-7.88,-4.91,-4.899999999999977,-1.9766666666666663,-4.91,331.3916816227,22.742000018641352
2018-02-19 02:00:00+00:00,28.978,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.1999999999999886,-2.53,418.422,-6.98,-8.199999999999989,-8.618333333333332,-10.18,-4.041666666666647,-10.18,-7.15,-8.199999999999989,-5.202083333333333,-7.15,349.7441690187,25.10599996477365
2018-02-20 02:00:00+00:00,28.545,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,-2.01,418.786,-6.02,-6.599999999999966,-8.53125,-9.76,-4.537499999999977,-10.45,-7.27,-8.699999999999989,-5.29,-7.44,369.6377831393,28.977999942302706
2018-02-21 02:00:00+00:00,25.658,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,-3.49,423.422,-5.05,-3.1999999999999886,-7.478750000000001,-5.52,-3.566666666666644,-10.67,-3.82,-7.299999999999954,-5.029583333333334,-8.25,353.6379163367,28.5450000064522
2018-02-22 02:00:00+00:00,23.572,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,3.37,392.392,1.67,-0.1999999999999886,-1.055,-0.17,0.4875000000000258,-5.24,1.94,-2.7999999999999545,0.6845833333333333,-3.76,325.0942718535,25.65800004301965
2018-02-23 02:00:00+00:00,22.397,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,2.44,411.309,-0.03,-2.099999999999966,-1.98375,-5.08,0.3958333333333666,-5.08,-2.29,-2.7999999999999545,0.3641666666666667,-2.36,336.6264813242,23.57200003108382
2018-02-24 02:00:00+00:00,23.036,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,1.7,399.446,-2.25,-3.7999999999999545,-4.326666666666667,-7.0,-0.2791666666666423,-7.0,-4.5,-3.7999999999999545,-1.1204166666666666,-4.5,312.7410685625,22.397000017508866
2018-02-25 02:00:00+00:00,25.428,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,-1.96,421.592,-4.75,-2.2999999999999545,-6.668333333333333,-5.17,-2.3208333333333093,-8.43,-3.75,-6.099999999999966,-3.6870833333333337,-5.58,325.5318881004,23.03599999047816
2018-02-26 02:00:00+00:00,31.057,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-1.7999999999999543,-3.85,455.546,-5.5,-8.799999999999955,-9.08875,-15.56,-3.9499999999999744,-15.56,-11.93,-8.799999999999955,-6.309583333333333,-11.93,353.5402881376,25.427999964356424
2018-02-27 02:00:00+00:00,33.837,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,-5.71,451.873,-10.88,-11.399999999999975,-13.450416666666667,-13.24,-8.533333333333308,-16.45,-9.69,-11.399999999999975,-8.851666666666667,-12.41,397.2818169358,31.056999916121363
2018-02-28 02:00:00+00:00,36.504,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,-5.82,426.6,-12.25,-16.69999999999999,-14.634166666666667,-18.9,-11.47083333333331,-18.9,-15.13,-16.69999999999999,-9.69875,-15.13,409.8959466984,33.83699995857477
2018-03-01 02:00:00+00:00,38.466,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-8.799999999999955,-8.79,407.355,-15.6,-15.299999999999956,-17.82,-18.87,-12.68749999999998,-19.25,-14.88,-17.19999999999999,-12.837083333333334,-15.67,409.6875770549,36.50399996025861
2018-03-02 02:00:00+00:00,36.23,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-5.5,-5.88,396.102,-12.3,-11.0,-15.84375,-14.99,-10.804166666666651,-19.39,-10.16,-16.399999999999977,-10.305416666666668,-15.14,403.4652100104,38.46599997076392
2018-03-03 02:00:00+00:00,29.25,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.0,-2.99,402.266,-9.81,-5.7999999999999545,-12.630416666666669,-12.34,-6.17083333333331,-15.45,-7.94,-11.0,-7.297916666666667,-10.75,362.4322597857,36.23000003331899
2018-03-04 02:00:00+00:00,28.674,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-1.0,-2.77,424.517,-6.83,-4.599999999999966,-9.035833333333333,-7.27,-3.974999999999973,-12.41,-5.69,-6.399999999999977,-5.531666666666666,-8.11,363.1722576048,29.250000104010105
2018-03-05 02:00:00+00:00,29.904,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.5,-3.04,472.776,-6.51,-8.399999999999977,-7.832916666666667,-11.8,-5.141666666666637,-11.8,-9.09,-8.5,-5.344166666666666,-9.09,376.9027842583,28.674000008583068
2018-03-06 02:00:00+00:00,30.391,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,-1.03,494.871,-7.8,-7.599999999999966,-10.011666666666668,-11.97,-5.254166666666642,-11.97,-7.62,-8.299999999999955,-4.88625,-9.09,394.1692028809,29.90399998167157
2018-03-07 02:00:00+00:00,31.276,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.0,-1.95,515.185,-7.63,-8.699999999999989,-10.1075,-10.63,-5.854166666666646,-12.79,-8.03,-9.599999999999966,-6.094166666666666,-9.29,392.002793252,30.390999992743133
2018-03-08 02:00:00+00:00,29.114,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,-0.2,529.633,-3.76,-5.0,-6.827916666666667,-7.33,-4.22916666666664,-11.12,-4.98,-8.799999999999955,-3.957083333333333,-8.65,368.1993108463,31.275999986812472
2018-03-09 02:00:00+00:00,22.514,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,3.0,2.2,513.136,-3.14,-1.6999999999999886,-5.581666666666667,-6.54,-0.6333333333333068,-7.33,-2.47,-5.2999999999999545,-1.41125,-5.06,344.2386371374,29.11400003221631
2018-03-10 02:00:00+00:00,23.557,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,-0.43,457.835,-5.11,-1.3999999999999773,-6.649583333333333,-5.65,-1.1916666666666416,-8.06,-4.09,-3.5,-2.66625,-4.33,322.2746583154,22.514000098347665
