datetime,grid1-loss,snow_depth,season_y,season_x,week_x,month_x,grid1-temp_max,grid1-load,temperature_max,dew_point_max,grid1-temp,dew_point_mean,dew_point,grid1-temp_mean,dew_point_min,temperature,temperature_mean,grid1-temp_min,temperature_min,demand,ewma
2017-12-19 03:00:00+00:00,13.482,0.0,-1.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,3.400000000000034,443.54,4.75,1.61,3.300000000000012,-0.57625,-3.97,2.5416666666666927,-4.73,1.07,3.142083333333334,0.9000000000000341,-1.27,319.0202159306,15.09500000293553
2017-12-20 03:00:00+00:00,12.522,0.0,-1.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,4.800000000000011,441.571,4.97,3.45,3.8000000000000114,1.1704166666666664,3.45,3.9708333333333528,-3.69,4.96,3.735,3.400000000000034,1.3,310.1408839056,13.482000024035573
2017-12-21 03:00:00+00:00,13.43,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,4.400000000000034,456.068,4.91,3.72,2.300000000000012,1.2270833333333333,0.65,2.383333333333359,-2.84,4.43,3.199583333333333,0.6000000000000227,1.25,302.4558949115,12.522000014305116
2017-12-22 03:00:00+00:00,13.578,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,3.200000000000045,467.247,4.49,0.69,1.8000000000000114,-1.2720833333333337,-2.5,2.437500000000014,-2.59,2.67,3.4625,1.5,2.67,300.9100360355,13.429999986469744
2017-12-23 03:00:00+00:00,11.592,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,6.300000000000011,438.024,5.79,4.99,6.300000000000011,-0.1525,4.35,2.633333333333354,-2.48,5.38,3.0916666666666663,0.9000000000000341,1.28,245.9247572481,13.577999997794628
2017-12-24 03:00:00+00:00,11.488,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,5.900000000000034,398.316,5.25,3.32,0.4000000000000341,-0.15125,-0.34,2.283333333333355,-1.07,2.49,3.576666666666666,0.4000000000000341,2.39,266.0155885095,11.592000029593706
2017-12-25 03:00:00+00:00,11.273,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,1.2000000000000457,395.199,2.36,-0.47,0.0,-1.2875,-1.05,0.2208333333333575,-1.81,0.45,0.8112500000000001,-0.6999999999999886,-0.39,283.8021951002,11.48800000154972
2017-12-26 03:00:00+00:00,12.99,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-0.0999999999999659,368.82,0.49,-0.96,-4.7999999999999545,-2.6612500000000003,-5.05,-1.4208333333333176,-5.05,-3.38,-0.9933333333333332,-4.7999999999999545,-3.38,295.7646260969,11.27300000320375
2017-12-27 03:00:00+00:00,16.105,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,352.17,-1.77,-5.15,-3.3999999999999773,-6.129166666666666,-6.54,-3.2499999999999765,-7.04,-1.94,-2.7616666666666667,-4.399999999999977,-3.36,332.7287783474,12.989999974414706
2017-12-28 03:00:00+00:00,17.439,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-3.5,367.931,-2.14,-6.64,-7.899999999999977,-8.876666666666667,-9.57,-5.708333333333312,-10.86,-6.71,-5.275833333333334,-8.099999999999966,-7.53,350.7466234628,16.104999953582883
2017-12-29 03:00:00+00:00,14.873,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.5,370.435,-1.27,-4.6,-2.599999999999966,-6.899166666666666,-6.75,-4.10416666666664,-9.55,-4.12,-3.9875,-7.799999999999954,-6.85,320.3564549404,17.438999980121853
2017-12-30 03:00:00+00:00,14.789,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,335.257,-3.35,-5.23,-4.099999999999966,-6.539166666666667,-7.74,-3.891666666666645,-8.05,-4.7,-4.04,-5.0,-5.34,291.99491943,14.87300003823638
2017-12-31 03:00:00+00:00,18.376,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-4.399999999999977,333.324,-4.63,-8.28,-8.099999999999966,-10.202083333333333,-12.15,-6.016666666666647,-12.2,-8.81,-6.527083333333334,-8.099999999999966,-8.81,308.9901251169,14.789000001251695
2018-01-01 03:00:00+00:00,14.788,0.0,0.0,1.0,1.0,1.0,-0.7999999999999545,329.263,2.83,-2.22,-0.7999999999999545,-6.840416666666667,-2.36,-3.474999999999975,-11.94,2.71,-2.84625,-7.699999999999989,-8.71,292.8104932476,18.375999946549538
2018-01-02 03:00:00+00:00,14.383,0.0,0.0,1.0,1.0,1.0,0.9000000000000341,360.375,2.79,-1.76,0.9000000000000341,-2.825416666666667,-1.76,-0.4874999999999782,-4.25,1.09,0.9175,-1.6999999999999886,-1.37,319.1320692435,14.788000053465366
2018-01-03 03:00:00+00:00,16.815,0.0,0.0,1.0,1.0,1.0,1.6000000000000227,410.871,3.65,1.33,-3.6999999999999886,-2.148333333333333,-8.95,-0.4833333333333106,-8.95,-5.02,0.9420833333333332,-3.6999999999999886,-5.02,331.7878678097,14.38300000603497
2018-01-04 03:00:00+00:00,16.413,0.0,0.0,1.0,1.0,1.0,-1.099999999999966,430.68,-2.69,-4.95,-1.599999999999966,-7.550416666666666,-4.95,-3.2499999999999765,-8.93,-2.69,-4.165,-4.699999999999989,-5.16,328.9948298455,16.814999963760375
2018-01-05 03:00:00+00:00,16.4,0.0,0.0,1.0,1.0,1.0,-0.6999999999999886,391.673,-2.01,-4.38,-3.599999999999966,-5.175,-6.88,-2.316666666666644,-6.88,-4.17,-2.52125,-3.599999999999966,-4.17,329.4044920281,16.413000005990266
2018-01-06 03:00:00+00:00,16.909,0.0,0.0,1.0,1.0,1.0,-4.0,390.341,-0.71,-4.55,-4.599999999999966,-7.709166666666667,-6.08,-4.983333333333313,-9.27,-0.71,-5.460000000000001,-6.199999999999989,-7.57,305.0464232837,16.400000000193714
2018-01-07 03:00:00+00:00,16.899,0.0,0.0,1.0,1.0,1.0,-2.5,444.077,-0.89,-4.24,-3.099999999999966,-6.802083333333333,-4.97,-3.66666666666665,-8.74,-1.55,-1.836666666666667,-5.099999999999966,-2.48,305.6502199549,16.90899999241531
2018-01-08 03:00:00+00:00,15.912,0.0,0.0,1.0,0.992708874098054,1.0,1.0,390.322,1.78,-1.53,0.3000000000000113,-5.312916666666666,-1.53,-0.5124999999999815,-9.6,0.96,-0.36,-3.0,-2.71,325.7900810717,16.899000000149012
2018-01-09 03:00:00+00:00,16.831,0.0,0.0,1.0,0.992708874098054,1.0,4.600000000000023,383.773,4.38,1.75,-5.0,-3.731666666666667,-8.05,0.1500000000000246,-8.05,-2.79,-0.3233333333333334,-5.0,-3.36,350.6611605495,15.912000014707449
2018-01-10 03:00:00+00:00,17.186,0.0,0.0,1.0,0.992708874098054,1.0,1.0,421.529,-2.81,-8.19,1.0,-9.5625,-8.78,-4.012499999999974,-10.71,-3.82,-3.9929166666666656,-6.2999999999999545,-5.33,347.4841612695,16.83099998630583
2018-01-11 03:00:00+00:00,14.57,0.0,0.0,1.0,0.992708874098054,1.0,4.400000000000034,415.53,2.05,-5.25,1.5,-7.132083333333333,-5.25,1.5041666666666913,-8.3,2.05,-0.2645833333333333,-1.7999999999999543,-3.05,327.9451857128,17.185999994710087
2018-01-12 03:00:00+00:00,13.216,0.0,0.0,1.0,0.992708874098054,1.0,4.300000000000011,415.324,2.21,-3.62,0.1000000000000227,-4.43,-5.05,2.154166666666688,-5.05,-1.67,-0.5724999999999999,0.1000000000000227,-1.67,321.638130667,14.570000038981435
2018-01-13 03:00:00+00:00,16.248,0.0,0.0,1.0,0.992708874098054,1.0,0.0,422.918,-0.64,-4.06,-2.3999999999999773,-5.21875,-7.05,-1.6791666666666485,-7.05,-4.33,-2.14,-3.6999999999999886,-4.33,300.4271076484,13.216000020176171
2018-01-14 03:00:00+00:00,17.493,0.0,0.0,1.0,0.992708874098054,1.0,-1.5,422.778,-4.52,-7.45,-5.699999999999989,-9.258333333333333,-11.45,-3.6833333333333136,-11.54,-8.65,-6.09125,-6.2999999999999545,-8.75,320.7108206785,16.247999954819683
2018-01-15 03:00:00+00:00,25.542,0.0,0.0,1.0,0.970941817426052,1.0,0.8000000000000114,407.914,1.61,-5.55,-0.7999999999999545,-7.671666666666667,-5.55,-2.679166666666648,-11.23,1.61,-2.9883333333333333,-5.5,-8.45,330.2445461221,17.49299998144805
2018-01-16 03:00:00+00:00,24.054,0.0,0.0,1.0,0.970941817426052,1.0,1.3000000000000114,421.772,2.85,-4.44,-0.2999999999999545,-4.884166666666666,-5.15,0.0750000000000217,-5.45,0.42,1.87375,-0.5,0.42,338.6332043018,25.541999880060555
2018-01-17 03:00:00+00:00,21.246,0.0,0.0,1.0,0.970941817426052,1.0,1.5,426.997,1.54,-3.48,0.0,-4.081666666666666,-4.65,0.5125000000000218,-4.98,-0.13,0.8791666666666668,-0.0999999999999659,-0.13,337.7848838662,24.054000022172925
2018-01-18 03:00:00+00:00,25.368,0.0,0.0,1.0,0.970941817426052,1.0,1.6000000000000227,386.811,0.03,-4.25,-3.599999999999966,-6.8758333333333335,-8.35,-1.358333333333313,-8.88,-3.44,-1.8683333333333327,-3.599999999999966,-3.63,338.4882292344,21.24600004184246
2018-01-19 03:00:00+00:00,26.305,0.0,0.0,1.0,0.970941817426052,1.0,-2.1999999999999886,364.275,-3.39,-8.4,-7.299999999999954,-10.179166666666664,-12.05,-4.616666666666643,-12.05,-9.37,-5.717083333333334,-7.299999999999954,-9.37,363.041500174,25.36799993857741
2018-01-20 03:00:00+00:00,28.226,0.0,0.0,1.0,0.970941817426052,1.0,-3.7999999999999545,413.04,-7.82,-10.75,-4.399999999999977,-11.477083333333333,-10.75,-5.304166666666641,-12.21,-8.38,-8.867083333333333,-7.0,-9.44,330.6073900455,26.30499998603761
2018-01-21 03:00:00+00:00,30.184,0.0,0.0,1.0,0.970941817426052,1.0,-2.8999999999999773,431.469,-5.03,-8.01,-6.199999999999989,-9.775833333333331,-11.65,-4.15833333333331,-11.65,-8.87,-7.131666666666667,-6.199999999999989,-8.87,336.7922744341,28.22599997137487
2018-01-22 03:00:00+00:00,32.772,0.0,0.0,1.0,0.9350162426854148,1.0,-6.099999999999966,425.548,-6.01,-10.29,-9.099999999999966,-11.027499999999998,-10.85,-7.754166666666642,-12.19,-7.55,-7.314166666666666,-10.099999999999966,-8.88,383.6771582908,30.18399997082353
2018-01-23 03:00:00+00:00,33.995,0.0,0.0,1.0,0.9350162426854148,1.0,-4.899999999999977,411.884,-3.51,-7.77,-4.899999999999977,-10.84625,-10.55,-7.391666666666642,-12.05,-8.25,-6.9625,-10.0,-9.52,386.2552993283,32.7719999614358
2018-01-24 03:00:00+00:00,21.703,0.0,0.0,1.0,0.9350162426854148,1.0,3.5,384.766,4.75,0.55,2.6000000000000227,-4.317083333333334,0.35,-0.8374999999999749,-9.88,3.77,-1.9641666666666664,-4.5,-7.54,342.71850384,33.99499998177588
2018-01-25 03:00:00+00:00,19.592,0.0,0.0,1.0,0.9350162426854148,1.0,4.0,423.978,5.1,1.17,1.3000000000000114,-0.69375,-2.03,2.59166666666669,-2.07,2.58,3.3779166666666662,1.3000000000000114,1.51,321.0618663791,21.70300018316507
2018-01-26 03:00:00+00:00,21.678,0.0,0.0,1.0,0.9350162426854148,1.0,3.400000000000034,432.391,3.55,2.19,0.9000000000000341,-0.0958333333333333,-1.75,2.179166666666696,-1.75,1.64,2.6908333333333334,0.9000000000000341,1.64,324.0073481609,19.59200003145635
2018-01-27 03:00:00+00:00,19.169,0.0,0.0,1.0,0.9350162426854148,1.0,2.1000000000000227,449.153,1.49,-1.88,0.4000000000000341,-2.6379166666666665,-4.6,0.9208333333333582,-4.6,-1.94,0.4475,0.1000000000000227,-1.94,296.6544553363,21.67799996891618
2018-01-28 03:00:00+00:00,23.047,0.0,0.0,1.0,0.9350162426854148,1.0,1.2000000000000457,465.616,1.48,-3.37,-0.1999999999999886,-6.353749999999999,-3.37,-0.8999999999999773,-9.19,1.48,-1.6108333333333336,-2.7999999999999545,-3.38,309.7625341247,19.16900003738701
2018-01-29 03:00:00+00:00,24.131,0.0,0.0,1.0,0.8854560256532099,1.0,2.200000000000045,486.525,3.39,0.92,0.1000000000000227,-2.0654166666666667,-3.4,0.2125000000000222,-3.83,-0.68,1.54625,-0.5,-1.9,332.7524503142,23.0469999422133
2018-01-30 03:00:00+00:00,23.937,0.0,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,496.103,-0.14,-3.07,-1.7999999999999543,-4.434583333333333,-6.05,-0.3666666666666411,-6.05,-2.95,-1.7700000000000002,-2.0,-3.04,346.1287656198,24.13099998384714
2018-01-31 03:00:00+00:00,22.544,0.0,0.0,1.0,0.8854560256532099,1.0,0.3000000000000113,389.311,3.7,0.55,-0.1999999999999886,-3.5050000000000003,-5.58,-0.9541666666666468,-7.25,-1.32,0.1579166666666666,-2.099999999999966,-2.99,344.2954238441,23.937000002890827
2018-02-01 03:00:00+00:00,20.615,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,367.858,4.0,-0.46,1.1000000000000227,-1.945,-2.55,1.1916666666666866,-4.82,2.49,2.7245833333333334,0.1000000000000227,-0.46,317.4683534877,22.54400002075732
2018-02-02 03:00:00+00:00,29.749,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,0.9000000000000341,389.061,2.93,-2.1,-8.199999999999989,-7.779166666666666,-13.55,-2.354166666666643,-13.55,-9.56,-2.525416666666666,-8.199999999999989,-9.56,353.8617884267,20.615000028744337
2018-02-03 03:00:00+00:00,33.568,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-7.5,363.417,-9.67,-13.86,-10.699999999999989,-14.782916666666663,-14.68,-9.908333333333315,-16.06,-10.3,-10.61375,-12.5,-11.83,359.5535404171,29.74899986389279
2018-02-04 03:00:00+00:00,32.435,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,402.372,-6.96,-12.81,-9.799999999999956,-14.073333333333332,-14.68,-8.18333333333331,-14.77,-10.85,-9.20875,-11.0,-10.85,366.5630201855,33.56799994309247
2018-02-05 03:00:00+00:00,26.566,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.2999999999999545,412.6,0.06,-2.73,-0.2999999999999545,-9.697916666666666,-2.85,-4.499999999999972,-14.93,0.06,-6.147500000000001,-10.199999999999989,-11.23,354.1700187611,32.435000016883016
2018-02-06 03:00:00+00:00,25.435,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,410.792,-0.04,-3.27,-3.7999999999999545,-5.728333333333334,-7.45,-0.1541666666666448,-7.48,-4.67,-2.25,-3.7999999999999545,-4.67,334.3306633272,26.56600008745492
2018-02-07 03:00:00+00:00,26.417,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,397.533,-2.94,-5.9,-5.099999999999966,-7.756666666666667,-8.35,-2.6708333333333107,-9.7,-5.64,-5.20375,-5.099999999999966,-7.28,344.7021884783,25.435000016853213
2018-02-08 03:00:00+00:00,25.727,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.5,378.411,0.43,-1.89,-2.099999999999966,-4.980833333333334,-8.25,-1.512499999999979,-8.25,-3.78,-2.546666666666667,-4.599999999999966,-5.61,329.9283028029,26.41699998536706
2018-02-09 03:00:00+00:00,23.661,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,462.009,-0.74,-4.65,-0.5,-6.564583333333334,-6.45,-0.7249999999999778,-8.58,-3.74,-3.061666666666667,-2.3999999999999773,-5.2,331.7203127925,25.7270000102818
2018-02-10 03:00:00+00:00,20.654,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,5.0,492.775,4.78,-0.74,1.0,-2.36375,-2.28,2.1166666666666885,-5.79,0.28,1.9404166666666665,-0.2999999999999545,-3.24,295.9860319414,23.6610000307858
2018-02-11 03:00:00+00:00,22.141,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,483.856,1.99,-2.39,-0.3999999999999772,-4.119583333333334,-4.81,0.8166666666666865,-4.9,1.27,0.7712500000000001,-1.099999999999966,-0.79,305.4340226775,20.65400004480779
2018-02-12 03:00:00+00:00,25.043,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.900000000000034,434.703,1.61,-4.43,-2.8999999999999773,-6.053333333333334,-8.44,-0.3416666666666424,-8.44,-2.34,-0.0333333333333333,-2.8999999999999773,-2.34,318.9613251945,22.14099997784197
2018-02-13 03:00:00+00:00,24.926,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,424.582,0.68,-2.9,-2.2999999999999545,-5.842083333333334,-3.75,-1.3583333333333103,-8.6,-2.19,-1.4320833333333336,-3.2999999999999545,-2.53,356.040787107,25.04299995675683
2018-02-14 03:00:00+00:00,25.303,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,433.385,-0.31,-4.32,-2.1999999999999886,-6.780416666666667,-9.78,-1.266666666666642,-9.81,-6.25,-3.490833333333333,-2.599999999999966,-6.39,343.5908823614,24.926000001743432
2018-02-15 03:00:00+00:00,22.099,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,427.22,2.8,-2.89,1.7000000000000457,-5.514583333333333,-5.7,1.6958333333333542,-9.52,2.35,0.2974999999999999,-1.6999999999999886,-6.13,316.938521622,25.302999994382265
2018-02-16 03:00:00+00:00,24.204,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,408.191,2.48,-4.74,-0.5,-5.10375,-4.79,1.366666666666686,-5.64,1.46,1.9666666666666663,-0.5,1.32,331.8436999411,22.09900004774332
2018-02-17 03:00:00+00:00,22.689,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,378.807,1.17,-2.54,-0.2999999999999545,-4.342083333333334,-5.57,0.5166666666666871,-5.57,-2.76,-0.6745833333333332,-0.7999999999999545,-2.76,312.7107540233,24.203999968633056
2018-02-18 03:00:00+00:00,25.204,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.5,393.612,1.47,-2.47,-5.099999999999966,-5.421666666666667,-8.11,-1.1541666666666497,-8.11,-5.14,-2.075833333333333,-5.099999999999966,-5.14,330.947190774,22.68900002257526
2018-02-19 03:00:00+00:00,29.734,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.1999999999999886,421.012,-2.53,-6.98,-8.599999999999966,-8.710416666666667,-10.32,-4.187499999999981,-10.32,-7.26,-5.290416666666666,-8.599999999999966,-7.26,354.1891444843,25.203999962523586
2018-02-20 03:00:00+00:00,29.248,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,419.946,-2.01,-6.02,-7.099999999999966,-8.52,-10.05,-4.474999999999977,-10.45,-7.61,-5.304583333333333,-8.699999999999989,-7.61,374.2266113448,29.733999932497746
2018-02-21 03:00:00+00:00,25.751,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,423.382,-3.49,-5.05,-2.7999999999999545,-7.278333333333333,-5.24,-3.3874999999999766,-10.67,-3.76,-4.869166666666667,-7.299999999999954,-8.25,356.625492365,29.248000007241966
2018-02-22 03:00:00+00:00,23.651,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,393.2,3.37,1.67,-0.0999999999999659,-0.8387500000000001,-0.05,0.6000000000000253,-4.96,2.03,0.9258333333333332,-2.599999999999966,-3.73,327.9265643047,25.75100005210936
2018-02-23 03:00:00+00:00,22.399,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,413.283,2.44,-0.03,-2.0,-2.200416666666667,-5.25,0.3166666666666985,-5.25,-2.23,0.1866666666666666,-2.7999999999999545,-2.36,341.5696320052,23.65100003129244
2018-02-24 03:00:00+00:00,23.193,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,398.934,1.7,-2.25,-4.7999999999999545,-4.416666666666667,-7.41,-0.3958333333333071,-7.41,-4.85,-1.2295833333333337,-4.7999999999999545,-4.85,314.3880722225,22.399000018656256
2018-02-25 03:00:00+00:00,25.556,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,422.486,-1.96,-4.75,-2.5,-6.58875,-5.5,-2.224999999999978,-8.43,-3.85,-3.6454166666666654,-6.099999999999966,-5.58,323.7448945105,23.19299998816848
2018-02-26 03:00:00+00:00,31.825,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-1.7999999999999543,461.882,-4.1,-6.03,-9.199999999999989,-9.52,-15.85,-4.22916666666664,-15.85,-12.1,-6.653333333333333,-9.199999999999989,-12.1,358.1872826491,25.55599996478856
2018-02-27 03:00:00+00:00,34.54,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,457.821,-5.71,-10.88,-12.299999999999956,-13.345,-13.32,-8.662499999999973,-16.45,-9.9,-8.76,-12.299999999999956,-12.41,402.3599900246,31.82499990658462
2018-02-28 03:00:00+00:00,37.247,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,427.43,-5.82,-12.25,-17.19999999999999,-14.873333333333337,-19.06,-11.674999999999978,-19.06,-15.39,-9.9275,-17.19999999999999,-15.39,415.1853501336,34.539999959543344
2018-03-01 03:00:00+00:00,38.023,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-8.799999999999955,408.1,-8.79,-15.6,-15.699999999999989,-17.81958333333333,-19.05,-12.62499999999998,-19.25,-14.97,-12.819583333333334,-16.899999999999977,-15.67,414.6987505992,37.24699995966255
2018-03-02 03:00:00+00:00,36.831,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-5.5,396.122,-5.88,-12.3,-11.0,-15.677083333333334,-15.05,-10.608333333333318,-19.39,-10.25,-10.10875,-16.399999999999977,-15.14,407.453185668,38.0229999884367
2018-03-03 03:00:00+00:00,29.378,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.0,403.764,-2.99,-9.81,-6.099999999999966,-12.518750000000002,-12.37,-5.966666666666643,-15.45,-8.0,-7.204166666666667,-10.799999999999956,-10.75,362.3303075465,36.831000017762186
2018-03-04 03:00:00+00:00,28.604,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-1.0,425.679,-2.77,-6.83,-4.699999999999989,-8.823333333333334,-7.27,-3.9166666666666408,-12.41,-5.68,-5.435,-6.399999999999977,-8.11,362.6671363896,29.37800011105836
2018-03-05 03:00:00+00:00,30.551,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.5,478.983,-3.04,-6.51,-8.299999999999955,-8.023333333333333,-11.84,-5.291666666666636,-11.84,-9.09,-5.486250000000001,-8.5,-9.09,381.7230194388,28.604000011533497
2018-03-06 03:00:00+00:00,31.251,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,500.308,-1.03,-7.8,-8.399999999999977,-10.026666666666666,-12.2,-5.258333333333309,-12.2,-8.14,-4.846666666666667,-8.399999999999977,-9.09,400.113320104,30.55099997098744
2018-03-07 03:00:00+00:00,31.847,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.0,520.703,-1.95,-7.63,-8.799999999999955,-10.049166666666666,-10.8,-5.870833333333311,-12.79,-8.22,-6.0975,-9.599999999999966,-9.29,397.1443910134,31.250999989569188
2018-03-08 03:00:00+00:00,29.85,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,526.403,-0.2,-3.76,-5.2999999999999545,-6.683333333333334,-7.33,-4.083333333333307,-11.12,-5.0,-3.8229166666666665,-8.799999999999955,-8.65,373.4710407723,31.84699999111891
2018-03-09 03:00:00+00:00,22.682,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,3.0,517.62,2.2,-3.14,-2.099999999999966,-5.561666666666667,-6.85,-0.4999999999999739,-7.32,-2.91,-1.3241666666666665,-5.099999999999966,-5.06,349.143379422,29.85000002975762
2018-03-10 03:00:00+00:00,23.531,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,458.909,-0.43,-5.11,-1.099999999999966,-6.58875,-5.39,-1.1499999999999748,-8.06,-3.94,-2.7091666666666665,-3.5,-4.33,322.9234852735,22.682000106811525
