datetime,grid1-loss,snow_depth,season_x,dew_point,week_x,month_x,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,temperature_min,temperature,temperature_max,grid1-load,grid1-temp,grid1-temp_max,temperature_mean,grid1-temp_mean,ewma,demand
2017-12-27 14:00:00+00:00,27.729,0.0,1.0,-8.58,0.992708874098054,0.8660254037844384,-5.49,-8.58,-6.897916666666667,-5.2999999999999545,-5.11,-5.11,-1.77,505.873,-5.199999999999989,-3.0,-2.8979166666666667,-3.9999999999999782,22.510370495948703,461.2917731393
2017-12-28 14:00:00+00:00,27.063,0.0,1.0,-6.17,0.992708874098054,0.8660254037844384,-6.17,-10.86,-9.199583333333331,-8.099999999999966,-7.53,-3.12,-3.12,515.489,-2.5,-2.5,-6.187083333333334,-6.208333333333307,27.34333664409249,468.6893953791
2017-12-29 14:00:00+00:00,26.466,0.0,1.0,-6.44,0.992708874098054,0.8660254037844384,-4.6,-7.25,-5.899583333333333,-4.099999999999966,-4.5,-4.18,-1.27,511.81,-4.099999999999966,-2.2999999999999545,-3.128333333333334,-2.987499999999976,27.08371723445028,456.3412031058
2017-12-30 14:00:00+00:00,23.348,0.0,1.0,-10.0,0.992708874098054,0.8660254037844384,-5.23,-10.0,-7.859166666666667,-5.599999999999966,-6.02,-6.02,-3.35,464.008,-5.199999999999989,-4.099999999999966,-4.6554166666666665,-4.745833333333313,26.51165008906171,425.3396616742
2017-12-31 14:00:00+00:00,27.967,0.0,1.0,-8.38,0.992708874098054,0.8660254037844384,-8.38,-12.2,-10.799583333333333,-8.099999999999966,-8.81,-4.99,-4.99,457.841,-3.899999999999977,-3.6999999999999886,-7.513750000000001,-6.062499999999979,23.58179776420561,435.1164395585
2018-01-01 14:00:00+00:00,23.668,0.0,1.0,-2.36,1.0,1.0,-1.95,-7.85,-3.154583333333333,-3.899999999999977,-4.37,1.86,2.83,434.853,-0.2999999999999545,0.3000000000000113,1.53875,-1.2208333333333077,27.642927978930736,408.4390868855
2018-01-02 14:00:00+00:00,24.343,0.0,1.0,-1.04,1.0,1.0,1.33,-4.25,-1.765,-1.6999999999999886,-1.37,2.52,3.65,503.508,0.5,1.6000000000000227,1.20125,0.1625000000000203,23.96175223181776,453.0137979578
2018-01-03 14:00:00+00:00,29.305,0.0,1.0,-8.41,1.0,1.0,-0.9,-8.95,-5.99875,-3.6999999999999886,-5.16,-4.23,2.41,560.458,-3.1999999999999886,0.4000000000000341,-2.552916666666667,-2.4666666666666424,24.31482530516963,481.5332401995
2018-01-04 14:00:00+00:00,27.717,0.0,1.0,-4.64,1.0,1.0,-4.38,-8.59,-5.825833333333333,-4.699999999999989,-4.64,-2.17,-2.01,552.984,-1.6999999999999886,-0.6999999999999886,-3.0525,-2.6499999999999773,28.9362197449773,464.3498878645
2018-01-05 14:00:00+00:00,29.365,0.0,1.0,-8.91,1.0,1.0,-4.58,-8.91,-6.853333333333333,-6.199999999999989,-7.01,-7.01,-2.13,546.197,-5.699999999999989,-1.5,-4.220833333333333,-3.8791666666666464,27.807101889408244,476.1372782962
2018-01-06 14:00:00+00:00,27.235,0.0,1.0,-7.86,1.0,1.0,-4.55,-9.27,-7.405,-5.699999999999989,-7.57,-2.23,-0.71,509.268,-3.0,-3.0,-3.714166666666667,-4.5749999999999815,29.24986934873872,428.1995176891
2018-01-07 14:00:00+00:00,26.827,0.0,1.0,-5.58,1.0,1.0,-3.87,-9.6,-6.162083333333334,-3.7999999999999545,-2.71,-0.3,1.78,563.105,0.2000000000000454,1.0,-1.0279166666666668,-2.0583333333333136,27.383901406805464,418.6937888139
2018-01-08 14:00:00+00:00,26.408,0.0,1.0,-2.71,0.992708874098054,1.0,1.75,-5.78,-2.532916666666667,-0.6999999999999886,-1.09,0.33,4.38,513.179,2.200000000000045,4.600000000000023,0.8766666666666666,1.241666666666686,26.868155722070608,444.1959457976
2018-01-09 14:00:00+00:00,31.883,0.0,1.0,-9.49,0.992708874098054,1.0,-4.15,-9.49,-7.715,-6.2999999999999545,-3.42,-3.42,-1.07,521.338,-5.399999999999977,1.400000000000034,-2.845416666666667,-3.71666666666664,26.442006092955253,504.6021056326
2018-01-10 14:00:00+00:00,25.59,0.0,1.0,-6.71,0.992708874098054,1.0,-6.54,-10.71,-8.887083333333333,-4.899999999999977,-5.33,1.05,1.78,577.767,3.300000000000012,4.400000000000034,-2.574583333333333,-0.3458333333333077,31.48090363197192,455.1016170265
2018-01-11 14:00:00+00:00,23.524,0.0,1.0,-4.21,0.992708874098054,1.0,-3.62,-7.85,-5.599166666666666,-1.7999999999999543,-1.5,-0.62,2.21,560.328,3.400000000000034,4.300000000000011,-0.07125,1.5041666666666866,26.025345268766507,452.1093490696
2018-01-12 14:00:00+00:00,25.579,0.0,1.0,-4.19,0.992708874098054,1.0,-4.06,-5.23,-4.765,-1.1999999999999886,-1.8,-0.97,-0.64,578.412,-0.8999999999999773,2.900000000000034,-1.3691666666666666,0.687500000000019,23.708852595856246,463.6762668088
2018-01-13 14:00:00+00:00,24.702,0.0,1.0,-8.5,0.992708874098054,1.0,-4.4,-9.15,-6.916666666666667,-3.6999999999999886,-5.45,-5.02,-1.33,554.922,-3.099999999999966,-1.099999999999966,-3.7925,-2.291666666666645,25.440793728916013,431.4552251142
2018-01-14 14:00:00+00:00,24.861,0.0,1.0,-7.23,0.992708874098054,1.0,-7.23,-11.54,-9.765,-6.2999999999999545,-8.75,-2.96,-2.96,550.304,-2.0,-1.099999999999966,-6.888750000000001,-4.508333333333316,24.75659779595313,442.7703748535
2018-01-15 14:00:00+00:00,45.078,0.0,1.0,-4.66,0.970941817426052,1.0,-4.45,-6.99,-5.5025,-3.0,-2.06,2.31,2.85,545.531,-0.2999999999999545,0.8000000000000114,1.2070833333333335,-0.995833333333311,24.85328454437212,451.8464189124
2018-01-16 14:00:00+00:00,39.499,0.0,1.0,-3.53,0.970941817426052,1.0,-3.48,-5.35,-4.5925,-0.2999999999999545,0.42,1.29,2.0,605.01,0.7000000000000455,1.3000000000000114,1.1879166666666665,0.3041666666666884,43.58336781182938,459.0475141531
2018-01-17 14:00:00+00:00,40.412,0.0,1.0,-6.91,0.970941817426052,1.0,-3.59,-6.91,-4.623333333333334,-1.599999999999966,-1.37,-1.37,1.54,536.07,0.0,1.6000000000000227,0.1725,0.2208333333333551,39.8008399746232,464.5750146972
2018-01-18 14:00:00+00:00,41.978,0.0,1.0,-9.23,0.970941817426052,1.0,-7.35,-9.23,-8.447083333333333,-4.0,-4.15,-4.15,-1.77,511.42,-3.1999999999999886,-0.8999999999999773,-3.267916666666667,-2.7999999999999807,40.3668344970264,471.9856982652
2018-01-19 14:00:00+00:00,44.604,0.0,1.0,-10.97,0.970941817426052,1.0,-9.65,-12.21,-11.479166666666666,-7.299999999999954,-9.44,-8.08,-4.71,535.943,-4.899999999999977,-3.6999999999999886,-8.095833333333333,-5.624999999999974,41.85893282071149,487.7671229287
2018-01-20 14:00:00+00:00,42.553,0.0,1.0,-8.13,0.970941817426052,1.0,-8.01,-11.68,-10.400833333333331,-5.399999999999977,-9.31,-5.28,-5.03,525.615,-3.3999999999999773,-2.8999999999999773,-7.883749999999999,-4.429166666666641,44.40113604506046,444.1823688665
2018-01-21 14:00:00+00:00,43.724,0.0,1.0,-10.37,0.970941817426052,1.0,-8.4,-12.19,-10.737083333333333,-7.399999999999977,-8.88,-6.15,-5.67,527.51,-6.399999999999977,-3.599999999999966,-7.624166666666667,-5.579166666666642,42.68957960365999,460.7408857211
2018-01-22 14:00:00+00:00,50.603,0.0,1.0,-11.71,0.9350162426854148,1.0,-10.53,-11.75,-11.049583333333333,-10.099999999999966,-8.43,-6.52,-6.35,575.645,-6.199999999999989,-5.7999999999999545,-7.197083333333333,-8.354166666666643,43.647555017430925,499.8387982783
2018-01-23 14:00:00+00:00,51.763,0.0,1.0,-4.25,0.9350162426854148,1.0,-4.25,-12.05,-8.840833333333334,-8.099999999999966,-9.52,-2.55,-2.55,537.079,-1.099999999999966,-1.099999999999966,-5.650416666666668,-4.945833333333309,50.08898377184562,484.5373563976
2018-01-24 14:00:00+00:00,38.973,0.0,1.0,-0.91,0.9350162426854148,1.0,0.55,-4.27,-1.6195833333333332,-1.099999999999966,-2.63,3.31,4.75,543.576,2.6000000000000227,3.5,1.2270833333333335,1.6666666666666927,51.63928807220507,455.3314083244
2018-01-25 14:00:00+00:00,37.534,0.0,1.0,0.67,0.9350162426854148,1.0,2.19,-2.07,0.2470833333333333,1.3000000000000114,2.45,2.9,5.1,554.551,2.700000000000045,4.0,3.735833333333334,2.637500000000024,39.90905479389285,443.1694324698
2018-01-26 14:00:00+00:00,36.541,0.0,1.0,-2.22,0.9350162426854148,1.0,0.29,-2.46,-1.4808333333333332,0.9000000000000341,0.73,0.98,2.78,572.469,1.7000000000000457,2.400000000000034,1.7654166666666669,1.5000000000000284,37.70951956918303,448.5906663059
2018-01-27 14:00:00+00:00,32.776,0.0,1.0,-5.75,0.9350162426854148,1.0,-2.17,-6.97,-4.385416666666667,-2.7999999999999545,-3.38,-2.0,0.77,558.523,-0.8999999999999773,1.400000000000034,-1.23875,-0.2749999999999772,36.62735508195109,430.9571403783
2018-01-28 14:00:00+00:00,33.474,0.0,1.0,-1.62,0.9350162426854148,1.0,-1.62,-9.19,-5.031666666666666,-1.1999999999999886,-2.17,2.23,2.25,566.529,1.1000000000000227,2.200000000000045,0.4041666666666667,-0.0958333333333101,33.060620037606355,420.4472906786
2018-01-29 14:00:00+00:00,40.235,0.0,1.0,-3.51,0.8854560256532099,1.0,0.92,-4.26,-2.311666666666667,-0.5,-1.9,-1.02,3.39,611.448,-0.1999999999999886,1.8000000000000114,0.3479166666666666,0.420833333333358,33.443450695160884,455.7144053322
2018-01-30 14:00:00+00:00,41.545,0.0,1.0,0.28,0.8854560256532099,1.0,0.55,-6.46,-4.0616666666666665,-2.0,-3.04,3.61,3.7,618.703,-0.1999999999999886,0.3000000000000113,-1.1566666666666665,-1.199999999999979,39.73309587082543,457.75423032
2018-01-31 14:00:00+00:00,39.513,0.0,1.0,-0.46,0.8854560256532099,1.0,-0.15,-7.25,-3.12625,-2.099999999999966,-2.24,3.92,3.92,533.3,1.7000000000000457,1.7000000000000457,1.0270833333333331,-0.0791666666666443,41.41109798099335,447.712206964
2018-02-01 14:00:00+00:00,41.98,0.0,1.0,-6.92,0.8854560256532099,0.8660254037844387,-0.52,-6.92,-3.1520833333333336,-0.5,-1.2,-1.2,4.0,522.818,-0.5,1.8000000000000114,2.025,1.0041666666666889,39.65327185425271,439.5008662239
2018-02-02 14:00:00+00:00,47.874,0.0,1.0,-14.2,0.8854560256532099,0.8660254037844387,-7.22,-14.93,-12.30125,-9.899999999999975,-10.93,-9.75,-1.51,515.463,-8.399999999999977,-1.1999999999999886,-7.659999999999999,-6.654166666666647,41.80805183156291,485.7021328459
2018-02-03 14:00:00+00:00,42.751,0.0,1.0,-12.81,0.8854560256532099,0.8660254037844387,-12.81,-16.06,-14.57375,-12.5,-11.83,-7.05,-6.96,486.557,-5.7999999999999545,-5.099999999999966,-9.961666666666668,-9.633333333333312,47.42571871741722,456.5264589403
2018-02-04 14:00:00+00:00,45.851,0.0,1.0,-11.55,0.8854560256532099,0.8660254037844387,-11.55,-14.93,-14.1025,-10.199999999999989,-11.23,-6.71,-6.71,492.044,-4.199999999999989,-4.199999999999989,-9.606666666666667,-7.899999999999975,43.09646765718532,460.0888947431
2018-02-05 14:00:00+00:00,39.951,0.0,1.0,-4.61,0.8229838658936564,0.8660254037844387,-2.73,-10.55,-5.290416666666666,-3.599999999999966,-6.29,-0.78,0.06,542.323,2.1000000000000227,2.1000000000000227,-1.9720833333333327,-0.5249999999999748,45.6474365574408,449.1122145735
2018-02-06 14:00:00+00:00,40.891,0.0,1.0,-5.99,0.8229838658936564,0.8660254037844387,-5.01,-8.23,-7.0025,-3.7999999999999545,-5.52,-3.3,-1.41,551.534,-0.3999999999999772,2.6000000000000227,-3.9875,-1.6499999999999773,40.37197390469114,480.1949675484
2018-02-07 14:00:00+00:00,42.011,0.0,1.0,-2.98,0.8229838658936564,0.8660254037844387,-2.98,-9.7,-7.404583333333334,-5.099999999999966,-7.28,-1.57,-1.57,537.179,1.7000000000000457,1.7000000000000457,-5.075,-2.362499999999978,40.85264331160796,464.1601241154
2018-02-08 14:00:00+00:00,41.567,0.0,1.0,-4.73,0.8229838658936564,0.8660254037844387,-1.89,-8.58,-5.058333333333333,-3.5,-3.94,-0.8,0.43,554.561,0.2000000000000454,2.5,-1.8316666666666668,-1.09583333333331,41.9253959678616,445.956912156
2018-02-09 14:00:00+00:00,34.988,0.0,1.0,-0.8,0.8229838658936564,0.8660254037844387,-0.74,-8.3,-4.53375,-2.3999999999999773,-5.2,4.38,4.78,594.037,3.900000000000034,5.0,-0.8933333333333334,0.6083333333333533,41.59348591773031,437.6183661783
2018-02-10 14:00:00+00:00,30.76,0.0,1.0,-3.62,0.8229838658936564,0.8660254037844387,-0.8,-4.35,-2.9620833333333336,0.5,-0.79,1.99,4.21,559.88,2.0,3.400000000000034,1.1116666666666666,1.6708333333333556,35.47615380828511,410.5327341341
2018-02-11 14:00:00+00:00,31.902,0.0,1.0,-5.34,0.8229838658936564,0.8660254037844387,-3.81,-5.34,-4.634166666666666,-1.099999999999966,0.67,0.67,1.87,580.79,1.1000000000000227,1.900000000000034,1.2433333333333334,0.500000000000019,31.10852976308573,413.9019060705
2018-02-12 14:00:00+00:00,40.734,0.0,1.0,-5.47,0.7485107481711011,0.8660254037844387,-5.47,-8.6,-7.357083333333333,-3.2999999999999545,-2.4,0.55,0.68,540.308,0.4000000000000341,0.7000000000000455,-1.1383333333333334,-1.27916666666664,31.84336154058388,459.7346695841
2018-02-13 14:00:00+00:00,34.922,0.0,1.0,-4.33,0.7485107481711011,0.8660254037844387,-2.9,-6.52,-4.86625,-2.3999999999999773,-3.3,-0.48,0.2,546.959,0.8000000000000114,1.400000000000034,-1.899166666666667,-1.0416666666666403,40.07697051328189,458.0651195005
2018-02-14 14:00:00+00:00,36.738,0.0,1.0,-3.0,0.7485107481711011,0.8660254037844387,-2.89,-9.81,-6.990833333333334,-2.599999999999966,-6.39,2.8,2.8,554.776,3.400000000000034,4.100000000000023,-3.29125,-0.3791666666666486,35.30295887554638,438.7421113256
2018-02-15 14:00:00+00:00,40.158,0.0,1.0,-4.97,0.7485107481711011,0.8660254037844387,-3.34,-5.98,-5.209583333333334,1.5,1.38,2.3,2.66,551.692,2.0,3.1000000000000227,2.1554166666666665,2.208333333333355,36.63194863622864,424.4169528604
2018-02-16 14:00:00+00:00,33.536,0.0,1.0,-4.71,0.7485107481711011,0.8660254037844387,-4.71,-5.4,-5.050416666666666,-0.7999999999999545,0.03,0.41,2.12,503.74,2.5,2.700000000000045,1.08625,0.7750000000000222,39.89742032079521,431.2660458833
2018-02-17 14:00:00+00:00,29.472,0.0,1.0,-2.47,0.7485107481711011,0.8660254037844387,-2.47,-6.18,-4.1675,-2.0,-2.82,1.33,1.47,470.352,2.1000000000000227,2.400000000000034,-1.3645833333333333,0.1500000000000199,34.006117050338894,405.2131510044
2018-02-18 14:00:00+00:00,31.257,0.0,1.0,-6.98,0.7485107481711011,0.8660254037844387,-2.8,-8.98,-7.050416666666667,-5.199999999999989,-5.91,-2.58,0.79,479.596,-0.5,2.5,-3.6941666666666673,-2.5041666666666536,29.80707701521131,421.2007188318
2018-02-19 14:00:00+00:00,38.491,0.0,1.0,-6.11,0.6631226582407953,0.8660254037844387,-6.11,-10.45,-8.971666666666666,-8.699999999999989,-7.44,-2.01,-2.01,545.854,-0.3999999999999772,-0.1999999999999886,-5.616666666666667,-5.074999999999979,31.1498488478274,461.1399505541
2018-02-20 14:00:00+00:00,42.529,0.0,1.0,-6.7,0.6631226582407953,0.8660254037844387,-6.02,-10.67,-8.824583333333335,-7.299999999999954,-8.25,-3.85,-2.18,503.239,-1.7999999999999543,-0.0999999999999659,-5.760833333333333,-4.374999999999974,37.948479595481295,465.6285581474
2018-02-21 14:00:00+00:00,38.781,0.0,1.0,0.98,0.6631226582407953,0.8660254037844387,0.98,-5.95,-4.01375,-4.0,-3.86,3.26,3.26,516.926,2.300000000000012,2.300000000000012,-2.4458333333333333,-1.3874999999999764,42.19049371791232,427.9439723539
2018-02-22 14:00:00+00:00,31.588,0.0,1.0,-0.76,0.6631226582407953,0.8660254037844387,1.67,-0.94,-0.0316666666666666,-0.5,1.49,2.23,3.37,541.778,2.6000000000000227,2.800000000000012,2.2429166666666664,1.391666666666692,39.03296592097118,418.4611517087
2018-02-23 14:00:00+00:00,31.395,0.0,1.0,-2.45,0.6631226582407953,0.8660254037844387,-1.07,-5.38,-3.954166666666667,-2.7999999999999545,-2.36,1.68,1.75,492.53,1.900000000000034,2.900000000000034,-0.8862500000000001,-0.4249999999999685,32.13819244793481,426.6060730005
2018-02-24 14:00:00+00:00,29.93,0.0,1.0,-6.75,0.6631226582407953,0.8660254037844387,-2.25,-8.43,-6.017500000000001,-6.099999999999966,-5.58,-1.96,1.4,459.703,-0.5999999999999659,1.900000000000034,-2.938333333333334,-1.9624999999999773,31.44992286688165,399.901310534
2018-02-25 14:00:00+00:00,32.736,0.0,1.0,-7.36,0.6631226582407953,0.8660254037844387,-4.75,-7.85,-6.316666666666666,-2.599999999999966,-5.24,-4.84,-2.08,474.4,-1.8999999999999773,-0.3999999999999772,-3.99875,-1.708333333333307,30.04232423246507,405.9734858837
2018-02-26 14:00:00+00:00,45.191,0.0,1.0,-11.71,0.5680647467311559,0.8660254037844387,-7.63,-16.45,-13.085416666666667,-9.899999999999975,-12.41,-5.88,-4.79,529.809,-5.899999999999977,-1.8999999999999773,-8.929166666666667,-6.77083333333331,32.53693393573393,474.1444213308
2018-02-27 14:00:00+00:00,45.739,0.0,1.0,-12.32,0.5680647467311559,0.8660254037844387,-10.88,-13.75,-12.414166666666668,-13.299999999999956,-10.2,-5.86,-5.71,558.358,-7.099999999999966,-5.699999999999989,-7.977083333333333,-9.587499999999975,44.25584842803429,485.1583920336
2018-02-28 14:00:00+00:00,51.499,0.0,1.0,-15.69,0.5680647467311559,0.8660254037844387,-12.63,-19.25,-17.184166666666666,-17.19999999999999,-15.67,-8.79,-6.27,531.914,-9.0,-7.599999999999966,-12.097499999999998,-12.91249999999998,45.62939321298441,488.031196373
2018-03-01 14:00:00+00:00,46.309,0.0,1.0,-13.02,0.5680647467311559,0.5000000000000001,-13.02,-19.39,-17.47583333333333,-16.399999999999977,-15.14,-5.88,-5.88,477.074,-6.2999999999999545,-6.2999999999999545,-12.04125,-12.274999999999975,51.06522859515499,485.2483456194
2018-03-02 14:00:00+00:00,43.825,0.0,1.0,-10.25,0.5680647467311559,0.5000000000000001,-10.25,-15.64,-13.96375,-11.5,-10.75,-2.99,-2.99,475.518,-2.5,-2.5,-8.437916666666666,-8.22916666666665,46.660491340791054,461.5666330057
2018-03-03 14:00:00+00:00,37.138,0.0,1.0,-7.3,0.5680647467311559,0.5000000000000001,-7.3,-12.81,-11.042916666666668,-7.199999999999989,-8.39,-2.77,-2.77,463.513,-1.599999999999966,-1.0,-6.2700000000000005,-4.874999999999974,44.03454641545012,410.8668960962
2018-03-04 14:00:00+00:00,39.243,0.0,1.0,-6.56,0.5680647467311559,0.5000000000000001,-6.51,-8.76,-7.2175,-4.7999999999999545,-6.95,-3.04,-2.96,486.24,-3.099999999999966,-1.8999999999999773,-4.9504166666666665,-3.737499999999971,37.64766354915397,420.4647211837
2018-03-05 14:00:00+00:00,44.783,0.0,1.0,-7.8,0.4647231720437686,0.5000000000000001,-6.55,-11.96,-9.419583333333334,-8.5,-9.09,-1.03,-1.03,576.402,-2.1999999999999886,-2.1999999999999886,-5.624583333333333,-5.808333333333309,39.125102607790566,474.3789742306
2018-03-06 14:00:00+00:00,39.405,0.0,1.0,-8.03,0.4647231720437686,0.5000000000000001,-7.9,-12.79,-10.62125,-9.599999999999966,-9.29,-2.06,-1.31,580.049,-1.2999999999999543,-1.2999999999999543,-5.634583333333334,-5.495833333333309,44.36487418862254,482.021964931
2018-03-07 14:00:00+00:00,44.843,0.0,1.0,-4.17,0.4647231720437686,0.5000000000000001,-4.17,-11.12,-8.59875,-8.799999999999955,-8.65,-0.22,-0.22,617.058,-1.1999999999999886,-1.0,-5.3275,-5.574999999999977,39.77154100908644,471.1364753741
2018-03-08 14:00:00+00:00,38.452,0.0,1.0,-3.42,0.4647231720437686,0.5000000000000001,-3.14,-7.33,-5.326666666666667,-5.2999999999999545,-5.06,2.05,2.2,583.812,2.900000000000034,2.900000000000034,-2.2958333333333334,-2.308333333333304,44.46821273214268,440.4648977448
2018-03-09 14:00:00+00:00,37.675,0.0,1.0,-6.21,0.4647231720437686,0.5000000000000001,-3.89,-8.06,-6.609166666666666,-3.5,-4.07,-0.43,1.57,567.211,0.2000000000000454,3.0,-1.8170833333333332,-0.8208333333333115,38.89660577060134,428.7896097546
2018-03-10 14:00:00+00:00,34.379,0.0,1.0,-0.29,0.4647231720437686,0.5000000000000001,-0.29,-6.5,-4.70625,-1.7999999999999543,-4.33,2.02,2.02,519.894,1.1000000000000227,2.0,-2.047083333333333,-0.1958333333333091,37.76527821973573,380.3379059355
2018-03-11 14:00:00+00:00,27.299,0.0,1.0,-3.41,0.4647231720437686,0.5000000000000001,0.03,-6.55,-3.9675,-5.2999999999999545,-4.82,0.37,1.95,535.242,0.6000000000000227,1.0,-1.7612499999999998,-1.770833333333312,34.629250266137106,399.6398469218
2018-03-12 14:00:00+00:00,37.986,0.0,1.0,-1.89,0.3546048870425355,0.5000000000000001,-1.89,-5.53,-3.877083333333333,-2.6999999999999886,-2.91,-0.01,0.45,573.674,0.2000000000000454,0.8000000000000114,-1.448333333333333,-1.0374999999999754,27.84071481518006,442.2134335751
2018-03-13 14:00:00+00:00,31.587,0.0,1.0,-1.94,0.3546048870425355,0.5000000000000001,-1.82,-7.05,-4.1000000000000005,-3.5,-5.27,1.4,1.4,536.405,1.3000000000000114,1.3000000000000114,-2.04375,-1.3958333333333095,37.23625052497423,443.3514966808
