datetime,grid1-loss,season_y,snow_depth,season_x,week_x,month_x,grid1-temp_max,temperature_max,grid1-load,dew_point_max,grid1-temp,dew_point_mean,dew_point,dew_point_min,grid1-temp_mean,temperature,grid1-temp_min,temperature_mean,temperature_min,demand,ewma
2017-12-19 01:00:00+00:00,14.037,-1.0,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,3.400000000000034,4.75,441.343,1.61,1.7000000000000457,-0.7725,-4.67,-7.42,2.304166666666696,0.45,-0.0999999999999659,2.7429166666666664,-4.24,321.6912471562,15.934000000372528
2017-12-20 01:00:00+00:00,12.669,-1.0,0.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,4.800000000000011,4.97,442.634,3.35,3.8000000000000114,0.54375,3.03,-4.35,3.895833333333352,4.84,2.5,3.39875,0.74,311.0681638744,14.037000028267505
2017-12-21 01:00:00+00:00,13.627,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,4.400000000000034,4.96,456.38,3.72,1.900000000000034,1.4941666666666666,-1.75,-2.84,2.516666666666692,3.31,0.6000000000000227,3.2604166666666665,1.25,305.2473220431,12.66900002038479
2017-12-22 01:00:00+00:00,13.645,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,3.200000000000045,4.49,472.353,0.69,1.900000000000034,-1.0470833333333334,-2.57,-2.57,2.466666666666681,2.86,1.5,3.5883333333333334,2.71,301.2750136569,13.626999985724687
2017-12-23 01:00:00+00:00,12.065,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,5.800000000000011,5.79,448.341,4.99,5.800000000000011,-0.7529166666666667,4.99,-2.59,2.270833333333355,5.79,0.9000000000000341,2.8570833333333336,1.28,255.867394598,13.64499999973178
2017-12-24 01:00:00+00:00,11.662,0.0,0.0,1.0,0.970941817426052,0.8660254037844384,6.300000000000011,5.65,408.644,4.97,0.7000000000000455,0.2608333333333332,-0.15,-1.07,2.762500000000022,2.78,0.7000000000000455,3.8225,2.39,267.1745567531,12.065000023543831
2017-12-25 01:00:00+00:00,11.819,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,1.2000000000000457,2.64,408.251,-0.23,-0.5,-1.21125,-1.66,-1.81,0.2708333333333571,-0.23,-0.6999999999999886,1.0004166666666667,-0.39,287.193017358,11.66200000600517
2017-12-26 01:00:00+00:00,12.862,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,0.0,0.49,378.096,-0.96,-4.2999999999999545,-2.342083333333333,-4.96,-4.96,-1.0458333333333176,-3.25,-4.2999999999999545,-0.6887500000000001,-3.25,299.956624109,11.81899999766052
2017-12-27 01:00:00+00:00,15.379,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,-1.77,354.765,-5.01,-3.6999999999999886,-5.999166666666667,-6.83,-7.04,-3.349999999999975,-1.81,-4.7999999999999545,-2.8841666666666668,-3.38,337.1594689167,12.86199998445809
2017-12-28 01:00:00+00:00,17.54,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-3.3999999999999773,-1.84,371.268,-6.54,-7.5,-8.6275,-9.61,-10.86,-5.345833333333313,-6.78,-8.099999999999966,-4.872916666666667,-7.53,349.6071597452,15.378999962493776
2017-12-29 01:00:00+00:00,15.383,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.5,-1.27,371.57,-4.6,-2.6999999999999886,-7.125,-7.18,-9.59,-4.533333333333308,-4.5,-7.899999999999977,-4.194583333333333,-6.85,339.3416700211,17.53999996779859
2017-12-30 01:00:00+00:00,15.198,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,-3.35,343.974,-5.23,-4.199999999999989,-6.504166666666667,-5.88,-8.05,-3.770833333333312,-3.7,-5.0,-4.020416666666667,-5.34,297.7673263071,15.383000032141805
2017-12-31 01:00:00+00:00,18.875,0.0,0.0,1.0,0.992708874098054,0.8660254037844384,-4.099999999999966,-4.25,336.562,-6.84,-7.899999999999977,-9.795,-12.11,-12.11,-5.687499999999979,-8.72,-7.899999999999977,-6.165833333333334,-8.72,320.8884463801,15.198000002756716
2018-01-01 01:00:00+00:00,15.517,0.0,0.0,1.0,1.0,1.0,-1.099999999999966,2.83,339.46,-2.22,-1.099999999999966,-7.656666666666666,-2.51,-12.2,-4.074999999999977,2.54,-8.099999999999966,-3.804166666666667,-8.81,323.4682857818,18.87499994520843
2018-01-02 01:00:00+00:00,14.213,0.0,0.0,1.0,1.0,1.0,0.7000000000000455,2.79,358.156,-1.95,0.7000000000000455,-2.849166666666667,-2.73,-4.25,-0.6291666666666439,0.04,-1.6999999999999886,1.075416666666667,-1.37,330.7131348589,15.5170000500381
2018-01-03 01:00:00+00:00,16.438,0.0,0.0,1.0,1.0,1.0,1.6000000000000227,3.65,399.673,1.33,-3.2999999999999545,-1.5829166666666667,-8.52,-8.52,-0.1124999999999758,-4.3,-3.2999999999999545,1.413333333333333,-4.3,334.6351568224,14.213000019431114
2018-01-04 01:00:00+00:00,16.538,0.0,0.0,1.0,1.0,1.0,-1.099999999999966,-3.01,432.148,-5.47,-1.2999999999999543,-7.868749999999999,-5.47,-8.95,-3.424999999999978,-3.01,-4.699999999999989,-4.340416666666667,-5.16,337.4469901528,16.437999966844917
2018-01-05 01:00:00+00:00,16.297,0.0,0.0,1.0,1.0,1.0,-0.6999999999999886,-2.01,399.73,-4.38,-2.1999999999999886,-5.0304166666666665,-6.58,-6.58,-2.1708333333333107,-3.63,-3.3999999999999773,-2.4154166666666668,-3.63,332.5184668021,16.537999998509882
2018-01-06 01:00:00+00:00,16.956,0.0,0.0,1.0,1.0,1.0,-2.8999999999999773,-2.17,396.839,-4.55,-4.7999999999999545,-7.793333333333334,-4.82,-9.27,-4.866666666666646,-2.17,-6.199999999999989,-5.715833333333333,-7.57,312.8533007257,16.297000003591183
2018-01-07 01:00:00+00:00,17.582,0.0,0.0,1.0,1.0,1.0,-2.5,-0.71,451.047,-4.4,-2.6999999999999886,-6.900416666666666,-4.4,-8.74,-3.8041666666666503,-1.04,-5.099999999999966,-1.804166666666667,-2.48,314.6167059622,16.955999990180132
2018-01-08 01:00:00+00:00,16.088,0.0,0.0,1.0,0.992708874098054,1.0,1.0,1.78,401.828,-2.45,0.3000000000000113,-5.554166666666667,-2.45,-9.6,-0.7874999999999801,0.61,-3.099999999999966,-0.5479166666666667,-2.71,327.7840208975,17.581999990671875
2018-01-09 01:00:00+00:00,16.549,0.0,0.0,1.0,0.992708874098054,1.0,4.600000000000023,4.38,380.996,1.75,-4.099999999999966,-3.2133333333333334,-7.52,-7.52,0.5750000000000242,-2.44,-4.099999999999966,-0.0216666666666667,-3.36,345.438203573,16.088000022262335
2018-01-10 01:00:00+00:00,18.542,0.0,0.0,1.0,0.992708874098054,1.0,-1.1999999999999886,-2.64,415.91,-7.81,-1.1999999999999886,-9.46625,-10.03,-10.71,-4.449999999999974,-4.98,-6.2999999999999545,-3.8733333333333335,-5.33,352.733977929,16.548999993130565
2018-01-11 01:00:00+00:00,14.837,0.0,0.0,1.0,0.992708874098054,1.0,4.400000000000034,1.78,417.402,-6.54,1.6000000000000227,-7.415,-7.1,-9.39,1.4125000000000252,0.11,-1.7999999999999543,-0.7474999999999999,-4.48,333.7219559719,18.541999970301987
2018-01-12 01:00:00+00:00,13.129,0.0,0.0,1.0,0.992708874098054,1.0,4.300000000000011,2.21,413.776,-3.62,0.7000000000000455,-4.486666666666667,-4.86,-6.13,2.2625000000000197,-1.57,0.7000000000000455,-0.2975,-1.57,320.5949787263,14.8370000552088
2018-01-13 01:00:00+00:00,16.444,0.0,0.0,1.0,0.992708874098054,1.0,0.4000000000000341,-0.64,423.618,-4.06,-2.8999999999999773,-5.0625,-6.45,-6.45,-1.4499999999999815,-3.88,-3.6999999999999886,-1.92625,-3.88,304.4045894422,13.129000025451184
2018-01-14 01:00:00+00:00,17.693,0.0,0.0,1.0,0.992708874098054,1.0,-1.5,-4.11,432.753,-6.72,-4.899999999999977,-8.874166666666666,-11.53,-11.53,-3.4333333333333136,-8.75,-6.2999999999999545,-5.717916666666667,-8.75,327.7504248397,16.44399995060265
2018-01-15 01:00:00+00:00,24.639,0.0,0.0,1.0,0.970941817426052,1.0,0.8000000000000114,1.47,410.603,-5.6,0.3000000000000113,-8.165416666666667,-5.6,-11.54,-3.091666666666649,1.47,-5.699999999999989,-3.8441666666666663,-8.75,332.9930146578,17.69299998138845
2018-01-16 01:00:00+00:00,24.628,0.0,0.0,1.0,0.970941817426052,1.0,1.3000000000000114,2.85,417.563,-4.44,0.8000000000000114,-4.914583333333333,-5.32,-5.59,0.0291666666666898,0.67,-0.7999999999999545,1.96625,0.67,337.7752067336,24.638999896496536
2018-01-17 01:00:00+00:00,21.55,0.0,0.0,1.0,0.970941817426052,1.0,1.5,1.54,446.406,-3.48,1.0,-4.12875,-4.38,-5.26,0.4916666666666908,0.5,-0.2999999999999545,0.9191666666666666,0.08,338.0540980926,24.62800000016391
2018-01-18 01:00:00+00:00,24.729,0.0,0.0,1.0,0.970941817426052,1.0,1.6000000000000227,0.09,391.099,-4.25,-2.6999999999999886,-6.567916666666666,-8.3,-8.88,-1.0583333333333158,-3.56,-2.6999999999999886,-1.580833333333333,-3.63,339.7002789244,21.550000045865776
2018-01-19 01:00:00+00:00,26.055,0.0,0.0,1.0,0.970941817426052,1.0,-2.1999999999999886,-3.39,362.781,-8.32,-6.2999999999999545,-9.872916666666669,-11.87,-11.96,-4.308333333333311,-9.0,-6.599999999999966,-5.230833333333334,-9.0,360.5210346946,24.72899995262921
2018-01-20 01:00:00+00:00,28.531,0.0,0.0,1.0,0.970941817426052,1.0,-3.7999999999999545,-7.82,416.0,-10.81,-4.7999999999999545,-11.578333333333331,-10.9,-12.21,-5.51666666666664,-8.57,-7.299999999999954,-8.939166666666667,-9.44,333.0712636393,26.054999980241057
2018-01-21 01:00:00+00:00,30.72,0.0,0.0,1.0,0.970941817426052,1.0,-2.8999999999999773,-5.03,434.35,-8.01,-5.399999999999977,-9.710416666666667,-11.32,-11.32,-4.03333333333331,-8.64,-5.399999999999977,-7.099166666666666,-8.64,341.6450855552,28.53099996310473
2018-01-22 01:00:00+00:00,32.379,0.0,0.0,1.0,0.9350162426854148,1.0,-5.7999999999999545,-6.01,417.311,-10.29,-9.799999999999956,-11.0925,-10.64,-12.19,-7.4833333333333085,-7.29,-10.099999999999966,-7.425416666666666,-8.88,381.189644547,30.719999967381355
2018-01-23 01:00:00+00:00,32.881,0.0,0.0,1.0,0.9350162426854148,1.0,-5.7999999999999545,-3.51,417.205,-7.77,-6.199999999999989,-10.842083333333331,-11.65,-12.05,-7.72916666666664,-9.22,-10.0,-6.87625,-9.52,388.1210907875,32.378999975278965
2018-01-24 01:00:00+00:00,22.33,0.0,0.0,1.0,0.9350162426854148,1.0,3.5,4.75,387.79,0.55,3.200000000000045,-5.257499999999999,0.55,-11.15,-1.4999999999999762,4.63,-5.5,-3.00875,-8.81,347.5132607786,32.88099999251962
2018-01-25 01:00:00+00:00,19.414,0.0,0.0,1.0,0.9350162426854148,1.0,4.0,5.1,418.137,1.17,3.1000000000000227,-0.4866666666666666,-1.79,-1.89,2.675000000000024,3.63,2.200000000000045,3.4770833333333333,1.51,321.4134322018,22.330000157222152
2018-01-26 01:00:00+00:00,21.356,0.0,0.0,1.0,0.9350162426854148,1.0,3.400000000000034,3.55,430.165,2.19,1.2000000000000457,-0.1245833333333333,-1.66,-2.07,2.241666666666696,1.82,1.2000000000000457,2.78375,1.82,323.4020565703,19.41400004345179
2018-01-27 01:00:00+00:00,20.243,0.0,0.0,1.0,0.9350162426854148,1.0,2.1000000000000227,1.76,451.755,-1.66,0.5,-2.412916666666667,-3.77,-3.77,0.9708333333333576,-0.73,0.1000000000000227,0.7279166666666667,-0.73,299.6788383994,21.355999971061948
2018-01-28 01:00:00+00:00,24.13,0.0,0.0,1.0,0.9350162426854148,1.0,1.2000000000000457,1.36,470.024,-3.98,0.8000000000000114,-6.430833333333332,-3.98,-9.19,-0.8708333333333087,1.36,-2.7999999999999545,-1.8716666666666668,-3.38,318.6411112168,20.24300001658499
2018-01-29 01:00:00+00:00,24.393,0.0,0.0,1.0,0.8854560256532099,1.0,2.200000000000045,3.39,483.413,0.92,0.5,-2.078333333333333,-3.08,-3.83,0.2000000000000218,-1.46,-0.5,1.7408333333333337,-1.9,332.1177043119,24.129999942079184
2018-01-30 01:00:00+00:00,24.403,0.0,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,-0.14,487.388,-3.07,-1.2999999999999543,-4.212083333333333,-5.97,-6.05,-0.2083333333333096,-2.94,-2.0,-1.5983333333333334,-3.04,344.9791996875,24.392999996080995
2018-01-31 01:00:00+00:00,22.936,0.0,0.0,1.0,0.8854560256532099,1.0,0.3000000000000113,3.7,395.46,0.55,-0.1999999999999886,-3.510833333333333,-6.85,-7.25,-1.0791666666666444,-1.9,-2.099999999999966,0.0416666666666666,-2.99,346.0582231503,24.402999999850984
2018-02-01 01:00:00+00:00,20.673,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,4.0,366.002,-0.46,1.5,-2.2116666666666664,-3.19,-6.27,1.0750000000000195,2.22,-0.1999999999999886,2.396666666666667,-1.75,317.4093246613,22.936000021860004
2018-02-02 01:00:00+00:00,28.399,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,1.3000000000000114,2.93,385.867,-2.1,-7.599999999999966,-6.89125,-12.83,-12.83,-1.5833333333333095,-8.43,-7.599999999999966,-1.5504166666666668,-8.43,346.8760655694,20.67300003372133
2018-02-03 01:00:00+00:00,33.742,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-7.5,-9.04,374.612,-13.21,-10.599999999999966,-14.66875,-14.98,-16.06,-9.68749999999998,-10.71,-12.5,-10.522083333333333,-11.83,362.9695271903,28.398999884873632
2018-02-04 01:00:00+00:00,33.197,0.0,0.0,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,-6.96,412.591,-12.81,-9.0,-14.082083333333337,-14.49,-14.82,-8.274999999999979,-10.44,-11.0,-9.179166666666667,-10.5,371.8292426239,33.74199992038309
2018-02-05 01:00:00+00:00,26.182,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-1.1999999999999886,-0.33,415.031,-2.88,-1.2999999999999543,-10.685833333333337,-2.88,-14.93,-5.254166666666639,-0.33,-10.199999999999989,-7.04625,-11.23,356.1750788414,33.19700000812114
2018-02-06 01:00:00+00:00,25.621,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,0.06,415.132,-2.73,-2.8999999999999773,-5.342916666666667,-7.32,-7.48,0.1000000000000227,-4.37,-2.8999999999999773,-1.8641666666666667,-4.57,324.1726354683,26.18200010453165
2018-02-07 01:00:00+00:00,25.839,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,-2.94,401.302,-5.9,-3.7999999999999545,-7.673749999999999,-8.5,-9.7,-2.5708333333333093,-6.0,-4.0,-5.11,-7.28,345.5771301859,25.62100000835955
2018-02-08 01:00:00+00:00,26.365,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.5,0.43,378.993,-1.89,-2.6999999999999886,-5.0325,-6.06,-8.47,-1.72499999999998,-2.85,-5.099999999999966,-2.725,-5.81,327.480398076,25.838999996751543
2018-02-09 01:00:00+00:00,24.326,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,-0.74,450.634,-4.65,0.1000000000000227,-6.655833333333334,-7.22,-8.58,-0.8833333333333092,-4.14,-2.3999999999999773,-3.036666666666667,-5.2,330.1345452621,26.364999992161987
2018-02-10 01:00:00+00:00,20.913,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,5.0,4.78,494.137,-0.74,1.7000000000000457,-2.7358333333333333,-2.18,-6.94,1.9916666666666885,0.66,-0.5,1.586666666666667,-4.03,297.6835695239,24.32600003038347
2018-02-11 01:00:00+00:00,22.654,0.0,0.0,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,1.99,489.875,-2.18,1.0,-3.9025,-4.87,-4.9,0.9166666666666856,1.16,-1.099999999999966,0.6983333333333333,-0.79,312.2611229993,20.91300005085766
2018-02-12 01:00:00+00:00,25.39,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.900000000000034,1.61,431.296,-4.43,-1.2999999999999543,-5.760416666666667,-8.04,-8.04,-0.1374999999999767,-1.88,-2.1999999999999886,0.2566666666666666,-1.88,315.3442046609,22.65399997405708
2018-02-13 01:00:00+00:00,25.037,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,0.68,426.265,-2.9,-1.6999999999999886,-6.247083333333333,-2.96,-8.6,-1.3874999999999769,-2.19,-3.2999999999999545,-1.4395833333333332,-2.53,352.653042255,25.389999959230423
2018-02-14 01:00:00+00:00,25.977,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,-0.31,428.224,-3.23,-2.1999999999999886,-6.255,-9.66,-9.66,-1.2624999999999744,-6.39,-2.599999999999966,-3.1454166666666663,-6.39,344.0046193262,25.037000005260108
2018-02-15 01:00:00+00:00,22.346,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,2.8,432.924,-2.89,2.6000000000000227,-5.8525,-5.87,-9.81,1.3541666666666856,1.81,-2.1999999999999886,-0.4133333333333333,-6.35,317.8815201778,25.976999985992908
2018-02-16 01:00:00+00:00,24.307,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,2.48,414.415,-4.78,0.8000000000000114,-5.185,-4.78,-5.78,1.5375000000000203,1.68,-0.5,2.023333333333333,1.32,329.8256122059,22.34600005410612
2018-02-17 01:00:00+00:00,22.685,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,1.64,381.429,-2.54,-0.0999999999999659,-4.290416666666666,-4.75,-5.4,0.52500000000002,-2.48,-0.7999999999999545,-0.32,-2.48,315.9682635921,24.306999970778826
2018-02-18 01:00:00+00:00,25.046,0.0,0.0,1.0,0.7485107481711011,0.8660254037844387,2.5,1.47,398.594,-2.47,-4.699999999999989,-5.204166666666667,-7.68,-7.68,-0.7583333333333163,-4.7,-4.699999999999989,-1.8825,-4.7,333.2142157655,22.68500002416968
2018-02-19 01:00:00+00:00,28.963,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.1999999999999886,-2.53,424.174,-6.98,-7.799999999999954,-8.5225,-10.04,-10.04,-3.9041666666666472,-7.04,-7.799999999999954,-5.10875,-7.04,347.8631087708,25.04599996481836
2018-02-20 01:00:00+00:00,28.552,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,-2.01,420.957,-6.02,-6.099999999999966,-8.54875,-9.5,-10.45,-4.604166666666646,-6.97,-8.699999999999989,-5.285,-7.44,368.8130792002,28.96299994163215
2018-02-21 01:00:00+00:00,26.314,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,-3.49,429.46,-5.05,-3.599999999999966,-7.655416666666667,-5.71,-10.67,-3.7083333333333095,-3.86,-7.299999999999954,-5.173333333333333,-8.25,354.1906117275,28.552000006124377
2018-02-22 01:00:00+00:00,23.068,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,3.37,395.612,1.67,-0.3999999999999772,-1.2779166666666666,-0.37,-5.52,0.3625000000000258,1.77,-3.1999999999999886,0.4445833333333333,-3.82,326.2318584277,26.3140000333488
2018-02-23 01:00:00+00:00,22.892,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,2.44,414.236,-0.03,-2.2999999999999545,-1.7791666666666668,-4.83,-4.83,0.4750000000000323,-2.33,-2.7999999999999545,0.5404166666666667,-2.36,336.3961919182,23.06800004836917
2018-02-24 01:00:00+00:00,23.26,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,1.7,398.893,-2.25,-2.8999999999999773,-4.246666666666667,-6.57,-6.57,-0.2083333333333095,-4.18,-2.8999999999999773,-1.028333333333333,-4.18,314.2191821095,22.89200000262261
2018-02-25 01:00:00+00:00,26.189,0.0,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,-1.96,421.04,-4.75,-2.099999999999966,-6.744583333333334,-4.96,-8.43,-2.3833333333333093,-3.72,-6.099999999999966,-3.7183333333333337,-5.58,329.4345315099,23.25999999451637
2018-02-26 01:00:00+00:00,30.99,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-1.7999999999999543,-3.75,455.417,-5.17,-8.299999999999955,-8.655833333333334,-15.27,-15.27,-3.679166666666641,-11.75,-8.299999999999955,-5.96875,-11.75,352.5103764588,26.1889999563545
2018-02-27 01:00:00+00:00,33.759,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,-5.71,451.94,-10.88,-10.399999999999975,-13.547083333333331,-13.22,-16.45,-8.424999999999974,-9.46,-11.399999999999975,-8.945,-12.41,397.0437425273,30.98999992845952
2018-02-28 01:00:00+00:00,36.498,0.0,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,-5.82,432.47,-12.25,-16.299999999999955,-14.398333333333332,-18.7,-18.7,-11.249999999999975,-14.79,-16.299999999999955,-9.472083333333334,-14.79,409.2004588878,33.758999958738684
2018-03-01 01:00:00+00:00,38.573,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-8.799999999999955,-8.79,402.564,-15.6,-14.899999999999975,-17.821250000000003,-18.7,-19.25,-12.745833333333314,-14.81,-17.19999999999999,-12.847500000000002,-15.67,409.7928758472,36.49799995918571
2018-03-02 01:00:00+00:00,36.528,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-5.5,-5.88,400.888,-12.3,-10.899999999999975,-16.005416666666665,-15.02,-19.39,-10.983333333333318,-10.18,-16.399999999999977,-10.502083333333331,-15.14,404.232627702,38.572999969080094
2018-03-03 01:00:00+00:00,29.708,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.0,-2.99,404.396,-9.81,-5.399999999999977,-12.740833333333333,-12.31,-15.45,-6.387499999999979,-7.89,-11.0,-7.390416666666667,-10.75,365.7246173021,36.52800003047288
2018-03-04 01:00:00+00:00,28.935,0.0,0.0,1.0,0.5680647467311559,0.5000000000000001,-1.0,-2.77,431.357,-6.83,-4.5,-9.247083333333332,-7.27,-12.41,-4.024999999999973,-5.7,-6.399999999999977,-5.625416666666667,-8.11,366.2466460999,29.70800010162592
2018-03-05 01:00:00+00:00,29.693,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.5,-3.04,472.225,-6.51,-8.399999999999977,-7.644166666666667,-11.71,-11.71,-4.983333333333303,-9.03,-8.5,-5.2025,-9.03,375.8280877593,28.9350000115186
2018-03-06 01:00:00+00:00,30.231,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,-1.03,494.269,-7.8,-6.7999999999999545,-10.004583333333334,-11.73,-11.96,-5.287499999999976,-7.15,-8.399999999999977,-4.9475,-9.09,393.4089642444,29.69299998870492
2018-03-07 01:00:00+00:00,30.935,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.0,-1.95,515.136,-7.63,-8.599999999999966,-10.163333333333332,-10.49,-12.79,-5.808333333333311,-7.9,-9.599999999999966,-6.077083333333333,-9.29,391.3677320488,30.23099999198318
2018-03-08 01:00:00+00:00,29.507,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,-0.2,530.403,-3.76,-4.7999999999999545,-6.965416666666667,-7.29,-11.12,-4.383333333333307,-4.97,-8.799999999999955,-4.0841666666666665,-8.65,367.6554244317,30.93499998950958
2018-03-09 01:00:00+00:00,23.966,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,3.0,2.2,515.361,-3.14,-1.1999999999999886,-5.614583333333333,-6.29,-7.33,-0.7708333333333073,-2.09,-5.2999999999999545,-1.5158333333333331,-5.06,344.4459782814,29.50700002127886
2018-03-10 01:00:00+00:00,24.002,0.0,0.0,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,-0.43,461.671,-5.11,-1.599999999999966,-6.686666666666667,-5.95,-8.06,-1.204166666666642,-4.24,-3.5,-2.59875,-4.33,325.3007703651,23.966000082567334
