datetime,grid1-loss,snow_depth,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,grid1-temp_min,dew_point_mean,grid1-temp_max,temperature_max,grid1-temp,grid1-load,temperature,temperature_min,grid1-temp_mean,temperature_mean,ewma,demand
2019-12-06 10:00:00+00:00,30.6394,3333.0,-1.8369701987210287e-16,0.88545602565321,0.8660254037844384,0.35,1.17,-0.54,0.5,0.0262500000000001,3.1000000000000227,4.22,2.300000000000012,517.476,3.38,1.8,2.1625000000000205,3.112916666666667,29.33595767753757,416.6637004122
2019-12-07 10:00:00+00:00,27.4908,3333.0,-1.8369701987210287e-16,0.88545602565321,0.8660254037844384,0.22,2.27,-1.81,0.3000000000000113,0.4016666666666668,2.800000000000012,3.5,1.8000000000000114,508.218,3.5,1.16,1.5000000000000238,2.39625,30.495015076745773,397.00225539
2019-12-08 10:00:00+00:00,27.8653,3333.0,-1.8369701987210287e-16,0.88545602565321,0.8660254037844384,-4.28,1.93,-7.22,-4.699999999999989,-1.874583333333333,2.0,3.83,-2.099999999999966,468.583,-0.24,-1.07,-0.5791666666666445,1.8620833333333335,27.823582936245064,389.1209363732
2019-12-09 10:00:00+00:00,34.0838,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-4.93,-1.06,-4.93,-1.7999999999999543,-3.047083333333333,-0.3999999999999772,-0.25,-0.5,534.287,-0.36,-1.57,-1.0249999999999797,-0.9708333333333328,27.86067891708375,448.1860939382
2019-12-10 10:00:00+00:00,35.6524,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-7.84,-0.97,-7.84,-5.199999999999989,-4.989166666666667,0.1000000000000227,1.76,-4.2999999999999545,501.109,-2.89,-3.0,-2.4083333333333123,0.0708333333333337,33.3944523821774,454.6808402056
2019-12-11 10:00:00+00:00,29.6836,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,1.3,3.34,-8.9,-3.6999999999999886,-2.1870833333333333,5.5,6.4,3.400000000000034,467.887,3.94,-2.63,1.7041666666666917,2.485416666666667,35.40228260861785,415.5339492082
2019-12-12 10:00:00+00:00,28.4814,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-1.98,0.48,-3.85,2.300000000000012,-2.19875,3.7000000000000455,4.41,3.7000000000000455,491.43,4.41,2.85,3.175000000000028,3.727916666666667,30.31706995515744,415.1951977194
2019-12-13 10:00:00+00:00,31.2842,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-4.84,-1.99,-4.84,0.9000000000000341,-3.405416666666667,3.7000000000000455,4.37,1.0,501.562,-1.12,-1.12,1.966666666666692,1.6791666666666671,28.68474084679312,428.2393093354
2019-12-14 10:00:00+00:00,24.9796,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-3.48,-3.21,-4.85,0.1000000000000227,-3.9616666666666656,1.5,3.28,1.3000000000000114,470.745,0.89,-1.39,1.0666666666666864,1.3233333333333337,30.99625269011886,400.1896781123
2019-12-15 10:00:00+00:00,25.1459,3333.0,-1.8369701987210287e-16,0.9350162426854148,0.8660254037844384,-3.51,-1.99,-3.57,0.9000000000000341,-2.77125,2.1000000000000227,3.94,1.1000000000000227,474.559,1.06,0.93,1.483333333333351,2.0758333333333336,25.64607669938245,385.7217359233
2019-12-16 10:00:00+00:00,32.0365,3333.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,-5.56,-3.47,-5.74,-4.7999999999999545,-4.547499999999999,1.5,1.23,-4.7999999999999545,532.737,-0.59,-1.04,-1.391666666666642,-0.073333333333333,25.201305577300467,454.6548781329
