datetime,grid1-loss,season_y,season_x,week_x,month_x,grid1-temp_max,dew_point_max,temperature_max,dew_point,dew_point_min,grid1-temp,dew_point_mean,grid1-load,temperature,grid1-temp_min,grid1-temp_mean,temperature_min,temperature_mean,demand,ewma
2017-12-19 23:00:00+00:00,14.16,-1.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,4.800000000000011,3.35,4.97,1.66,-4.73,4.5,-0.0883333333333334,471.93,4.46,0.9000000000000341,3.6916666666666864,0.38,3.0345833333333334,335.7442282843,15.740000014096498
2017-12-20 23:00:00+00:00,14.982,-1.0,-1.8369701987210287e-16,0.970941817426052,0.8660254037844384,4.400000000000034,3.72,4.96,-1.45,-1.45,0.6000000000000227,1.9258333333333333,481.411,1.66,0.6000000000000227,2.6791666666666907,1.25,3.4137500000000003,331.4764671033,14.160000023543835
2017-12-21 23:00:00+00:00,15.646,0.0,1.0,0.970941817426052,0.8660254037844384,3.200000000000045,0.69,4.49,-2.54,-2.84,1.8000000000000114,-1.0329166666666667,500.892,2.71,1.5,2.454166666666682,2.58,3.587916666666666,326.3053526796,14.981999987751244
2017-12-22 23:00:00+00:00,13.98,0.0,1.0,0.970941817426052,0.8660254037844384,4.900000000000034,3.37,5.14,3.37,-2.59,4.900000000000034,-1.343333333333333,474.578,5.14,0.9000000000000341,1.9583333333333544,1.28,2.6329166666666666,317.5539698427,15.64599999010563
2017-12-23 23:00:00+00:00,13.492,0.0,1.0,0.970941817426052,0.8660254037844384,6.300000000000011,4.99,5.79,-1.07,-1.07,1.1000000000000227,0.6583333333333332,433.682,2.39,1.0,3.1750000000000207,2.39,4.05625,303.7973926647,13.980000024825337
2017-12-24 23:00:00+00:00,12.985,0.0,1.0,0.970941817426052,0.8660254037844384,1.2000000000000457,-0.15,2.89,-0.5,-1.81,-0.1999999999999886,-1.0816666666666668,419.619,1.72,-0.2999999999999545,0.3833333333333589,0.01,1.2625,325.8165949075,13.492000007271768
2017-12-25 23:00:00+00:00,13.735,0.0,1.0,0.992708874098054,0.8660254037844384,0.0,-0.96,0.49,-3.81,-3.81,-3.0,-2.075,405.27,-1.81,-3.0,-0.7499999999999858,-1.81,-0.4495833333333334,325.5029241487,12.985000007554888
2017-12-26 23:00:00+00:00,15.721,0.0,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,-4.86,-2.15,-7.04,-7.04,-3.7999999999999545,-5.8325,380.135,-2.72,-4.7999999999999545,-3.3833333333333093,-3.38,-3.0,335.2100717382,13.734999988824129
2017-12-27 23:00:00+00:00,18.562,0.0,1.0,0.992708874098054,0.8660254037844384,-3.3999999999999773,-6.54,-1.77,-10.86,-10.86,-8.099999999999966,-8.402916666666668,393.415,-7.53,-8.099999999999966,-5.041666666666646,-7.53,-4.4575000000000005,388.6646125714,15.720999970406297
2017-12-28 23:00:00+00:00,16.629,0.0,1.0,0.992708874098054,0.8660254037844384,-2.5,-4.6,-1.27,-5.15,-9.61,-3.2999999999999545,-7.324166666666667,403.826,-1.33,-7.899999999999977,-4.9208333333333085,-6.85,-4.385416666666667,366.6192802124,18.561999957665805
2017-12-29 23:00:00+00:00,16.772,0.0,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,-6.0,-3.46,-6.44,-8.05,-4.399999999999977,-6.642499999999999,377.155,-3.99,-5.0,-3.649999999999977,-5.34,-4.100416666666667,366.4212159574,16.629000028803944
2017-12-30 23:00:00+00:00,20.382,0.0,1.0,0.992708874098054,0.8660254037844384,-4.099999999999966,-5.23,-3.35,-9.35,-11.43,-7.199999999999989,-9.255416666666669,368.977,-6.53,-7.199999999999989,-5.387499999999979,-8.02,-5.739166666666666,365.6802255945,16.771999997869134
2017-12-31 23:00:00+00:00,16.811,0.0,1.0,0.992708874098054,0.8660254037844384,-1.2999999999999543,-2.22,2.83,-2.22,-12.2,-1.2999999999999543,-8.439583333333333,360.293,2.83,-8.099999999999966,-4.629166666666644,-8.81,-4.72375,351.1399864515,20.381999946206808
2018-01-01 23:00:00+00:00,15.414,0.0,1.0,1.0,1.0,0.3000000000000113,-1.95,2.79,-3.19,-4.25,-1.5,-2.83625,373.082,-1.19,-1.6999999999999886,-0.7791666666666449,-1.37,1.2825,353.4633578544,16.811000053212048
2018-01-02 23:00:00+00:00,17.489,0.0,1.0,1.0,1.0,1.6000000000000227,1.33,3.65,-3.82,-3.82,-3.099999999999966,-1.122083333333333,404.977,-1.86,-3.099999999999966,0.208333333333357,-1.86,1.7466666666666664,356.1414992477,15.414000020816925
2018-01-03 23:00:00+00:00,18.105,0.0,1.0,1.0,1.0,-2.5,-6.24,-3.56,-6.24,-8.95,-3.6999999999999886,-8.090416666666666,446.682,-3.56,-4.699999999999989,-3.591666666666645,-5.16,-4.420416666666666,366.2538452063,17.48899996908009
2018-01-04 23:00:00+00:00,17.622,0.0,1.0,1.0,1.0,-0.6999999999999886,-4.38,-2.01,-5.84,-5.85,-3.3999999999999773,-4.9591666666666665,418.765,-3.12,-3.3999999999999773,-2.116666666666641,-3.26,-2.385,357.40688179,18.10499999082089
2018-01-05 23:00:00+00:00,18.746,0.0,1.0,1.0,1.0,-1.5,-6.43,-3.37,-6.43,-9.27,-4.399999999999977,-7.945833333333334,420.887,-5.18,-6.199999999999989,-4.6166666666666485,-7.57,-5.7820833333333335,370.2487175654,17.622000007197258
2018-01-06 23:00:00+00:00,19.419,0.0,1.0,1.0,1.0,-2.6999999999999886,-4.55,-0.71,-5.68,-8.74,-3.6999999999999886,-6.900416666666666,471.455,-1.23,-5.099999999999966,-3.991666666666648,-3.24,-1.94,354.1790750764,18.745999983251096
2018-01-07 23:00:00+00:00,17.011,0.0,1.0,1.0,1.0,1.0,-3.87,1.78,-5.03,-9.6,-0.1999999999999886,-5.712083333333333,421.475,-0.63,-3.099999999999966,-1.024999999999982,-2.71,-0.67625,337.7691316498,19.41899998997152
2018-01-08 23:00:00+00:00,17.856,0.0,1.0,0.992708874098054,1.0,4.600000000000023,1.75,4.38,-7.43,-7.43,-3.2999999999999545,-2.8304166666666664,400.213,-3.36,-3.2999999999999545,0.920833333333358,-3.36,0.2133333333333332,355.0889471558,17.011000035881995
2018-01-09 23:00:00+00:00,21.124,0.0,1.0,0.992708874098054,1.0,-2.3999999999999773,-7.25,-2.27,-10.04,-10.71,-2.3999999999999773,-9.224166666666669,431.404,-5.13,-6.2999999999999545,-4.629166666666642,-5.33,-3.64125,374.8486397744,17.85599998740852
2018-01-10 23:00:00+00:00,16.95,0.0,1.0,0.992708874098054,1.0,4.400000000000034,-6.54,1.78,-7.38,-10.55,-0.3999999999999772,-7.649583333333333,440.241,-1.36,-2.2999999999999545,1.1291666666666913,-5.3,-1.1445833333333333,355.6284796024,21.12399995130301
2018-01-11 23:00:00+00:00,14.705,0.0,1.0,0.992708874098054,1.0,4.300000000000011,-3.62,2.21,-4.39,-7.85,1.5,-4.7091666666666665,433.328,-1.31,1.5,2.3250000000000197,-1.46,-0.2020833333333333,339.0385914108,16.950000062197446
2018-01-12 23:00:00+00:00,17.884,0.0,1.0,0.992708874098054,1.0,1.1000000000000227,-4.06,-0.64,-5.64,-5.64,-3.599999999999966,-4.93375,449.254,-2.92,-3.6999999999999886,-1.1249999999999811,-2.92,-1.7370833333333335,351.1809252933,14.705000033453109
2018-01-13 23:00:00+00:00,19.21,0.0,1.0,0.992708874098054,1.0,-1.5,-6.25,-3.7,-9.83,-9.83,-6.2999999999999545,-8.445833333333335,458.51,-7.13,-6.2999999999999545,-3.291666666666645,-7.13,-5.308333333333334,364.9949235447,17.88399995262921
2018-01-14 23:00:00+00:00,28.651,0.0,1.0,0.992708874098054,1.0,-1.099999999999966,-5.71,0.87,-5.71,-11.54,-2.099999999999966,-8.654166666666667,424.432,0.87,-5.699999999999989,-3.529166666666649,-8.75,-4.685416666666667,350.4578008482,19.20999998024106
2018-01-15 23:00:00+00:00,27.613,0.0,1.0,0.970941817426052,1.0,0.8000000000000114,-4.44,2.85,-4.53,-5.65,0.3000000000000113,-4.93875,436.698,1.55,-0.7999999999999545,-0.0124999999999768,1.31,2.0187500000000003,353.2968644981,28.650999859318134
2018-01-16 23:00:00+00:00,23.956,0.0,1.0,0.970941817426052,1.0,1.3000000000000114,-3.48,1.54,-3.64,-5.35,0.4000000000000341,-4.226249999999999,481.199,0.08,-0.2999999999999545,0.4750000000000251,0.08,0.9195833333333332,356.4943724774,27.613000015467403
2018-01-17 23:00:00+00:00,26.882,0.0,1.0,0.970941817426052,1.0,1.6000000000000227,-3.95,1.01,-8.88,-8.88,-2.6999999999999886,-6.225416666666667,423.522,-3.63,-2.6999999999999886,-0.7499999999999835,-3.63,-1.22,358.0434638235,23.956000054493547
2018-01-18 23:00:00+00:00,28.602,0.0,1.0,0.970941817426052,1.0,-2.1999999999999886,-8.25,-3.39,-11.96,-11.96,-6.599999999999966,-9.578333333333331,388.996,-8.7,-6.599999999999966,-4.004166666666646,-8.7,-4.793333333333334,376.2108012364,26.88199995639921
2018-01-19 23:00:00+00:00,31.058,0.0,1.0,0.970941817426052,1.0,-3.7999999999999545,-10.81,-7.82,-11.48,-12.21,-4.899999999999977,-11.652083333333332,437.097,-9.18,-7.299999999999954,-5.616666666666639,-9.44,-8.959583333333333,377.4905168364,28.601999974370003
2018-01-20 23:00:00+00:00,33.243,0.0,1.0,0.970941817426052,1.0,-2.8999999999999773,-8.01,-5.03,-10.67,-10.95,-4.699999999999989,-9.68875,455.665,-8.06,-5.0,-4.008333333333309,-8.59,-7.103333333333334,374.70551965,31.057999963402747
2018-01-21 23:00:00+00:00,35.019,0.0,1.0,0.970941817426052,1.0,-5.0,-10.29,-6.01,-10.78,-12.19,-9.599999999999966,-11.141666666666667,452.777,-7.13,-9.599999999999966,-7.087499999999977,-8.88,-7.535,390.7234928792,33.242999967440966
2018-01-22 23:00:00+00:00,35.442,0.0,1.0,0.9350162426854148,1.0,-5.7999999999999545,-7.77,-3.51,-7.77,-11.75,-7.199999999999989,-10.7375,443.877,-3.51,-10.099999999999966,-8.016666666666639,-8.43,-6.696666666666666,407.744625461,35.018999973535536
2018-01-23 23:00:00+00:00,26.287,0.0,1.0,0.9350162426854148,1.0,1.3000000000000114,-1.65,-0.28,-2.22,-12.05,1.3000000000000114,-6.286666666666666,410.965,-0.52,-6.7999999999999545,-2.3208333333333093,-9.52,-4.180416666666667,370.5762508441,35.441999993696804
2018-01-24 23:00:00+00:00,22.304,0.0,1.0,0.9350162426854148,1.0,3.5,1.17,5.1,-0.34,-1.89,2.6000000000000227,-0.3166666666666666,437.491,5.1,2.200000000000045,2.6583333333333576,1.51,3.549583333333333,341.0533876532,26.28700013642013
2018-01-25 23:00:00+00:00,24.046,0.0,1.0,0.9350162426854148,1.0,4.0,2.19,4.01,-1.48,-2.07,1.3000000000000114,-0.1141666666666666,452.363,1.97,1.3000000000000114,2.4291666666666933,1.97,2.949583333333333,342.324652711,22.304000059351328
2018-01-26 23:00:00+00:00,21.942,0.0,1.0,0.9350162426854148,1.0,2.1000000000000227,-1.66,1.84,-3.7,-3.7,0.1000000000000227,-2.255,472.785,-0.64,0.1000000000000227,1.0375000000000276,-0.64,0.9158333333333334,342.9983668684,24.04599997404217
2018-01-27 23:00:00+00:00,26.237,0.0,1.0,0.9350162426854148,1.0,0.5,-3.35,-0.12,-6.63,-9.19,-0.5999999999999659,-6.372083333333332,490.235,-0.47,-2.7999999999999545,-0.9124999999999778,-3.38,-2.007916666666667,353.6085167107,21.942000031352045
2018-01-28 23:00:00+00:00,26.341,0.0,1.0,0.9350162426854148,1.0,2.200000000000045,0.92,3.39,0.44,-4.55,-0.1999999999999886,-2.169583333333333,503.977,3.39,-0.5,0.2333333333333556,1.06,1.981666666666667,344.5943499433,26.23699993599951
2018-01-29 23:00:00+00:00,27.623,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,-3.07,-0.14,-5.58,-5.58,-1.1999999999999886,-3.9754166666666655,507.198,-3.03,-2.0,-0.0624999999999763,-3.03,-1.4891666666666667,358.8253847337,26.340999998450283
2018-01-30 23:00:00+00:00,24.973,0.0,1.0,0.8854560256532099,1.0,0.3000000000000113,0.55,3.7,-6.45,-6.46,-0.7999999999999545,-3.424166666666667,432.226,-2.24,-2.099999999999966,-1.1541666666666448,-3.04,-0.04375,362.9705756855,27.62299998089671
2018-01-31 23:00:00+00:00,23.526,0.0,1.0,0.8854560256532099,1.0,1.8000000000000114,-0.46,4.0,-2.23,-7.25,0.5,-2.527083333333333,395.204,2.54,-0.2999999999999545,0.916666666666688,-2.03,2.0479166666666666,334.464711192,24.97300003948808
2018-02-01 23:00:00+00:00,30.865,0.0,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,-2.1,2.93,-11.35,-11.35,-6.2999999999999545,-6.1137500000000005,411.805,-6.45,-6.2999999999999545,-0.8208333333333115,-6.45,-0.6904166666666667,358.8773035784,23.52600002156198
2018-02-02 23:00:00+00:00,35.691,0.0,1.0,0.8854560256532099,0.8660254037844387,-7.399999999999977,-12.36,-7.77,-16.06,-16.06,-11.299999999999956,-14.462916666666668,391.664,-11.83,-12.5,-9.429166666666648,-11.83,-10.29625,401.6212566471,30.864999890640377
2018-02-03 23:00:00+00:00,35.308,0.0,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,-12.81,-6.96,-14.52,-15.15,-9.199999999999989,-14.135833333333332,431.781,-10.12,-11.0,-8.420833333333311,-10.91,-9.219166666666668,400.5736653422,35.690999928086995
2018-02-04 23:00:00+00:00,30.446,0.0,1.0,0.8854560256532099,0.8660254037844387,-1.1999999999999886,-4.55,-2.42,-4.55,-14.93,-1.1999999999999886,-11.633333333333333,432.711,-2.42,-10.199999999999989,-5.862499999999976,-11.23,-7.85875,372.1425107157,35.30800000570714
2018-02-05 23:00:00+00:00,27.982,0.0,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,-2.73,0.06,-7.48,-7.48,-2.8999999999999773,-4.989999999999999,443.96,-4.57,-2.8999999999999773,0.1958333333333589,-4.57,-1.5558333333333334,330.3362894673,30.446000072449447
2018-02-06 23:00:00+00:00,28.131,0.0,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,-5.9,-2.94,-9.7,-9.7,-4.0,-7.578749999999999,420.372,-7.28,-4.0,-2.5083333333333115,-7.28,-4.964583333333334,361.7046796895,27.982000036716464
2018-02-07 23:00:00+00:00,28.549,0.0,1.0,0.8229838658936564,0.8660254037844387,2.5,-1.89,0.43,-2.98,-8.5,-3.3999999999999773,-5.284166666666667,406.921,-1.18,-5.099999999999966,-1.770833333333312,-6.05,-3.012916666666667,342.1773450543,28.13099999777973
2018-02-08 23:00:00+00:00,28.353,0.0,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,-4.65,-0.74,-8.3,-8.58,-2.3999999999999773,-6.503333333333333,471.212,-5.2,-3.099999999999966,-1.1499999999999748,-5.2,-2.9087499999999995,346.5783168695,28.548999993771314
2018-02-09 23:00:00+00:00,23.118,0.0,1.0,0.8229838658936564,0.8660254037844387,5.0,-0.74,4.78,-4.32,-7.25,1.0,-3.14875,509.078,0.44,-0.5,1.8583333333333527,-4.14,1.1820833333333332,333.8004084052,28.35300000292063
2018-02-10 23:00:00+00:00,24.54,0.0,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,-2.18,1.99,-4.61,-4.81,-0.1999999999999886,-3.685416666666667,506.177,1.28,-1.099999999999966,0.96250000000002,-0.79,0.66625,343.3783514624,23.118000078007576
2018-02-11 23:00:00+00:00,27.073,0.0,1.0,0.8229838658936564,0.8660254037844387,1.900000000000034,-4.43,1.61,-7.07,-7.3,-2.1999999999999886,-5.506666666666667,467.778,-1.17,-2.1999999999999886,0.0500000000000232,-1.27,0.49625,329.378727288,24.53999997881055
2018-02-12 23:00:00+00:00,26.341,0.0,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,-2.9,0.68,-2.9,-8.6,-2.3999999999999773,-6.65125,447.057,-2.35,-3.2999999999999545,-1.329166666666642,-2.53,-1.393333333333333,366.1560966264,27.07299996225536
2018-02-13 23:00:00+00:00,29.09,0.0,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,-2.96,-0.31,-9.52,-9.52,-2.3999999999999773,-5.7175,448.342,-5.79,-2.599999999999966,-1.2124999999999748,-5.79,-2.806666666666666,360.6531880459,26.341000010907653
2018-02-14 23:00:00+00:00,25.155,0.0,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,-2.89,2.8,-5.98,-9.81,1.6000000000000227,-6.1554166666666665,451.911,1.43,-2.1999999999999886,0.937500000000019,-6.39,-1.0829166666666663,336.2461472707,29.08999995903671
2018-02-15 23:00:00+00:00,26.943,0.0,1.0,0.7485107481711011,0.8660254037844387,3.0,-4.78,2.48,-4.91,-5.92,-0.3999999999999772,-5.270833333333333,450.243,1.56,-0.5,1.679166666666686,1.32,2.0275,347.53211651,25.15500005863607
2018-02-16 23:00:00+00:00,25.398,0.0,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,-2.54,1.68,-3.15,-5.4,-0.5,-4.323333333333333,403.042,-1.81,-0.7999999999999545,0.625000000000019,-1.81,0.0129166666666666,351.3464199752,26.942999973356724
2018-02-17 23:00:00+00:00,26.944,0.0,1.0,0.7485107481711011,0.8660254037844387,2.5,-2.47,1.47,-7.26,-7.26,-4.099999999999966,-4.94625,416.398,-4.2,-4.099999999999966,-0.3833333333333138,-4.2,-1.6975,356.3237586962,25.39800002302229
2018-02-18 23:00:00+00:00,30.449,0.0,1.0,0.7485107481711011,0.8660254037844387,-0.1999999999999886,-6.98,-2.53,-9.93,-9.93,-7.399999999999977,-8.322916666666666,439.172,-6.78,-7.399999999999977,-3.6541666666666495,-6.78,-4.91,356.2117145541,26.943999976962804
2018-02-19 23:00:00+00:00,30.862,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,-6.02,-2.01,-9.03,-10.45,-5.899999999999977,-8.5975,432.71,-6.35,-8.699999999999989,-4.749999999999979,-7.44,-5.2975,378.8370270446,30.44899994777144
2018-02-20 23:00:00+00:00,29.223,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,-5.05,-3.49,-5.05,-10.67,-3.1999999999999886,-7.960000000000001,456.491,-3.72,-7.299999999999954,-3.8791666666666416,-8.25,-5.422916666666667,371.0073966804,30.861999993845817
2018-02-21 23:00:00+00:00,25.839,0.0,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,1.67,3.37,1.34,-5.73,0.3000000000000113,-1.7129166666666666,422.041,2.61,-4.0,0.0833333333333595,-3.86,-0.0129166666666666,344.0335337542,29.223000024423
2018-02-22 23:00:00+00:00,24.38,0.0,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,-0.03,2.44,-4.71,-4.71,-2.7999999999999545,-1.4320833333333332,438.029,-2.36,-2.7999999999999545,0.6333333333333638,-2.36,0.8704166666666665,352.2265755894,25.83900005042553
2018-02-23 23:00:00+00:00,24.487,0.0,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,-2.25,1.7,-4.67,-5.38,-1.5,-4.105416666666667,424.242,-2.59,-2.3999999999999773,-0.2041666666666418,-2.59,-0.88375,345.6151792621,24.380000021740795
2018-02-24 23:00:00+00:00,27.955,0.0,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,-5.14,-1.96,-5.18,-8.43,-0.7999999999999545,-6.87,438.041,-3.4,-6.099999999999966,-2.416666666666643,-5.58,-3.74875,355.2010104816,24.48699999840557
2018-02-25 23:00:00+00:00,33.005,0.0,1.0,0.6631226582407953,0.8660254037844387,-1.7999999999999543,-4.75,-3.62,-11.79,-11.79,-7.299999999999954,-7.799583333333333,467.799,-8.59,-7.299999999999954,-3.170833333333308,-8.59,-5.305,361.4811162665,27.95499994832277
2018-02-26 23:00:00+00:00,36.675,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,-10.88,-5.71,-11.6,-16.45,-11.399999999999975,-13.70875,471.186,-7.8,-11.399999999999975,-8.270833333333306,-12.41,-9.137083333333331,408.9262970506,33.004999924749136
2018-02-27 23:00:00+00:00,39.339,0.0,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,-12.25,-5.82,-17.87,-17.87,-15.599999999999966,-13.949583333333337,457.614,-13.23,-15.599999999999966,-10.737499999999978,-13.23,-9.034583333333334,421.256938401,36.674999945312734
2018-02-28 23:00:00+00:00,41.034,0.0,1.0,0.5680647467311559,0.8660254037844387,-8.799999999999955,-15.6,-8.79,-18.13,-19.25,-13.799999999999956,-17.817916666666665,428.229,-14.19,-17.19999999999999,-12.858333333333311,-15.67,-12.8325,425.8925908679,39.338999960303305
2018-03-01 23:00:00+00:00,38.104,0.0,1.0,0.5680647467311559,0.5000000000000001,-5.5,-12.3,-5.88,-15.64,-19.39,-11.099999999999966,-16.30333333333333,414.918,-10.57,-16.399999999999977,-11.304166666666651,-15.14,-10.882083333333334,421.2354352281,41.03399997474253
2018-03-02 23:00:00+00:00,32.643,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.0,-9.81,-2.99,-12.81,-15.45,-6.7999999999999545,-12.971666666666666,415.907,-8.39,-11.0,-6.858333333333313,-10.75,-7.58625,397.9674984167,38.104000043660406
2018-03-03 23:00:00+00:00,30.576,0.0,1.0,0.5680647467311559,0.5000000000000001,-1.0,-6.83,-2.77,-8.76,-12.41,-4.399999999999977,-9.664583333333336,446.825,-6.95,-6.399999999999977,-4.0916666666666375,-8.11,-5.805833333333333,390.8264558394,32.64300008137524
2018-03-04 23:00:00+00:00,31.004,0.0,1.0,0.5680647467311559,0.5000000000000001,-2.5,-6.51,-3.04,-10.11,-10.11,-7.399999999999977,-7.28375,488.363,-7.66,-7.399999999999977,-4.64999999999997,-7.66,-4.932083333333334,386.2513019134,30.576000030800703
2018-03-05 23:00:00+00:00,32.409,0.0,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,-7.8,-1.03,-10.67,-11.96,-7.599999999999966,-10.005,516.461,-5.62,-8.5,-5.45833333333331,-9.09,-5.114999999999999,405.2674405047,31.003999993622305
2018-03-06 23:00:00+00:00,32.824,0.0,1.0,0.4647231720437686,0.5000000000000001,-1.0,-7.63,-1.95,-9.27,-12.79,-8.5,-10.26,535.929,-6.61,-9.599999999999966,-5.624999999999979,-9.29,-6.002083333333334,404.5827325778,32.408999979063864
2018-03-07 23:00:00+00:00,31.761,0.0,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,-3.76,-0.2,-5.95,-11.12,-4.899999999999977,-7.23125,547.96,-3.51,-8.799999999999955,-4.712499999999973,-8.65,-4.32375,382.7273118217,32.82399999381602
2018-03-08 23:00:00+00:00,26.632,0.0,1.0,0.4647231720437686,0.5000000000000001,3.0,-3.14,2.2,-6.97,-7.33,-1.5,-5.702500000000001,526.995,-2.29,-5.2999999999999545,-1.0749999999999744,-5.06,-1.7691666666666668,360.4431113816,31.761000015839933
2018-03-09 23:00:00+00:00,26.376,0.0,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,-5.11,-0.43,-5.11,-8.06,-0.7999999999999545,-6.692916666666666,485.509,-3.07,-3.5,-1.1458333333333095,-4.07,-2.400416666666666,355.2796544548,26.632000076428056
2018-03-10 23:00:00+00:00,24.569,0.0,1.0,0.4647231720437686,0.5000000000000001,2.0,0.03,2.02,-3.34,-6.25,-1.7999999999999543,-2.9333333333333336,468.848,-1.09,-1.7999999999999543,-0.2749999999999796,-4.33,-0.9666666666666665,351.9881196188,26.3760000038147
2018-03-11 23:00:00+00:00,24.014,0.0,1.0,0.4647231720437686,0.5000000000000001,0.8000000000000114,-3.25,0.45,-5.32,-6.55,-2.599999999999966,-5.1125,472.341,-2.91,-5.2999999999999545,-2.079166666666642,-4.82,-2.5204166666666663,346.5900762678,24.5690000269264
2018-03-12 23:00:00+00:00,24.89,0.0,1.0,0.3546048870425355,0.5000000000000001,0.3000000000000113,-1.82,-0.01,-2.58,-5.53,-2.7999999999999545,-3.107083333333333,483.646,-1.46,-2.7999999999999545,-1.1166666666666434,-2.84,-1.2745833333333332,371.2865077365,24.014000008270145
2018-03-13 23:00:00+00:00,23.834,0.0,1.0,0.3546048870425355,0.5000000000000001,1.8000000000000114,-1.84,1.4,-5.81,-7.05,-3.0,-4.6975,486.935,-3.54,-3.5,-0.9291666666666436,-5.27,-2.245,364.6015730568,24.889999986946584
