datetime,grid1-loss,snow_depth,season_x,week_x,dew_point,month_x,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,temperature_min,temperature,temperature_max,grid1-temp,grid1-load,grid1-temp_max,temperature_mean,grid1-temp_mean,ewma,demand
2017-12-27 13:00:00+00:00,26.146,0.0,1.0,0.992708874098054,-8.26,0.8660254037844384,-5.49,-8.26,-6.7804166666666665,-5.2999999999999545,-4.63,-4.63,-1.77,-4.899999999999977,490.933,-2.599999999999966,-2.8216666666666668,-3.891666666666645,21.671371064156965,451.7017445107
2017-12-28 13:00:00+00:00,26.221,0.0,1.0,0.992708874098054,-6.43,0.8660254037844384,-6.43,-10.86,-9.3,-8.099999999999966,-7.53,-3.42,-3.42,-2.599999999999966,503.56,-2.599999999999966,-6.27,-6.320833333333307,25.72171341337029,463.839212198
2017-12-29 13:00:00+00:00,25.117,0.0,1.0,0.992708874098054,-6.18,0.8660254037844384,-4.6,-7.25,-5.888333333333333,-3.899999999999977,-4.5,-3.86,-1.27,-3.899999999999977,508.009,-2.2999999999999545,-3.0841666666666665,-2.9208333333333107,26.17365739246126,449.6650326567
2017-12-30 13:00:00+00:00,22.177,0.0,1.0,0.992708874098054,-9.57,0.8660254037844384,-5.23,-9.57,-7.710833333333333,-5.599999999999966,-5.48,-5.48,-3.35,-4.899999999999977,454.025,-4.099999999999966,-4.57875,-4.699999999999979,25.21719279022071,414.0493367873
2017-12-31 13:00:00+00:00,26.472,0.0,1.0,0.992708874098054,-8.76,0.8660254037844384,-8.76,-12.2,-10.867083333333332,-8.099999999999966,-8.81,-5.33,-5.33,-3.7999999999999545,441.898,-3.6999999999999886,-7.5566666666666675,-6.116666666666646,22.46527262330657,418.0813112819
2018-01-01 13:00:00+00:00,22.298,0.0,1.0,1.0,-2.06,1.0,-1.95,-8.38,-3.405416666666666,-3.899999999999977,-4.99,2.39,2.83,0.0,422.293,0.3000000000000113,1.2533333333333334,-1.3708333333333087,26.092080076675057,396.2110126262
2018-01-02 13:00:00+00:00,23.433,0.0,1.0,1.0,-0.94,1.0,1.33,-4.25,-1.82,-1.6999999999999886,-1.37,2.75,3.65,0.6000000000000227,494.471,1.6000000000000227,1.1737499999999998,0.1291666666666889,22.657756598415894,442.0479951981
2018-01-03 13:00:00+00:00,29.158,0.0,1.0,1.0,-8.15,1.0,-0.9,-8.95,-5.691666666666666,-3.6999999999999886,-5.16,-3.96,2.52,-2.7999999999999545,542.512,0.5,-2.2716666666666665,-2.3124999999999765,23.359491027215565,470.5740674372
2018-01-04 13:00:00+00:00,26.55,0.0,1.0,1.0,-4.76,1.0,-4.38,-8.59,-5.982916666666667,-4.699999999999989,-4.64,-2.1,-2.01,-1.1999999999999886,543.385,-0.6999999999999886,-3.1383333333333336,-2.7124999999999773,28.608182436380968,452.1864494442
2018-01-05 13:00:00+00:00,28.314,0.0,1.0,1.0,-8.82,1.0,-4.58,-8.82,-6.675416666666667,-6.199999999999989,-6.73,-6.73,-2.13,-5.699999999999989,530.532,-1.5,-4.019166666666666,-3.71249999999998,26.74515790317232,466.8470912948
2018-01-06 13:00:00+00:00,26.573,0.0,1.0,1.0,-8.25,1.0,-4.55,-9.27,-7.44875,-5.699999999999989,-7.57,-2.19,-0.71,-3.1999999999999886,494.686,-3.1999999999999886,-3.9133333333333336,-4.687499999999981,28.165241596170787,420.1651806654
2018-01-07 13:00:00+00:00,25.849,0.0,1.0,1.0,-5.41,1.0,-3.87,-9.6,-6.257083333333333,-3.7999999999999545,-2.71,0.07,1.78,0.6000000000000227,546.259,1.0,-1.1083333333333334,-2.1916666666666487,26.72397715623248,404.6399067095
2018-01-08 13:00:00+00:00,25.056,0.0,1.0,0.992708874098054,-1.14,1.0,1.75,-5.78,-2.6525000000000003,-0.6999999999999886,-1.09,1.88,4.38,3.0,496.208,4.600000000000023,0.8504166666666665,1.1583333333333528,25.931965778016387,430.02275899
2018-01-09 13:00:00+00:00,30.61,0.0,1.0,0.992708874098054,-9.12,1.0,-2.71,-9.16,-7.4325,-6.2999999999999545,-3.39,-3.16,0.33,-5.7999999999999545,510.302,2.200000000000045,-2.689166666666667,-3.3999999999999724,25.13905951963568,493.4993120447
2018-01-10 13:00:00+00:00,24.465,0.0,1.0,0.992708874098054,-6.54,1.0,-6.54,-10.71,-9.002916666666668,-5.399999999999977,-5.33,1.56,1.78,3.900000000000034,576.168,4.400000000000034,-2.760833333333333,-0.7083333333333073,30.09124264707756,444.6915896713
2018-01-11 13:00:00+00:00,22.703,0.0,1.0,0.992708874098054,-3.87,1.0,-3.62,-7.85,-5.703333333333333,-1.7999999999999543,-1.5,-0.35,2.21,3.8000000000000114,547.148,4.300000000000011,-0.0016666666666666,1.5000000000000189,24.99848318318808,441.9354201857
2018-01-12 13:00:00+00:00,24.64,0.0,1.0,0.992708874098054,-4.06,1.0,-4.06,-5.23,-4.765833333333333,-1.1999999999999886,-1.8,-0.69,-0.62,-0.6999999999999886,566.943,3.400000000000034,-1.3545833333333333,0.8666666666666861,22.92065888041781,455.7208428457
2018-01-13 13:00:00+00:00,23.9,0.0,1.0,0.992708874098054,-8.28,1.0,-4.19,-9.15,-6.7370833333333335,-3.6999999999999886,-5.45,-4.65,-0.97,-2.6999999999999886,547.419,-0.8999999999999773,-3.6237500000000007,-2.1999999999999797,24.476971202452976,423.5752707319
2018-01-14 13:00:00+00:00,23.272,0.0,1.0,0.992708874098054,-7.55,1.0,-7.55,-11.54,-9.817916666666669,-6.2999999999999545,-8.75,-4.07,-4.07,-1.599999999999966,539.083,-1.099999999999966,-6.9745833333333325,-4.5541666666666485,23.954708702237067,430.3816409289
2018-01-15 13:00:00+00:00,43.427,0.0,1.0,0.970941817426052,-4.52,1.0,-4.45,-7.23,-5.609583333333333,-3.0,-2.96,2.58,2.85,-0.1999999999999886,529.811,0.8000000000000114,0.9875,-1.0666666666666462,23.33673478562977,439.5102224149
2018-01-16 13:00:00+00:00,37.821,0.0,1.0,0.970941817426052,-3.48,1.0,-3.48,-5.35,-4.639583333333333,-0.2999999999999545,0.42,1.41,2.31,0.6000000000000227,591.709,1.3000000000000114,1.2304166666666667,0.2625000000000217,41.52203085629942,447.1654154733
2018-01-17 13:00:00+00:00,38.71,0.0,1.0,0.970941817426052,-6.42,1.0,-3.53,-6.42,-4.4825,-1.599999999999966,-0.99,-0.99,1.54,0.8000000000000114,522.793,1.6000000000000227,0.2833333333333333,0.2500000000000237,38.17193362411617,451.8265681609
2018-01-18 13:00:00+00:00,40.462,0.0,1.0,0.970941817426052,-8.9,1.0,-6.91,-9.05,-8.350416666666666,-4.0,-3.8,-3.69,-1.37,-2.6999999999999886,501.288,0.0,-3.152083333333333,-2.666666666666648,38.658980273162925,460.1555919503
2018-01-19 13:00:00+00:00,42.832,0.0,1.0,0.970941817426052,-10.81,1.0,-9.23,-12.21,-11.406666666666668,-7.299999999999954,-9.44,-7.82,-4.15,-4.2999999999999545,524.88,-3.1999999999999886,-7.932083333333334,-5.554166666666641,40.291036754445074,476.4727097119
2018-01-20 13:00:00+00:00,41.416,0.0,1.0,0.970941817426052,-8.01,1.0,-8.01,-11.68,-10.519166666666669,-5.399999999999977,-9.31,-5.03,-5.03,-3.1999999999999886,515.998,-2.8999999999999773,-8.000416666666666,-4.491666666666641,42.5910645754842,432.6500069736
2018-01-21 13:00:00+00:00,42.408,0.0,1.0,0.970941817426052,-10.29,1.0,-8.13,-12.19,-10.64375,-7.399999999999977,-8.88,-6.01,-5.28,-6.2999999999999545,508.335,-3.3999999999999773,-7.5879166666666675,-5.454166666666642,41.52742021940815,443.6250426762
2018-01-22 13:00:00+00:00,48.713,0.0,1.0,0.9350162426854148,-11.55,1.0,-10.37,-11.75,-10.99375,-10.099999999999966,-8.43,-6.35,-6.15,-6.0,564.51,-5.7999999999999545,-7.181666666666666,-8.362499999999976,42.324502978298455,484.3694223177
2018-01-23 13:00:00+00:00,50.514,0.0,1.0,0.9350162426854148,-4.72,1.0,-4.72,-12.05,-9.151666666666666,-8.099999999999966,-9.52,-2.64,-2.64,-1.3999999999999773,524.927,-1.3999999999999773,-5.815833333333334,-5.15833333333331,48.107239470155946,473.6516464231
2018-01-24 13:00:00+00:00,38.378,0.0,1.0,0.9350162426854148,-1.17,1.0,0.55,-4.27,-1.7587499999999998,-1.099999999999966,-2.63,2.6,4.75,2.900000000000034,531.398,3.5,0.9829166666666668,1.5125000000000266,50.28578974509755,439.7941654911
2018-01-25 13:00:00+00:00,36.385,0.0,1.0,0.9350162426854148,1.16,1.0,2.19,-2.07,0.18125,1.3000000000000114,2.45,3.07,5.1,3.1000000000000227,543.929,4.0,3.752916666666666,2.6333333333333564,39.50710266699016,433.55433398
2018-01-26 13:00:00+00:00,37.071,0.0,1.0,0.9350162426854148,-2.01,1.0,0.67,-2.46,-1.3604166666666666,0.9000000000000341,0.73,1.3,2.9,1.900000000000034,560.442,2.700000000000045,1.8454166666666667,1.5416666666666952,36.681039359392194,443.0149875534
2018-01-27 13:00:00+00:00,30.795,0.0,1.0,0.9350162426854148,-5.56,1.0,-2.17,-6.97,-4.238333333333333,-2.7999999999999545,-3.38,-1.82,0.98,-0.7999999999999545,550.634,1.7000000000000457,-1.1145833333333333,-0.1666666666666429,37.03402373414741,424.2761161604
2018-01-28 13:00:00+00:00,31.408,0.0,1.0,0.9350162426854148,-1.99,1.0,-1.99,-9.19,-5.203749999999999,-1.1999999999999886,-2.17,2.25,2.25,1.7000000000000457,557.521,2.200000000000045,0.2279166666666666,-0.1791666666666434,31.38658739685851,409.6022534155
2018-01-29 13:00:00+00:00,38.75,0.0,1.0,0.8854560256532099,-3.5,1.0,0.92,-4.26,-2.2329166666666667,-0.5,-1.9,-0.8,3.39,0.2000000000000454,599.442,1.8000000000000114,0.4833333333333334,0.4750000000000251,31.405969646102943,443.0404840736
2018-01-30 13:00:00+00:00,40.262,0.0,1.0,0.8854560256532099,0.55,1.0,0.55,-6.46,-4.2195833333333335,-2.0,-3.04,3.7,3.7,-0.0999999999999659,610.889,0.3000000000000113,-1.3495833333333334,-1.199999999999979,38.05363531465143,449.2571958226
2018-01-31 13:00:00+00:00,38.201,0.0,1.0,0.8854560256532099,-0.53,1.0,0.28,-7.25,-3.095416666666667,-2.099999999999966,-2.24,3.72,3.72,1.6000000000000227,528.989,1.6000000000000227,1.0141666666666669,-0.1583333333333124,40.05260173976111,435.9759822995
2018-02-01 13:00:00+00:00,40.489,0.0,1.0,0.8854560256532099,-6.69,0.8660254037844387,-0.46,-6.69,-2.8829166666666666,0.2000000000000454,-0.96,-0.96,4.0,0.2000000000000454,514.293,1.8000000000000114,2.2383333333333333,1.0958333333333574,38.3765698166764,430.2203977599
2018-02-02 13:00:00+00:00,45.461,0.0,1.0,0.8854560256532099,-14.28,0.8660254037844387,-6.92,-14.93,-11.997916666666669,-9.899999999999975,-10.93,-9.67,-1.2,-8.199999999999989,519.401,-0.5,-7.30375,-6.3249999999999815,40.28869829793114,482.7942633931
2018-02-03 13:00:00+00:00,42.788,0.0,1.0,0.8854560256532099,-12.83,0.8660254037844387,-12.83,-16.06,-14.631666666666668,-12.5,-11.83,-6.96,-6.96,-5.399999999999977,470.636,-5.099999999999966,-10.074166666666668,-9.741666666666648,44.97055972759865,452.6332035121
2018-02-04 13:00:00+00:00,44.573,0.0,1.0,0.8854560256532099,-12.54,0.8660254037844387,-12.54,-14.93,-14.155,-10.199999999999989,-11.23,-7.21,-7.05,-4.7999999999999545,475.621,-4.7999999999999545,-9.620833333333332,-7.96666666666664,42.99495142104869,451.3592606737
2018-02-05 13:00:00+00:00,39.289,0.0,1.0,0.8229838658936564,-4.39,0.8660254037844387,-2.73,-11.55,-5.579583333333333,-4.199999999999989,-6.71,-0.27,0.06,1.6000000000000227,531.685,2.0,-2.2191666666666667,-0.7874999999999753,44.423368632863415,440.5027956133
2018-02-06 13:00:00+00:00,40.034,0.0,1.0,0.8229838658936564,-5.9,0.8660254037844387,-4.61,-8.23,-6.944999999999999,-3.7999999999999545,-5.52,-2.94,-0.78,-0.2999999999999545,542.513,2.6000000000000227,-3.8825,-1.5458333333333103,39.77584343952776,473.6412009247
2018-02-07 13:00:00+00:00,41.016,0.0,1.0,0.8229838658936564,-4.05,0.8660254037844387,-4.05,-9.7,-7.53,-5.099999999999966,-7.28,-2.3,-2.3,0.8000000000000114,527.7,0.8000000000000114,-5.147083333333334,-2.4499999999999797,40.00952146391817,457.2893018997
2018-02-08 13:00:00+00:00,40.634,0.0,1.0,0.8229838658936564,-4.97,0.8660254037844387,-1.89,-8.58,-4.985416666666667,-3.5,-3.94,-0.74,0.43,0.4000000000000341,544.125,2.5,-1.86375,-1.03333333333331,40.920565194407615,441.1805851936
2018-02-09 13:00:00+00:00,35.1,0.0,1.0,0.8229838658936564,-0.94,0.8660254037844387,-0.74,-8.3,-4.697500000000001,-2.3999999999999773,-5.2,4.47,4.78,4.5,578.198,5.0,-1.1091666666666666,0.4541666666666871,40.66117225716934,437.3074623295
2018-02-10 13:00:00+00:00,29.879,0.0,1.0,0.8229838658936564,-3.56,0.8660254037844387,-0.8,-4.35,-2.844583333333333,0.5,-0.79,1.82,4.38,2.200000000000045,560.14,3.900000000000034,1.21125,1.7500000000000238,35.62731317579291,407.5824775853
2018-02-11 13:00:00+00:00,30.745,0.0,1.0,0.8229838658936564,-4.95,0.8660254037844387,-3.62,-4.95,-4.5625,-1.099999999999966,0.67,1.21,1.99,1.5,572.262,2.0,1.2983333333333331,0.5375000000000181,30.42405797267327,405.307630011
2018-02-12 13:00:00+00:00,39.661,0.0,1.0,0.7485107481711011,-5.8,0.8660254037844387,-5.34,-8.6,-7.351666666666667,-3.2999999999999545,-2.4,0.68,0.68,0.4000000000000341,535.573,1.1000000000000227,-1.1333333333333333,-1.249999999999974,30.71456811408658,452.4747205488
2018-02-13 13:00:00+00:00,33.911,0.0,1.0,0.7485107481711011,-4.54,0.8660254037844387,-2.9,-6.52,-4.913749999999999,-2.3999999999999773,-3.3,-0.31,0.55,1.1000000000000227,540.896,1.400000000000034,-1.85625,-1.0583333333333065,38.81269478814578,454.0621735454
2018-02-14 13:00:00+00:00,35.927,0.0,1.0,0.7485107481711011,-2.89,0.8660254037844387,-2.89,-9.81,-7.04625,-2.599999999999966,-6.39,2.73,2.73,3.8000000000000114,547.833,4.100000000000023,-3.4279166666666665,-0.4874999999999829,34.375781187486595,432.8248056236
2018-02-15 13:00:00+00:00,39.703,0.0,1.0,0.7485107481711011,-4.85,0.8660254037844387,-3.0,-5.98,-5.1275,1.5,1.38,2.41,2.8,2.300000000000012,545.146,3.400000000000034,2.17625,2.2666666666666893,35.77991264493352,417.7439303087
2018-02-16 13:00:00+00:00,33.525,0.0,1.0,0.7485107481711011,-4.72,0.8660254037844387,-4.72,-5.4,-5.06125,-0.7999999999999545,0.03,0.73,2.3,2.6000000000000227,504.595,2.700000000000045,1.1649999999999998,0.754166666666689,39.33101086597414,430.530792027
2018-02-17 13:00:00+00:00,29.03,0.0,1.0,0.7485107481711011,-2.48,0.8660254037844387,-2.48,-6.18,-4.260833333333333,-2.0,-2.82,1.47,1.47,1.6000000000000227,463.091,2.5,-1.4029166666666664,0.1666666666666857,34.075528896938586,403.4651380293
2018-02-18 13:00:00+00:00,29.928,0.0,1.0,0.7485107481711011,-7.16,0.8660254037844387,-2.47,-8.98,-6.862500000000001,-5.199999999999989,-5.91,-2.53,1.33,-0.6999999999999886,470.232,2.5,-3.53125,-2.3958333333333197,29.50841961068004,414.7226893582
2018-02-19 13:00:00+00:00,37.331,0.0,1.0,0.6631226582407953,-6.53,0.8660254037844387,-6.53,-10.45,-9.007916666666668,-8.699999999999989,-7.44,-2.26,-2.26,-0.7999999999999545,538.241,-0.1999999999999886,-5.640416666666667,-5.079166666666647,29.888215174542115,457.3899352351
2018-02-20 13:00:00+00:00,41.265,0.0,1.0,0.6631226582407953,-7.56,0.8660254037844387,-6.02,-10.67,-8.799999999999999,-7.299999999999954,-8.25,-3.99,-2.01,-2.099999999999966,495.452,-0.0999999999999659,-5.684166666666667,-4.316666666666642,36.62527136553884,462.5366510106
2018-02-21 13:00:00+00:00,38.936,0.0,1.0,0.6631226582407953,0.83,0.8660254037844387,0.83,-6.7,-4.33375,-4.0,-3.86,2.94,2.94,1.8000000000000114,510.859,2.1000000000000227,-2.742083333333333,-1.5583333333333085,40.82505857615705,422.8264598338
2018-02-22 13:00:00+00:00,31.212,0.0,1.0,0.6631226582407953,-0.6,0.8660254037844387,1.67,-0.94,0.0408333333333333,-0.5,1.49,2.44,3.37,2.400000000000034,538.538,2.800000000000012,2.285833333333333,1.3791666666666915,39.115121492913296,414.0358242534
2018-02-23 13:00:00+00:00,32.453,0.0,1.0,0.6631226582407953,-2.84,0.8660254037844387,-0.76,-5.38,-3.88375,-2.7999999999999545,-2.36,1.7,2.23,1.8000000000000114,492.439,2.900000000000034,-0.8633333333333334,-0.3958333333333024,31.961377990896203,428.0070017059
2018-02-24 13:00:00+00:00,30.0,0.0,1.0,0.6631226582407953,-7.15,0.8660254037844387,-2.25,-8.43,-5.838333333333334,-6.099999999999966,-5.58,-2.13,1.68,-0.7999999999999545,455.987,1.900000000000034,-2.786666666666666,-1.8583333333333103,32.40638415159214,399.5019288145
2018-02-25 13:00:00+00:00,31.755,0.0,1.0,0.6631226582407953,-7.22,0.8660254037844387,-4.75,-7.85,-6.291249999999999,-2.599999999999966,-5.24,-5.0,-1.96,-1.7999999999999543,463.5,-0.3999999999999772,-3.87875,-1.65416666666664,30.228174566525592,398.2334706393
2018-02-26 13:00:00+00:00,44.766,0.0,1.0,0.5680647467311559,-12.69,0.8660254037844387,-7.36,-16.45,-12.904166666666669,-9.899999999999975,-12.41,-6.48,-4.79,-6.199999999999989,521.323,-1.8999999999999773,-8.885833333333332,-6.604166666666643,31.61022563751396,469.2768312126
2018-02-27 13:00:00+00:00,45.18,0.0,1.0,0.5680647467311559,-12.25,0.8660254037844387,-10.88,-13.75,-12.388750000000002,-13.299999999999956,-10.2,-5.82,-5.71,-6.5,549.579,-5.699999999999989,-7.977916666666666,-9.537499999999977,43.51856279822045,482.5804445327
2018-02-28 13:00:00+00:00,50.223,0.0,1.0,0.5680647467311559,-16.12,0.8660254037844387,-12.32,-19.25,-17.04375,-17.19999999999999,-15.67,-9.26,-5.86,-8.899999999999977,533.031,-7.099999999999966,-11.975416666666666,-12.833333333333313,45.02246168132602,484.8652449097
2018-03-01 13:00:00+00:00,46.666,0.0,1.0,0.5680647467311559,-14.11,0.5000000000000001,-14.11,-19.39,-17.587083333333336,-16.399999999999977,-15.14,-6.45,-6.45,-7.199999999999989,474.034,-7.199999999999989,-12.1625,-12.38749999999998,49.7298823172817,485.1206672641
2018-03-02 13:00:00+00:00,43.503,0.0,1.0,0.5680647467311559,-11.03,0.5000000000000001,-11.03,-15.64,-14.079166666666666,-11.5,-10.75,-3.42,-3.42,-2.8999999999999773,483.994,-2.8999999999999773,-8.558333333333334,-8.387499999999982,46.95651887628525,465.4487366964
2018-03-03 13:00:00+00:00,35.881,0.0,1.0,0.5680647467311559,-7.87,0.5000000000000001,-7.87,-12.81,-11.165833333333332,-7.199999999999989,-8.39,-2.91,-2.91,-1.2999999999999543,464.098,-1.0,-6.279166666666666,-4.912499999999976,43.83046441255564,410.495723126
2018-03-04 13:00:00+00:00,37.893,0.0,1.0,0.5680647467311559,-6.52,0.5000000000000001,-6.51,-8.76,-7.248333333333334,-4.7999999999999545,-6.95,-3.11,-2.77,-2.7999999999999545,478.42,-1.599999999999966,-4.939166666666667,-3.674999999999971,36.63477225005633,414.0415920122
2018-03-05 13:00:00+00:00,43.829,0.0,1.0,0.4647231720437686,-7.9,0.5000000000000001,-6.55,-11.96,-9.367916666666666,-8.5,-9.09,-1.12,-1.12,-2.2999999999999545,573.561,-2.2999999999999545,-5.708333333333333,-5.845833333333308,37.7736942061832,470.1021471602
2018-03-06 13:00:00+00:00,39.286,0.0,1.0,0.4647231720437686,-8.71,0.5000000000000001,-7.8,-12.79,-10.611666666666666,-9.599999999999966,-9.29,-2.78,-1.03,-1.599999999999966,576.33,-1.599999999999966,-5.591666666666668,-5.53333333333331,43.25483283148292,479.167658076
2018-03-07 13:00:00+00:00,44.254,0.0,1.0,0.4647231720437686,-4.87,0.5000000000000001,-4.87,-11.12,-8.759583333333333,-8.799999999999955,-8.65,-0.68,-0.68,-1.5,609.051,-1.0,-5.404166666666666,-5.579166666666642,39.6623267433161,467.6921375706
2018-03-08 13:00:00+00:00,38.498,0.0,1.0,0.4647231720437686,-3.14,0.5000000000000001,-3.14,-7.33,-5.357916666666667,-5.2999999999999545,-5.06,2.2,2.2,2.700000000000045,586.159,2.700000000000045,-2.3904166666666664,-2.479166666666638,43.81861521146662,438.9567127819
2018-03-09 13:00:00+00:00,37.927,0.0,1.0,0.4647231720437686,-6.48,0.5000000000000001,-3.42,-8.06,-6.492916666666667,-3.5,-4.07,-0.65,2.05,0.1000000000000227,565.028,3.0,-1.71375,-0.708333333333312,39.0025034346335,429.3781631265
2018-03-10 13:00:00+00:00,34.472,0.0,1.0,0.4647231720437686,-0.9,0.5000000000000001,-0.9,-6.5,-4.952916666666667,-1.7999999999999543,-4.33,1.81,1.81,1.2000000000000457,510.513,2.0,-2.1491666666666664,-0.2333333333333082,38.0289797815041,379.211673344
2018-03-11 13:00:00+00:00,26.308,0.0,1.0,0.4647231720437686,-3.78,0.5000000000000001,0.03,-6.55,-3.8375,-5.2999999999999545,-4.82,-0.09,2.02,0.3000000000000113,525.456,1.1000000000000227,-1.6925,-1.749999999999979,34.80927462809627,393.1565230722
2018-03-12 13:00:00+00:00,37.948,0.0,1.0,0.3546048870425355,-2.03,0.5000000000000001,-2.03,-5.53,-3.940416666666666,-2.6999999999999886,-2.91,-0.09,0.45,0.2000000000000454,567.242,0.8000000000000114,-1.4325,-1.0208333333333095,27.11409517474484,437.4056561106
2018-03-13 13:00:00+00:00,31.75,0.0,1.0,0.3546048870425355,-2.43,0.5000000000000001,-1.82,-7.05,-4.097916666666666,-3.5,-5.27,1.13,1.13,0.9000000000000341,535.55,0.9000000000000341,-2.1025,-1.4416666666666416,36.92072364612003,440.4007735009
