datetime,grid1-loss,season_x,week_x,month_x,grid1-temp_max,temperature_max,dew_point_max,dew_point_mean,dew_point,grid1-temp_mean,dew_point_min,temperature_mean,grid1-load,grid1-temp,temperature,grid1-temp_min,temperature_min,ewma,demand
2017-12-26 05:00:00+00:00,14.31,1.0,0.992708874098054,0.8660254037844384,-0.1999999999999886,0.17,-1.15,-3.015416666666667,-5.34,-1.7624999999999862,-5.34,-1.30375,428.263,-4.0,-3.27,-4.7999999999999545,-3.38,12.39999999165534,318.9735483953
2017-12-27 05:00:00+00:00,18.956,1.0,0.992708874098054,0.8660254037844384,-1.599999999999966,-1.77,-5.49,-6.255,-6.87,-3.1958333333333093,-7.04,-2.67625,412.576,-3.599999999999966,-2.42,-3.7999999999999545,-3.36,14.309999971538748,360.1643104401
2017-12-28 05:00:00+00:00,17.464,1.0,0.992708874098054,0.8660254037844384,-3.6999999999999886,-2.74,-7.15,-9.109166666666663,-9.54,-6.058333333333311,-10.86,-5.647916666666666,414.914,-7.699999999999989,-6.77,-8.099999999999966,-7.53,18.95599993076912,380.8210487658
2017-12-29 05:00:00+00:00,17.113,1.0,0.992708874098054,0.8660254037844384,-2.3999999999999773,-1.27,-4.6,-6.6375,-6.3,-3.662499999999975,-9.53,-3.735416666666667,428.513,-2.3999999999999773,-3.6,-7.599999999999966,-6.85,17.464000022232554,365.1727471516
2017-12-30 05:00:00+00:00,15.429,1.0,0.992708874098054,0.8660254037844384,-2.2999999999999545,-3.35,-5.23,-6.706666666666667,-8.55,-4.062499999999976,-8.55,-4.127083333333333,342.099,-4.599999999999966,-4.72,-5.0,-5.34,17.113000005230315,328.3898724822
2017-12-31 05:00:00+00:00,18.986,1.0,0.992708874098054,0.8660254037844384,-4.5,-4.63,-8.69,-10.483333333333333,-11.64,-6.270833333333314,-12.2,-6.8495833333333325,339.849,-7.399999999999977,-8.56,-8.099999999999966,-8.81,15.429000025093586,342.8314880947
2018-01-01 05:00:00+00:00,15.738,1.0,1.0,1.0,-0.3999999999999772,2.83,-2.22,-6.050416666666666,-2.3,-2.8874999999999744,-11.35,-1.895,349.996,-0.3999999999999772,2.79,-7.099999999999966,-8.39,18.985999946996508,326.413463392
2018-01-02 05:00:00+00:00,18.464,1.0,1.0,1.0,1.400000000000034,2.68,0.48,-2.64125,0.48,-0.3374999999999772,-4.25,0.8633333333333334,382.586,1.400000000000034,2.48,-1.6999999999999886,-1.37,15.73800004839903,369.063585278
2018-01-03 05:00:00+00:00,22.133,1.0,1.0,1.0,1.6000000000000227,3.65,1.33,-2.87875,-8.8,-0.895833333333312,-8.95,0.3349999999999999,452.164,-3.599999999999966,-5.16,-3.6999999999999886,-5.16,18.463999959379382,388.1086461385
2018-01-04 05:00:00+00:00,21.635,1.0,1.0,1.0,-1.099999999999966,-2.43,-4.74,-7.21,-4.74,-3.099999999999975,-8.65,-3.943333333333333,431.042,-1.8999999999999773,-2.43,-4.699999999999989,-5.11,22.132999945327573,377.1603076755
2018-01-05 05:00:00+00:00,21.543,1.0,1.0,1.0,-0.6999999999999886,-2.01,-4.38,-5.384583333333333,-7.45,-2.5124999999999797,-7.45,-2.702083333333334,425.926,-4.399999999999977,-4.84,-4.399999999999977,-4.84,21.63500000742079,382.6772061648
2018-01-06 05:00:00+00:00,18.051,1.0,1.0,1.0,-4.2999999999999545,-0.71,-4.55,-7.624583333333334,-6.28,-5.033333333333313,-9.27,-5.17,400.445,-4.899999999999977,-1.48,-6.199999999999989,-7.57,21.54300000137091,342.9618144225
2018-01-07 05:00:00+00:00,17.466,1.0,1.0,1.0,-2.5,-1.04,-4.24,-6.927916666666666,-8.77,-3.512499999999984,-8.77,-1.9429166666666664,452.581,-2.8999999999999773,-2.71,-5.099999999999966,-2.71,18.051000052034915,333.9453528816
2018-01-08 05:00:00+00:00,20.308,1.0,0.992708874098054,1.0,1.400000000000034,1.78,-1.31,-4.7775,-1.31,-0.1749999999999806,-9.6,-0.0808333333333333,405.243,1.400000000000034,0.88,-2.8999999999999773,-2.52,17.46600000871719,366.5834615165
2018-01-09 05:00:00+00:00,22.328,1.0,0.992708874098054,1.0,4.600000000000023,4.38,1.75,-4.3045833333333325,-8.29,-0.354166666666643,-8.29,-0.6320833333333333,445.31,-4.899999999999977,-2.81,-5.0,-3.36,20.307999957650846,402.0421698414
2018-01-10 05:00:00+00:00,20.332,1.0,0.992708874098054,1.0,1.5,-2.24,-7.99,-9.554583333333332,-7.99,-3.4874999999999736,-10.71,-3.97875,494.131,1.5,-2.24,-6.2999999999999545,-5.33,22.32799996989962,389.7104263991
2018-01-11 05:00:00+00:00,18.144,1.0,0.992708874098054,1.0,4.400000000000034,2.21,-4.38,-6.8308333333333335,-4.38,1.5333333333333574,-7.85,0.1254166666666666,487.793,1.8000000000000114,1.86,-1.7999999999999543,-1.5,20.332000029742755,371.6503151148
2018-01-12 05:00:00+00:00,17.126,1.0,0.992708874098054,1.0,4.300000000000011,1.26,-3.62,-4.4775,-5.11,2.008333333333354,-5.11,-0.8795833333333333,486.605,-0.0999999999999659,-1.64,-0.0999999999999659,-1.67,18.144000032603778,377.786716974
2018-01-13 05:00:00+00:00,17.243,1.0,0.992708874098054,1.0,-0.1999999999999886,-0.64,-4.06,-5.432916666666666,-7.89,-1.8499999999999823,-7.89,-2.387083333333333,439.475,-2.0,-4.71,-3.6999999999999886,-4.71,17.126000015169403,339.0913270875
2018-01-14 05:00:00+00:00,17.784,1.0,0.992708874098054,1.0,-1.5,-4.53,-8.25,-9.544166666666667,-10.97,-3.954166666666647,-11.54,-6.40125,431.068,-5.199999999999989,-8.22,-6.2999999999999545,-8.75,17.24299999825656,355.5789593008
2018-01-15 05:00:00+00:00,33.146,1.0,0.970941817426052,1.0,0.8000000000000114,2.0,-5.3,-7.194583333333334,-5.3,-2.262499999999981,-10.75,-2.13625,470.485,-0.1999999999999886,2.0,-5.0,-8.03,17.78399999193846,381.9138531569
2018-01-16 05:00:00+00:00,30.324,1.0,0.970941817426052,1.0,1.3000000000000114,2.85,-4.44,-4.84375,-4.8,0.1041666666666903,-5.35,1.7608333333333333,496.589,0.1000000000000227,0.6,-0.2999999999999545,0.42,33.145999771088086,381.6242943259
2018-01-17 05:00:00+00:00,27.642,1.0,0.970941817426052,1.0,1.5,1.54,-3.48,-4.037916666666667,-4.26,0.4500000000000194,-4.65,0.8312499999999999,470.801,-1.0,0.02,-1.0,-0.13,30.324000042051125,386.8320357
2018-01-18 05:00:00+00:00,33.229,1.0,0.970941817426052,1.0,1.6000000000000227,0.03,-4.25,-7.215416666666667,-8.48,-1.5916666666666448,-8.88,-2.1479166666666667,440.792,-3.5,-3.4,-3.599999999999966,-3.63,27.64200003996496,390.0096302334
2018-01-19 05:00:00+00:00,33.764,1.0,0.970941817426052,1.0,-2.1999999999999886,-3.43,-8.62,-10.485416666666667,-12.13,-4.891666666666644,-12.13,-6.216666666666668,426.111,-6.699999999999989,-9.38,-7.299999999999954,-9.4,33.228999916747114,411.9222041415
2018-01-20 05:00:00+00:00,29.648,1.0,0.970941817426052,1.0,-3.7999999999999545,-7.82,-10.44,-11.344583333333333,-10.44,-5.0916666666666375,-12.21,-8.759583333333333,427.835,-4.2999999999999545,-8.0,-6.399999999999977,-9.44,33.76399999202787,356.575262159
2018-01-21 05:00:00+00:00,31.472,1.0,0.970941817426052,1.0,-2.8999999999999773,-5.03,-8.01,-9.880833333333332,-11.83,-4.366666666666646,-11.83,-7.19625,435.662,-7.0,-8.87,-7.0,-8.88,29.648000061333253,357.8114099917
2018-01-22 05:00:00+00:00,42.433,1.0,0.9350162426854148,1.0,-6.099999999999966,-6.01,-10.29,-10.961666666666666,-11.05,-7.9833333333333085,-12.19,-7.215,489.477,-9.699999999999989,-7.74,-10.099999999999966,-8.85,31.47199997282025,424.5539002496
2018-01-23 05:00:00+00:00,42.445,1.0,0.9350162426854148,1.0,-4.199999999999989,-3.51,-7.77,-10.725416666666666,-9.21,-6.95833333333331,-12.05,-6.91875,466.773,-4.199999999999989,-6.78,-10.0,-9.52,42.432999836668166,422.6462810061
2018-01-24 05:00:00+00:00,29.804,1.0,0.9350162426854148,1.0,3.5,4.75,0.55,-3.535833333333333,-0.37,-0.2499999999999716,-8.61,-1.1029166666666663,444.127,2.700000000000045,2.99,-3.7999999999999545,-6.08,42.44499999982119,382.5100667609
2018-01-25 05:00:00+00:00,26.271,1.0,0.9350162426854148,1.0,4.0,5.1,1.17,-0.785,-0.92,2.512500000000022,-2.07,3.3237500000000004,490.124,1.900000000000034,2.6,1.3000000000000114,1.51,29.80400018836581,377.22486022
2018-01-26 05:00:00+00:00,28.6,1.0,0.9350162426854148,1.0,3.400000000000034,3.55,2.19,-0.1633333333333333,-2.2,2.112500000000028,-2.2,2.5875,494.306,1.0,1.15,0.9000000000000341,1.15,26.27100005264587,382.493507025
2018-01-27 05:00:00+00:00,19.899,1.0,0.9350162426854148,1.0,2.1000000000000227,1.49,-1.88,-2.887916666666667,-5.23,0.8208333333333567,-5.23,0.1408333333333333,461.169,-0.5,-2.51,-0.5,-2.51,28.599999965295154,333.591010336
2018-01-28 05:00:00+00:00,24.212,1.0,0.9350162426854148,1.0,1.2000000000000457,1.58,-3.28,-6.205416666666667,-3.31,-0.8958333333333096,-9.19,-1.2820833333333337,476.141,-0.1999999999999886,1.58,-2.7999999999999545,-3.38,19.899000129655164,337.9174348276
2018-01-29 05:00:00+00:00,30.364,1.0,0.8854560256532099,1.0,2.200000000000045,3.39,0.92,-2.05625,-3.08,0.3083333333333584,-3.83,1.3970833333333337,557.693,1.2000000000000457,-0.14,-0.5,-1.9,24.21199993573121,383.0457188158
2018-01-30 05:00:00+00:00,31.852,1.0,0.8854560256532099,1.0,1.8000000000000114,-0.21,-3.07,-4.70125,-6.46,-0.5916666666666425,-6.46,-1.9954166666666664,557.774,-1.6999999999999886,-2.9,-2.0,-3.04,30.363999908327944,397.1905896252
2018-01-31 05:00:00+00:00,28.726,1.0,0.8854560256532099,1.0,0.4000000000000341,3.7,0.55,-3.3425,-4.05,-0.7874999999999801,-7.25,0.41,462.47,0.4000000000000341,0.62,-2.099999999999966,-2.48,31.851999977827045,391.8064608678
2018-02-01 05:00:00+00:00,27.695,1.0,0.8854560256532099,0.8660254037844387,1.8000000000000114,4.0,-0.46,-1.7558333333333334,-2.1,1.237500000000021,-3.34,2.954583333333334,432.085,0.7000000000000455,2.93,0.5,1.59,28.726000046581085,368.0473985081
2018-02-02 05:00:00+00:00,38.824,1.0,0.8854560256532099,0.8660254037844387,0.9000000000000341,2.82,-2.35,-8.766250000000001,-14.16,-3.1708333333333107,-14.16,-3.6041666666666665,452.342,-9.299999999999956,-10.26,-9.299999999999956,-10.26,27.69500001536312,411.1315217679
2018-02-03 05:00:00+00:00,35.131,1.0,0.8854560256532099,0.8660254037844387,-7.5,-9.67,-14.2,-14.827916666666669,-14.53,-10.06249999999998,-16.06,-10.613333333333332,371.058,-10.899999999999975,-10.05,-12.5,-11.83,38.82399983416477,380.4572018408
2018-02-04 05:00:00+00:00,34.397,1.0,0.8854560256532099,0.8660254037844387,-5.099999999999966,-6.96,-12.81,-14.08375,-14.67,-8.112499999999978,-14.77,-9.284166666666668,413.358,-10.099999999999966,-11.05,-11.0,-11.05,35.13100005503005,380.1019314768
2018-02-05 05:00:00+00:00,33.995,1.0,0.8229838658936564,0.8660254037844387,0.2000000000000454,0.06,-2.73,-8.772499999999999,-3.87,-3.658333333333305,-14.93,-5.2625,467.103,0.2000000000000454,-0.59,-10.199999999999989,-11.23,34.39700001093747,389.6475459535
2018-02-06 05:00:00+00:00,34.225,1.0,0.8229838658936564,0.8660254037844387,2.6000000000000227,-0.04,-4.36,-6.0675,-7.72,-0.4708333333333125,-7.72,-2.6254166666666667,479.199,-3.6999999999999886,-4.97,-3.7999999999999545,-4.97,33.99500000599028,411.0745995392
2018-02-07 05:00:00+00:00,31.918,1.0,0.8229838658936564,0.8660254037844387,-0.1999999999999886,-2.94,-5.9,-7.800833333333334,-8.11,-2.724999999999975,-9.7,-5.263333333333333,453.414,-4.099999999999966,-5.61,-5.099999999999966,-7.28,34.22499999657273,412.9136803308
2018-02-08 05:00:00+00:00,34.412,1.0,0.8229838658936564,0.8660254037844387,2.5,0.43,-1.89,-5.009166666666666,-8.44,-1.3041666666666458,-8.58,-2.407083333333333,444.581,-1.7999999999999543,-3.92,-3.5,-5.53,31.91800003437702,394.9874090066
2018-02-09 05:00:00+00:00,30.455,1.0,0.8229838658936564,0.8660254037844387,0.6000000000000227,-0.74,-4.65,-6.30375,-4.97,-0.5874999999999772,-8.3,-2.969583333333334,532.22,-0.0999999999999659,-2.41,-2.3999999999999773,-5.2,34.411999962836454,394.2545561992
2018-02-10 05:00:00+00:00,22.008,1.0,0.8229838658936564,0.8660254037844387,5.0,4.78,-0.74,-2.1216666666666666,-2.56,2.1916666666666864,-4.32,2.19125,504.827,0.6000000000000227,0.16,0.1000000000000227,-1.1,30.455000058963964,337.4742519054
2018-02-11 05:00:00+00:00,23.163,1.0,0.8229838658936564,0.8660254037844387,2.400000000000034,1.99,-2.91,-4.298333333333333,-4.55,0.704166666666687,-4.9,0.8729166666666667,499.206,-0.6999999999999886,1.45,-1.099999999999966,-0.79,22.008000125870264,342.2173725636
2018-02-12 05:00:00+00:00,32.335,1.0,0.7485107481711011,0.8660254037844387,1.900000000000034,1.61,-4.43,-6.383333333333333,-8.6,-0.5499999999999757,-8.6,-0.3491666666666666,496.103,-3.1999999999999886,-2.37,-3.1999999999999886,-2.4,23.16299998278914,399.1632478389
2018-02-13 05:00:00+00:00,31.972,1.0,0.7485107481711011,0.8660254037844387,0.4000000000000341,0.68,-2.9,-5.510416666666667,-4.88,-1.2874999999999754,-8.58,-1.4454166666666666,497.879,-2.2999999999999545,-2.69,-3.2999999999999545,-2.69,32.33499986332638,409.0713506788
2018-02-14 05:00:00+00:00,32.286,1.0,0.7485107481711011,0.8660254037844387,1.400000000000034,-0.31,-4.33,-7.170416666666667,-9.04,-1.1958333333333115,-9.81,-3.77875,479.731,-1.1999999999999886,-5.87,-2.599999999999966,-6.39,31.97200000540913,394.7426282008
2018-02-15 05:00:00+00:00,29.536,1.0,0.7485107481711011,0.8660254037844387,4.100000000000023,2.8,-2.89,-5.209583333333334,-5.6,1.983333333333356,-8.37,1.0033333333333334,499.322,2.1000000000000227,2.48,-0.6999999999999886,-5.32,32.285999995321035,368.0561168544
2018-02-16 05:00:00+00:00,32.598,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,2.47,-4.74,-5.05,-5.05,1.1458333333333524,-5.52,1.84375,467.848,-0.6999999999999886,0.82,-0.6999999999999886,0.82,29.536000040978244,386.580776523
2018-02-17 05:00:00+00:00,24.031,1.0,0.7485107481711011,0.8660254037844387,2.700000000000045,0.81,-2.54,-4.425833333333333,-6.09,0.479166666666688,-6.09,-0.9916666666666668,392.31,-1.3999999999999773,-2.8,-1.3999999999999773,-2.82,32.59799995437259,340.2683530327
2018-02-18 05:00:00+00:00,26.686,1.0,0.7485107481711011,0.8660254037844387,2.5,1.47,-2.47,-5.635416666666667,-8.69,-1.4958333333333182,-8.69,-2.3070833333333334,403.473,-5.199999999999989,-5.73,-5.199999999999989,-5.73,24.0310001276584,356.6323817283
2018-02-19 05:00:00+00:00,35.203,1.0,0.6631226582407953,0.8660254037844387,-0.1999999999999886,-2.53,-6.98,-8.867916666666668,-10.45,-4.47499999999998,-10.45,-5.4425,483.063,-8.699999999999989,-7.44,-8.699999999999989,-7.44,26.68599996043737,418.5624157782
2018-02-20 05:00:00+00:00,36.336,1.0,0.6631226582407953,0.8660254037844387,-0.0999999999999659,-2.01,-6.02,-8.521666666666667,-10.57,-4.35833333333331,-10.57,-5.363333333333333,480.164,-7.299999999999954,-8.25,-8.699999999999989,-8.25,35.20299987308666,425.5341003299
2018-02-21 05:00:00+00:00,33.711,1.0,0.6631226582407953,0.8660254037844387,-1.3999999999999773,-3.49,-4.69,-6.809166666666667,-4.69,-2.987499999999976,-10.67,-4.502083333333333,482.67,-2.2999999999999545,-3.69,-7.299999999999954,-8.25,36.33599998311696,400.1958371088
2018-02-22 05:00:00+00:00,28.352,1.0,0.6631226582407953,0.8660254037844387,2.800000000000012,3.37,1.67,-0.4420833333333334,-0.1,0.8333333333333574,-4.43,1.3954166666666667,460.23,0.5,1.86,-2.099999999999966,-3.58,33.7110000391156,375.4187252303
2018-02-23 05:00:00+00:00,27.415,1.0,0.6631226582407953,0.8660254037844387,2.900000000000034,2.44,-0.28,-2.6420833333333333,-5.38,0.141666666666699,-5.38,-0.1545833333333333,485.148,-1.6999999999999886,-2.14,-2.7999999999999545,-2.36,28.352000079855426,396.0404094868
2018-02-24 05:00:00+00:00,25.982,1.0,0.6631226582407953,0.8660254037844387,1.900000000000034,1.7,-2.25,-4.627916666666667,-8.04,-0.7041666666666418,-8.04,-1.4916666666666665,411.67,-5.699999999999989,-5.45,-5.699999999999989,-5.45,27.415000013962405,343.8978059865
2018-02-25 05:00:00+00:00,27.393,1.0,0.6631226582407953,0.8660254037844387,-0.3999999999999772,-1.96,-4.75,-6.459583333333334,-6.67,-1.9833333333333103,-8.43,-3.5583333333333336,435.766,-2.599999999999966,-4.44,-6.099999999999966,-5.58,25.98200002135339,341.136450112
2018-02-26 05:00:00+00:00,41.391,1.0,0.5680647467311559,0.8660254037844387,-1.7999999999999543,-4.76,-7.22,-10.3425,-16.33,-4.812499999999974,-16.33,-7.326666666666667,505.382,-9.699999999999989,-12.41,-9.699999999999989,-12.41,27.39299997897444,421.6164646614
2018-02-27 05:00:00+00:00,42.91,1.0,0.5680647467311559,0.8660254037844387,-5.699999999999989,-5.71,-10.88,-13.124166666666667,-13.66,-8.937499999999973,-16.45,-8.576666666666666,513.932,-13.0,-10.2,-13.0,-12.34,41.39099979141329,446.6853067788
2018-02-28 05:00:00+00:00,46.548,1.0,0.5680647467311559,0.8660254037844387,-5.899999999999977,-5.82,-12.25,-15.3425,-19.23,-12.004166666666643,-19.23,-10.384166666666667,493.892,-16.69999999999999,-15.67,-17.19999999999999,-15.67,42.9099999773651,459.6807424442
2018-03-01 05:00:00+00:00,44.009,1.0,0.5680647467311559,0.5000000000000001,-8.799999999999955,-8.79,-15.6,-17.829166666666666,-19.38,-12.56249999999998,-19.38,-12.777499999999998,450.231,-16.19999999999999,-15.14,-16.5,-15.54,46.54799994578951,454.0757942018
2018-03-02 05:00:00+00:00,41.16,1.0,0.5680647467311559,0.5000000000000001,-5.5,-5.88,-12.3,-15.344583333333334,-15.42,-10.166666666666652,-19.39,-9.734166666666669,442.155,-10.699999999999989,-10.75,-16.399999999999977,-14.89,44.00900003783409,442.7136706563
2018-03-03 05:00:00+00:00,30.446,1.0,0.5680647467311559,0.5000000000000001,-2.0,-2.99,-9.81,-12.275416666666668,-12.4,-5.591666666666643,-15.45,-6.99375,429.51,-6.2999999999999545,-8.11,-10.5,-10.73,41.160000042453454,373.5525938018
2018-03-04 05:00:00+00:00,29.733,1.0,0.5680647467311559,0.5000000000000001,-1.0,-2.77,-6.83,-8.397083333333333,-7.29,-3.795833333333306,-12.25,-5.232916666666666,441.966,-4.7999999999999545,-5.67,-6.399999999999977,-7.86,30.44600015965124,382.0599336792
2018-03-05 05:00:00+00:00,39.824,1.0,0.4647231720437686,0.5000000000000001,-2.5,-3.04,-6.51,-8.41125,-11.96,-5.545833333333306,-11.96,-5.7629166666666665,550.458,-7.699999999999989,-8.91,-8.5,-9.09,29.733000010624544,448.556070328
2018-03-06 05:00:00+00:00,40.28,1.0,0.4647231720437686,0.5000000000000001,-2.099999999999966,-1.03,-7.8,-10.077916666666669,-12.67,-5.35416666666664,-12.67,-4.8412500000000005,560.976,-9.199999999999989,-9.16,-9.199999999999989,-9.16,39.8239998496322,455.0153834804
2018-03-07 05:00:00+00:00,41.483,1.0,0.4647231720437686,0.5000000000000001,-1.0,-1.95,-7.63,-9.925,-11.12,-5.849999999999977,-12.79,-6.0675,585.384,-8.699999999999989,-8.65,-9.599999999999966,-9.29,40.27999999320506,450.5417718026
2018-03-08 05:00:00+00:00,37.273,1.0,0.4647231720437686,0.5000000000000001,-0.7999999999999545,-0.2,-3.76,-6.366666666666667,-7.22,-3.7708333333333073,-10.86,-3.528333333333333,568.458,-4.899999999999977,-5.02,-8.599999999999966,-8.4,41.48299998207388,425.6569073012
2018-03-09 05:00:00+00:00,32.213,1.0,0.4647231720437686,0.5000000000000001,3.0,2.2,-3.14,-5.574166666666667,-7.61,-0.3166666666666415,-7.61,-1.2066666666666666,548.843,-3.0,-3.85,-4.7999999999999545,-4.69,37.27300006273397,404.2106286216
2018-03-10 05:00:00+00:00,24.904,1.0,0.4647231720437686,0.5000000000000001,0.3000000000000113,-0.43,-5.07,-6.398750000000001,-5.07,-0.9958333333333088,-8.06,-2.716666666666667,467.775,-0.8999999999999773,-3.63,-3.5,-4.33,32.21300007539997,349.6392160255
2018-03-11 05:00:00+00:00,23.315,1.0,0.4647231720437686,0.5000000000000001,2.0,2.02,0.03,-3.12,-6.51,-0.812499999999981,-6.51,-1.1295833333333334,461.878,-4.599999999999966,-4.82,-4.599999999999966,-4.82,24.90400010891272,354.5551046554
2018-03-12 05:00:00+00:00,28.199,1.0,0.3546048870425355,0.5000000000000001,0.8000000000000114,0.45,-3.25,-4.72,-4.14,-1.516666666666642,-6.55,-1.9695833333333328,539.401,-1.599999999999966,-2.27,-5.2999999999999545,-4.74,23.31500002367797,406.3628626279
2018-03-13 05:00:00+00:00,30.329,1.0,0.3546048870425355,0.5000000000000001,0.3000000000000113,-0.01,-1.82,-3.417083333333333,-7.02,-1.3791666666666416,-7.02,-1.757083333333333,542.644,-3.1999999999999886,-5.27,-3.1999999999999886,-5.27,28.19899992722264,419.632928342
2018-03-14 05:00:00+00:00,29.194,1.0,0.3546048870425355,0.5000000000000001,1.8000000000000114,1.4,-1.84,-4.7275,-6.29,-1.3541666666666454,-7.05,-2.0554166666666664,551.102,-3.599999999999966,-3.96,-4.199999999999989,-5.16,30.32899996826049,410.9271971054
2018-03-15 05:00:00+00:00,36.293,1.0,0.3546048870425355,0.5000000000000001,1.8000000000000114,0.81,-3.76,-6.7558333333333325,-12.03,-3.604166666666636,-12.03,-3.5050000000000003,520.893,-9.899999999999975,-8.91,-9.899999999999975,-8.91,29.194000016912835,417.2488276681
