datetime,grid1-loss,season_x,week_x,month_x,dew_point_max,grid1-temp_max,temperature_max,dew_point,dew_point_mean,dew_point_min,grid1-temp_min,grid1-temp,grid1-temp_mean,temperature,temperature_mean,temperature_min,grid1-load,ewma,demand
2018-01-15 07:00:00+00:00,43.096,1.0,0.970941817426052,1.0,-5.01,0.8000000000000114,2.44,-5.01,-6.727083333333334,-10.48,-4.699999999999989,0.0,-1.8499999999999823,2.44,-1.27625,-7.84,528.95,19.4470000115782,449.0949192854
2018-01-16 07:00:00+00:00,40.486,1.0,0.970941817426052,1.0,-4.44,1.3000000000000114,2.85,-4.57,-4.804583333333333,-5.35,-0.2999999999999545,0.3000000000000113,0.1250000000000236,0.75,1.6275000000000002,0.42,581.131,43.095999647602426,451.3186179416
2018-01-17 07:00:00+00:00,37.695,1.0,0.970941817426052,1.0,-3.48,1.5,1.54,-4.59,-4.022083333333334,-4.65,-1.599999999999966,-1.1999999999999886,0.3083333333333537,-0.2,0.7629166666666666,-0.2,545.934,40.48600003889202,456.7747883979
2018-01-18 07:00:00+00:00,43.767,1.0,0.970941817426052,1.0,-5.11,1.6000000000000227,-0.55,-8.81,-7.573333333333334,-8.88,-3.6999999999999886,-3.6999999999999886,-1.7749999999999797,-3.63,-2.4370833333333333,-3.63,513.627,37.69500004158915,461.2602268474
2018-01-19 07:00:00+00:00,45.148,1.0,0.970941817426052,1.0,-8.75,-2.1999999999999886,-3.43,-12.21,-10.775,-12.21,-7.299999999999954,-6.2999999999999545,-5.120833333333309,-9.44,-6.704583333333333,-9.44,526.907,43.76699990952015,483.5056148674
2018-01-20 07:00:00+00:00,35.497,1.0,0.970941817426052,1.0,-10.07,-3.7999999999999545,-7.64,-10.07,-11.175833333333337,-12.18,-6.199999999999989,-4.099999999999966,-4.908333333333306,-7.64,-8.619166666666667,-9.44,469.355,45.14799997942149,394.8943191363
2018-01-21 07:00:00+00:00,35.198,1.0,0.970941817426052,1.0,-8.01,-2.8999999999999773,-5.03,-12.11,-10.03625,-12.11,-7.399999999999977,-7.399999999999977,-4.637499999999979,-8.83,-7.2891666666666675,-8.88,458.902,35.497000143811114,389.9362369108
2018-01-22 07:00:00+00:00,53.664,1.0,0.9350162426854148,1.0,-10.29,-6.099999999999966,-6.01,-11.44,-10.903333333333334,-12.19,-10.099999999999966,-9.599999999999966,-8.183333333333309,-8.22,-7.150833333333334,-8.71,562.248,35.19800000445545,496.3014224114
2018-01-23 07:00:00+00:00,53.716,1.0,0.9350162426854148,1.0,-7.77,-3.5,-3.51,-8.14,-10.479166666666666,-12.05,-9.199999999999989,-3.5,-6.445833333333309,-5.51,-6.729166666666667,-9.52,544.098,53.66399972483516,490.1908492916
2018-01-24 07:00:00+00:00,39.213,1.0,0.9350162426854148,1.0,0.55,3.5,4.75,-1.3,-2.9270833333333326,-7.71,-3.099999999999966,2.700000000000045,0.2833333333333621,2.23,-0.4175,-5.03,524.003,53.71599999922514,453.4259744551
2018-01-25 07:00:00+00:00,36.623,1.0,0.9350162426854148,1.0,1.17,4.0,5.1,0.8,-0.6654166666666667,-2.07,1.3000000000000114,2.6000000000000227,2.479166666666688,3.18,3.374166666666667,1.51,566.823,39.213000216111546,448.9138034346
2018-01-26 07:00:00+00:00,38.383,1.0,0.9350162426854148,1.0,2.19,3.400000000000034,3.55,-2.46,-0.39625,-2.46,0.9000000000000341,0.9000000000000341,1.9958333333333609,0.76,2.404166666666667,0.76,576.117,36.623000038594014,453.6677097809
2018-01-27 07:00:00+00:00,25.56,1.0,0.9350162426854148,1.0,-1.88,2.1000000000000227,1.49,-6.23,-3.1808333333333336,-6.23,-1.599999999999966,-1.599999999999966,0.6375000000000243,-3.1,-0.1725,-3.1,507.612,38.38299997377396,375.4134925072
2018-01-28 07:00:00+00:00,27.385,1.0,0.9350162426854148,1.0,-3.28,1.2000000000000457,1.6,-3.66,-6.0062500000000005,-9.19,-2.7999999999999545,-0.1999999999999886,-0.808333333333311,1.59,-0.9054166666666666,-3.38,505.342,25.56000019107759,363.8284002511
2018-01-29 07:00:00+00:00,39.858,1.0,0.8854560256532099,1.0,0.92,2.200000000000045,3.39,-3.41,-2.03,-3.83,-0.5,1.5,0.4625000000000246,-0.6,1.2304166666666667,-1.9,630.406,27.38499997280538,452.0722261043
2018-01-30 07:00:00+00:00,42.558,1.0,0.8854560256532099,1.0,-3.5,1.2000000000000457,-0.8,-5.32,-4.91125,-6.46,-2.0,-1.599999999999966,-0.866666666666641,-1.62,-2.1325,-3.04,630.727,39.85799981413781,466.4067100074
2018-01-31 07:00:00+00:00,40.34,1.0,0.8854560256532099,1.0,0.55,0.8000000000000114,3.7,-2.59,-3.1075000000000004,-7.25,-2.099999999999966,0.8000000000000114,-0.5916666666666472,2.23,0.7400000000000001,-2.24,535.029,42.55799995976686,457.6352421517
2018-02-01 07:00:00+00:00,38.7,1.0,0.8854560256532099,0.8660254037844387,-0.46,1.8000000000000114,4.0,-3.07,-1.7366666666666666,-3.34,0.5,0.7000000000000455,1.2333333333333556,2.31,3.0091666666666668,2.22,516.073,40.34000003305078,440.2141274638
2018-02-02 07:00:00+00:00,49.207,1.0,0.8854560256532099,0.8660254037844387,-4.06,0.9000000000000341,1.55,-14.69,-9.754166666666666,-14.69,-9.899999999999975,-9.699999999999989,-4.041666666666646,-10.78,-4.7058333333333335,-10.78,529.024,38.70000002443791,487.8091477644
2018-02-03 07:00:00+00:00,38.886,1.0,0.8854560256532099,0.8660254037844387,-14.2,-7.5,-9.67,-14.7,-14.834166666666668,-16.06,-12.5,-10.0,-10.120833333333316,-10.0,-10.559166666666668,-11.83,425.712,49.20699984343349,421.6127641409
2018-02-04 07:00:00+00:00,38.383,1.0,0.8854560256532099,0.8660254037844387,-12.81,-5.099999999999966,-6.96,-14.82,-14.09375,-14.82,-10.199999999999989,-9.399999999999975,-8.054166666666644,-11.23,-9.3825,-11.23,441.897,38.88600015379489,412.1882749921
2018-02-05 07:00:00+00:00,43.447,1.0,0.8229838658936564,0.8660254037844387,-2.73,0.7000000000000455,0.06,-4.85,-7.930000000000001,-14.93,-8.599999999999966,0.7000000000000455,-2.791666666666638,-1.18,-4.420416666666667,-11.18,539.643,38.38300000749529,459.2289684102
2018-02-06 07:00:00+00:00,42.501,1.0,0.8229838658936564,0.8660254037844387,-4.36,2.6000000000000227,-0.04,-8.14,-6.349166666666666,-8.14,-3.7999999999999545,-3.2999999999999545,-0.808333333333311,-5.42,-2.9770833333333333,-5.42,558.555,43.44699992454052,484.9113095576
2018-02-07 07:00:00+00:00,41.231,1.0,0.8229838658936564,0.8660254037844387,-5.9,-0.1999999999999886,-2.94,-7.74,-7.785416666666667,-9.7,-5.099999999999966,-2.7999999999999545,-2.6999999999999766,-5.26,-5.27125,-7.28,543.066,42.5010000140965,482.3391103516
2018-02-08 07:00:00+00:00,43.79,1.0,0.8229838658936564,0.8660254037844387,-1.89,2.5,0.43,-7.58,-5.006666666666667,-8.58,-3.5,-1.2999999999999543,-1.1666666666666454,-3.7,-2.270833333333333,-4.85,531.326,41.23100001892448,462.4941839357
2018-02-09 07:00:00+00:00,40.255,1.0,0.8229838658936564,0.8660254037844387,-2.78,1.0,0.73,-2.78,-5.932916666666667,-8.3,-2.3999999999999773,1.0,-0.4166666666666452,0.73,-2.6716666666666664,-5.2,602.604,43.78999996186793,461.5133178052
2018-02-10 07:00:00+00:00,27.005,1.0,0.8229838658936564,0.8660254037844387,-0.74,5.0,4.78,-3.45,-2.10625,-4.32,0.5,0.7000000000000455,2.195833333333354,-0.42,2.1879166666666667,-0.42,532.673,40.255000052675605,372.6379208949
2018-02-11 07:00:00+00:00,26.551,1.0,0.8229838658936564,0.8660254037844387,-3.56,2.400000000000034,1.99,-4.43,-4.403333333333333,-4.9,-1.099999999999966,-0.0999999999999659,0.6125000000000209,1.45,1.0141666666666669,-0.79,529.029,27.005000197440392,366.6262067744
2018-02-12 07:00:00+00:00,43.978,1.0,0.7485107481711011,0.8660254037844387,-4.47,1.900000000000034,1.61,-8.48,-6.724166666666666,-8.6,-3.2999999999999545,-2.6999999999999886,-0.7583333333333092,-2.11,-0.6541666666666667,-2.4,564.642,26.55100000676513,467.728092291
2018-02-13 07:00:00+00:00,42.508,1.0,0.7485107481711011,0.8660254037844387,-2.9,0.4000000000000341,0.68,-5.99,-5.27625,-8.28,-2.3999999999999773,-1.8999999999999773,-1.2124999999999748,-3.25,-1.5233333333333334,-3.25,558.162,43.97799974031746,477.9935370907
2018-02-14 07:00:00+00:00,42.071,1.0,0.7485107481711011,0.8660254037844387,-4.33,1.400000000000034,-0.31,-7.55,-7.357083333333333,-9.81,-2.599999999999966,-0.0999999999999659,-1.0541666666666458,-4.4,-3.923333333333333,-6.39,549.341,42.50800002190471,459.4872838812
2018-02-15 07:00:00+00:00,39.164,1.0,0.7485107481711011,0.8660254037844387,-2.89,4.100000000000023,2.8,-5.4,-5.00125,-6.63,0.6000000000000227,2.5,2.220833333333355,2.43,1.6120833333333335,-3.17,566.975,42.0710000065118,436.3383688215
2018-02-16 07:00:00+00:00,43.335,1.0,0.7485107481711011,0.8660254037844387,-4.74,2.700000000000045,2.47,-5.34,-5.034166666666667,-5.34,-0.7999999999999545,-0.0999999999999659,0.9041666666666875,0.19,1.6679166666666667,0.19,542.464,39.16400004331768,457.3134145556
2018-02-17 07:00:00+00:00,28.781,1.0,0.7485107481711011,0.8660254037844387,-2.54,2.700000000000045,0.81,-6.12,-4.4991666666666665,-6.18,-2.0,-1.2999999999999543,0.3791666666666866,-2.54,-1.23875,-2.82,438.57,43.33499993784726,377.2416117413
2018-02-18 07:00:00+00:00,29.504,1.0,0.7485107481711011,0.8660254037844387,-2.47,2.5,1.47,-8.98,-5.867916666666666,-8.98,-5.199999999999989,-4.2999999999999545,-1.754166666666651,-5.91,-2.580416666666667,-5.91,434.575,28.781000216871504,383.5882919464
2018-02-19 07:00:00+00:00,46.23,1.0,0.6631226582407953,0.8660254037844387,-6.98,-0.1999999999999886,-2.53,-10.15,-8.977916666666667,-10.45,-8.699999999999989,-7.399999999999977,-4.749999999999981,-7.1,-5.552916666666666,-7.44,568.248,29.503999989226465,490.4024761897
2018-02-20 07:00:00+00:00,46.01,1.0,0.6631226582407953,0.8660254037844387,-6.02,-0.0999999999999659,-2.01,-10.61,-8.553333333333333,-10.67,-7.299999999999954,-6.2999999999999545,-4.254166666666642,-7.88,-5.4325,-8.25,558.214,46.22999975076317,497.3671086609
2018-02-21 07:00:00+00:00,41.596,1.0,0.6631226582407953,0.8660254037844387,-4.15,-1.3999999999999773,-3.32,-4.15,-6.28,-10.39,-5.199999999999989,-1.3999999999999773,-2.566666666666644,-3.32,-4.117500000000001,-7.21,555.192,46.01000000327825,464.6658652932
2018-02-22 07:00:00+00:00,36.0,1.0,0.6631226582407953,0.8660254037844387,1.67,2.800000000000012,3.37,-0.55,-0.1191666666666666,-3.73,-0.5999999999999659,1.2000000000000457,1.062500000000024,1.55,1.8179166666666664,-2.8,534.677,41.59600006577372,441.0422644636
2018-02-23 07:00:00+00:00,35.192,1.0,0.6631226582407953,0.8660254037844387,-0.59,2.900000000000034,2.44,-5.29,-3.05125,-5.38,-2.7999999999999545,-1.099999999999966,-0.0541666666666338,-1.74,-0.4458333333333333,-2.36,563.878,36.0000000833869,462.7627168944
2018-02-24 07:00:00+00:00,29.375,1.0,0.6631226582407953,0.8660254037844387,-2.25,1.900000000000034,1.7,-8.38,-4.877083333333333,-8.38,-6.099999999999966,-5.2999999999999545,-1.0666666666666411,-5.51,-1.7975,-5.58,453.883,35.19200001204014,381.9158959657
2018-02-25 07:00:00+00:00,30.544,1.0,0.6631226582407953,0.8660254037844387,-4.75,-0.3999999999999772,-1.96,-7.65,-6.3875,-8.43,-4.5,-2.5,-1.7208333333333126,-4.97,-3.5016666666666665,-5.22,459.965,29.375000086680057,362.5338932972
2018-02-26 07:00:00+00:00,53.331,1.0,0.5680647467311559,0.8660254037844387,-7.22,-1.7999999999999543,-4.79,-16.45,-11.0925,-16.45,-9.899999999999975,-9.099999999999966,-5.39166666666664,-11.99,-7.935,-12.41,583.293,30.543999982580544,488.9585853656
2018-02-27 07:00:00+00:00,55.081,1.0,0.5680647467311559,0.8660254037844387,-10.88,-5.699999999999989,-5.71,-13.67,-12.895833333333334,-16.29,-13.299999999999956,-12.199999999999989,-9.208333333333307,-9.75,-8.389999999999999,-11.38,581.841,53.33099966044723,513.7306540158
2018-02-28 07:00:00+00:00,59.186,1.0,0.5680647467311559,0.8660254037844387,-12.25,-5.899999999999977,-5.82,-19.22,-15.802916666666668,-19.25,-17.19999999999999,-15.0,-12.254166666666649,-15.15,-10.835833333333332,-15.67,551.893,55.08099997392296,524.1088041552
2018-03-01 07:00:00+00:00,55.149,1.0,0.5680647467311559,0.5000000000000001,-15.6,-8.799999999999955,-8.79,-19.21,-17.83458333333333,-19.39,-16.399999999999977,-15.0,-12.55833333333331,-14.2,-12.710833333333332,-15.14,511.405,59.18599993883073,521.4809522088
2018-03-02 07:00:00+00:00,51.128,1.0,0.5680647467311559,0.5000000000000001,-12.3,-5.5,-5.88,-15.21,-15.01375,-18.82,-13.5,-9.099999999999966,-9.674999999999985,-10.27,-9.397083333333333,-13.14,505.298,55.14900006015599,510.2333771515
2018-03-03 07:00:00+00:00,35.146,1.0,0.5680647467311559,0.5000000000000001,-9.81,-2.0,-2.99,-11.9,-12.004166666666668,-14.74,-7.599999999999966,-5.899999999999977,-5.287499999999976,-7.26,-6.74875,-9.41,458.889,51.12800005991757,405.4719479307
2018-03-04 07:00:00+00:00,32.75,1.0,0.5680647467311559,0.5000000000000001,-6.83,-1.0,-2.77,-7.14,-7.990416666666667,-11.38,-5.2999999999999545,-4.5,-3.670833333333306,-5.33,-5.056666666666667,-6.95,468.582,35.146000238150364,402.5658460096
2018-03-05 07:00:00+00:00,50.489,1.0,0.4647231720437686,0.5000000000000001,-6.51,-2.5,-3.04,-11.3,-8.77375,-11.96,-8.5,-6.5,-5.737499999999973,-7.19,-5.9554166666666655,-9.09,628.376,32.75000003570318,514.8324380838
2018-03-06 07:00:00+00:00,50.644,1.0,0.4647231720437686,0.5000000000000001,-7.8,-2.099999999999966,-1.03,-12.75,-10.18,-12.79,-9.599999999999966,-8.199999999999989,-5.51666666666664,-8.95,-4.955,-9.29,638.996,50.48899973566829,523.8383088387
2018-03-07 07:00:00+00:00,52.579,1.0,0.4647231720437686,0.5000000000000001,-7.63,-1.0,-1.95,-10.13,-9.735416666666667,-12.52,-8.799999999999955,-7.099999999999966,-5.762499999999977,-7.57,-5.972916666666666,-8.65,663.245,50.64399999769032,514.4170685441
2018-03-08 07:00:00+00:00,46.441,1.0,0.4647231720437686,0.5000000000000001,-3.76,-0.7999999999999545,-0.2,-6.43,-6.0495833333333335,-9.11,-5.599999999999966,-3.2999999999999545,-3.4541666666666395,-3.94,-3.2225,-6.34,639.407,52.578999971166255,489.0610817792
2018-03-09 07:00:00+00:00,43.255,1.0,0.4647231720437686,0.5000000000000001,-3.14,3.0,2.2,-8.06,-5.682083333333334,-8.06,-3.5,-2.8999999999999773,-0.245833333333311,-3.95,-1.18125,-4.07,614.739,46.44100009146333,470.0211721781
2018-03-10 07:00:00+00:00,29.472,1.0,0.4647231720437686,0.5000000000000001,-4.6,0.3000000000000113,-0.43,-4.6,-6.12875,-8.06,-2.3999999999999773,-0.1999999999999886,-0.7708333333333073,-2.88,-2.6420833333333333,-4.33,504.947,43.2550000474751,378.5767718084
2018-03-11 07:00:00+00:00,26.584,1.0,0.4647231720437686,0.5000000000000001,0.03,2.0,2.02,-6.39,-3.26375,-6.55,-5.2999999999999545,-4.2999999999999545,-1.170833333333313,-4.34,-1.2483333333333333,-4.82,486.349,29.47200020538272,377.0584205996
2018-03-12 07:00:00+00:00,37.86,1.0,0.3546048870425355,0.5000000000000001,-3.25,0.8000000000000114,0.45,-3.72,-4.500416666666667,-6.07,-3.2999999999999545,-1.2999999999999543,-1.2374999999999758,-1.78,-1.7541666666666664,-3.7,610.728,26.58400004303456,472.1712951
2018-03-13 07:00:00+00:00,40.958,1.0,0.3546048870425355,0.5000000000000001,-1.82,0.3000000000000113,-0.01,-6.81,-3.675,-7.05,-3.5,-2.5,-1.5083333333333115,-4.55,-1.99875,-5.27,611.706,37.859999831974505,485.8719708592
2018-03-14 07:00:00+00:00,37.166,1.0,0.3546048870425355,0.5000000000000001,-1.84,1.8000000000000114,1.4,-5.82,-4.65375,-6.34,-4.199999999999989,-2.1999999999999886,-1.3291666666666444,-3.27,-1.950833333333333,-3.96,623.754,40.95799995383619,477.553142515
2018-03-15 07:00:00+00:00,45.234,1.0,0.3546048870425355,0.5000000000000001,-3.76,1.8000000000000114,0.81,-11.55,-7.231249999999999,-12.03,-9.899999999999975,-7.899999999999977,-4.120833333333302,-7.97,-3.8995833333333327,-8.91,584.68,37.1660000565052,486.2916412056
2018-03-16 07:00:00+00:00,47.653,1.0,0.3546048870425355,0.5000000000000001,-7.41,-0.7999999999999545,-1.2,-13.84,-10.73,-14.11,-8.699999999999989,-7.399999999999977,-4.833333333333303,-8.58,-5.191249999999999,-9.19,563.333,45.23399987977743,478.6525901101
